DOI,Title,year,Abstract,Semantic Scholar ID,url,PMID,PMCID,intent,isinfluential,journal_title,Journal_id,relevance_score,similarity,Cited Number,impact_factor,cited_Normalized,impact_Normalized,final_score
10.1002/alz.12714,The landscape of metabolic brain alterations in Alzheimer's disease.,2021.0,"INTRODUCTION: Alzheimer's disease (AD) is accompanied by metabolic alterations        both in the periphery and the central nervous system. However, so far, a global        view of AD-associated metabolic changes in the brain has been missing. METHODS:        We metabolically profiled 500 samples from the dorsolateral prefrontal cortex.        Metabolite levels were correlated with eight clinical parameters, covering both        late-life cognitive performance and AD neuropathology measures. RESULTS: We        observed widespread metabolic dysregulation associated with AD, spanning 298        metabolites from various AD-relevant pathways. These included alterations to        bioenergetics, cholesterol metabolism, neuroinflammation, and metabolic        consequences of neurotransmitter ratio imbalances. Our findings further suggest        impaired osmoregulation as a potential pathomechanism in AD. Finally, inspecting        the interplay of proteinopathies provided evidence that metabolic associations        were largely driven by tau pathology rather than amyloid beta pathology.        DISCUSSION: This work provides a comprehensive reference map of metabolic brain        changes in AD that lays the foundation for future mechanistic follow-up studies.",92866ef652c8afb9beeca73a4ac4bbd4a744304a,https://www.semanticscholar.org/paper/92866ef652c8afb9beeca73a4ac4bbd4a744304a,35829654,PMC9837312,background,False,Alzheimer's & dementia : the journal of the Alzheimer's Association,101231978,0.22456520795822144,0.038461538461538464,20,16.655,0.9095477386934674,0.9296482412060302,0.3586335747570064
10.3390/cells11243994,PICALM and Alzheimer's Disease: An Update and Perspectives.,2022.0,"Genome-wide association studies (GWAS) have identified the PICALM        (Phosphatidylinositol binding clathrin-assembly protein) gene as the most        significant genetic susceptibility locus after APOE and BIN1. PICALM is a        clathrin-adaptor protein that plays a critical role in clathrin-mediated        endocytosis and autophagy. Since the effects of genetic variants of PICALM as        AD-susceptibility loci have been confirmed by independent genetic studies in        several distinct cohorts, there has been a number of in vitro and in vivo studies        attempting to elucidate the underlying mechanism by which PICALM modulates AD        risk. While differential modulation of APP processing and Aβ transcytosis by        PICALM has been reported, significant effects of PICALM modulation of tau        pathology progression have also been evidenced in Alzheimer's disease models. In        this review, we summarize the current knowledge about PICALM, its physiological        functions, genetic variants, post-translational modifications and relevance to AD        pathogenesis.",f92d23204c6827ccb496f2243e255283e4d2e433,https://www.semanticscholar.org/paper/f92d23204c6827ccb496f2243e255283e4d2e433,36552756,PMC9776874,,False,Cells,101600052,0.2240554392337799,0.018404907975460124,22,7.666,0.9246231155778895,0.6934673366834171,0.317292162799514
10.3389/fphar.2023.1161850,Revisiting the neuroinflammation hypothesis in Alzheimer's disease: a focus on        the druggability of current targets.,2023.0,"Alzheimer's disease (AD) is the most common form of neurodegenerative disease and        disability in the elderly; it is estimated to account for 60%-70% of all cases of        dementia worldwide. The most relevant mechanistic hypothesis to explain AD        symptoms is neurotoxicity induced by aggregated amyloid-β peptide (Aβ) and        misfolded tau protein. These molecular entities are seemingly insufficient to        explain AD as a multifactorial disease characterized by synaptic dysfunction,        cognitive decline, psychotic symptoms, chronic inflammatory environment within        the central nervous system (CNS), activated microglial cells, and dysfunctional        gut microbiota. The discovery that AD is a neuroinflammatory disease linked to        innate immunity phenomena started in the early nineties by several authors,        including the ICC´s group that described, in 2004, the role IL-6 in AD-type        phosphorylation of tau protein in deregulating the cdk5/p35 pathway. The ""Theory        of Neuroimmunomodulation"", published in 2008, proposed the onset and progression        of degenerative diseases as a multi-component ""damage signals"" phenomena,        suggesting the feasibility of ""multitarget"" therapies in AD. This theory explains        in detail the cascade of molecular events stemming from microglial disorder        through the overactivation of the Cdk5/p35 pathway. All these knowledge have led        to the rational search for inflammatory druggable targets against AD. The        accumulated evidence on increased levels of inflammatory markers in the        cerebrospinal fluid (CSF) of AD patients, along with reports describing CNS        alterations caused by senescent immune cells in neuro-degenerative diseases, set        out a conceptual framework in which the neuroinflammation hypothesis is being        challenged from different angles towards developing new therapies against AD. The        current evidence points to controversial findings in the search for therapeutic        candidates to treat neuroinflammation in AD. In this article, we discuss a        neuroimmune-modulatory perspective for pharmacological exploration of molecular        targets against AD, as well as potential deleterious effects of modifying        neuroinflammation in the brain parenchyma. We specifically focus on the role of B        and T cells, immuno-senescence, the brain lymphatic system (BLS), gut-brain axis        alterations, and dysfunctional interactions between neurons, microglia and        astrocytes. We also outline a rational framework for identifying ""druggable""        targets for multi-mechanistic small molecules with therapeutic potential against        AD.",9d9fbcf5a3a752cb972f4d46a18bb676d37cc51f,https://www.semanticscholar.org/paper/9d9fbcf5a3a752cb972f4d46a18bb676d37cc51f,37361208,PMC10288808,background,True,Frontiers in pharmacology,101548923,0.2233770787715912,0.08333333333333333,12,5.988,0.7889447236180904,0.4271356783919598,0.2827585172663182
10.1038/s41598-023-31730-5,Genetic correlations between Alzheimer's disease and gut microbiome genera.,2023.0,"A growing body of evidence suggests that dysbiosis of the human gut microbiota is        associated with neurodegenerative diseases like Alzheimer's disease (AD) via        neuroinflammatory processes across the microbiota-gut-brain axis. The gut        microbiota affects brain health through the secretion of toxins and short-chain        fatty acids, which modulates gut permeability and numerous immune functions.        Observational studies indicate that AD patients have reduced microbiome        diversity, which could contribute to the pathogenesis of the disease. Uncovering        the genetic basis of microbial abundance and its effect on AD could suggest        lifestyle changes that may reduce an individual's risk for the disease. Using the        largest genome-wide association study of gut microbiota genera from the MiBioGen        consortium, we used polygenic risk score (PRS) analyses with the ""best-fit"" model        implemented in PRSice-2 and determined the genetic correlation between 119 genera        and AD in a discovery sample (ADc12 case/control: 1278/1293). To confirm the        results from the discovery sample, we next repeated the PRS analysis in a        replication sample (GenADA case/control: 799/778) and then performed a        meta-analysis with the PRS results from both samples. Finally, we conducted a        linear regression analysis to assess the correlation between the PRSs for the        significant genera and the APOE genotypes. In the discovery sample, 20 gut        microbiota genera were initially identified as genetically associated with AD        case/control status. Of these 20, three genera (Eubacterium fissicatena as a        protective factor, Collinsella, and Veillonella as a risk factor) were        independently significant in the replication sample. Meta-analysis with discovery        and replication samples confirmed that ten genera had a significant correlation        with AD, four of which were significantly associated with the APOE rs429358 risk        allele in a direction consistent with their protective/risk designation in AD        association. Notably, the proinflammatory genus Collinsella, identified as a risk        factor for AD, was positively correlated with the APOE rs429358 risk allele in        both samples. Overall, the host genetic factors influencing the abundance of ten        genera are significantly associated with AD, suggesting that these genera may        serve as biomarkers and targets for AD treatment and intervention. Our results        highlight that proinflammatory gut microbiota might promote AD development        through interaction with APOE. Larger datasets and functional studies are        required to understand their causal relationships.",2056364860ec61295bb6cebcd244d703ff1c41c7,https://www.semanticscholar.org/paper/2056364860ec61295bb6cebcd244d703ff1c41c7,37002253,PMC10066300,,False,Scientific reports,101563288,0.2230384200811386,0.0,36,4.996,0.9698492462311558,0.27638190954773867,0.25384619939117575
10.3390/cells10102669,IKK2/NF-κB Activation in Astrocytes Reduces amyloid β Deposition: A Process        Associated with Specific Microglia Polarization.,2021.0,"Alzheimer's disease (AD) is a common neurodegenerative disease that is        accompanied by pronounced neuroinflammatory responses mainly characterized by        marked microgliosis and astrogliosis. However, it remains open as to how        different aspects of astrocytic and microglial activation affect disease        progression. Previously, we found that microglia expansion in the spinal cord,        initiated by IKK2/NF-κB activation in astrocytes, exhibits stage-dependent        beneficial effects on the progression of amyotrophic lateral sclerosis. Here, we        investigated the impact of NF-κB-initiated neuroinflammation on AD pathogenesis        using the APP23 mouse model of AD in combination with conditional activation of        IKK2/NF-κB signaling in astrocytes. We show that NF-κB activation in astrocytes        triggers a distinct neuroinflammatory response characterized by striking        astrogliosis as well as prominent microglial reactivity. Immunohistochemistry and        Congo red staining revealed an overall reduction in the size and number of        amyloid plaques in the cerebral cortex and hippocampus. Interestingly, isolated        primary astrocytes and microglia cells exhibit specific marker gene profiles        which, in the case of microglia, point to an enhanced plaque clearance capacity.        In contrast, direct IKK2/NF-κB activation in microglia results in a        pro-inflammatory polarization program. Our findings suggest that IKK2/NF-κB        signaling in astrocytes may activate paracrine mechanisms acting on microglia        function but also on APP processing in neurons.",659d6bb0dc696990a73c440cfa26912ce580032b,https://www.semanticscholar.org/paper/659d6bb0dc696990a73c440cfa26912ce580032b,34685649,PMC8534251,background,False,Cells,101600052,0.22270013391971588,0.12087912087912088,13,7.666,0.8040201005025126,0.6984924623115578,0.34053857294967366
10.3390/jcm12237201,The Interplay between Cannabinoid Receptors and Microglia in the Pathophysiology        of Alzheimer's Disease.,2023.0,"Alzheimer's disease (AD) is characterized by massive neuronal death, brain        atrophy, and loss of neurons and synapses, which all lead to a progressive        cognitive decline. Neuroinflammation has been recently identified as one of the        main causes of AD progression, and microglia cells are considered to have a        central role in this process. Growing evidence suggests that cannabinoids may be        used as preventive treatment for AD. An altered expression of the        endocannabinoids (eCBs) and their receptors (CBRs) is reported in several        neurodegenerative disorders, including AD. Moreover, the modulation of CBRs        demonstrated neuroprotective effects in reducing aggregated protein deposition,        suggesting the therapeutic potential of natural and synthetic CBR ligands in the        treatment of neurodegenerative proteinopathies. Here, we review the current        knowledge regarding the involvement of CBRs in the modulation of microglia        activation phenotypes, highlighting the role of neuroinflammation in the        pathogenesis of neurodegenerative diseases, like AD. We also provide an overview        of recently developed candidate drugs targeting CBRs that may afford a new        innovative strategy for the treatment and management of AD.",ee02b988e08b9cae4e63484b9068d84a852f78a7,https://www.semanticscholar.org/paper/ee02b988e08b9cae4e63484b9068d84a852f78a7,38068253,PMC10707618,,False,Journal of clinical medicine,101606588,0.22202466428279877,0.04672897196261682,0,4.964,0.08040201005025126,0.2613065326633166,0.13655526947692154
10.1186/s13024-022-00589-x,Amyloid-beta and tau pathologies act synergistically to induce novel disease        stage-specific microglia subtypes.,2022.0,"BACKGROUND: Amongst risk alleles associated with late-onset Alzheimer's disease        (AD), those that converged on the regulation of microglia activity have emerged        as central to disease progression. Yet, how canonical amyloid-β (Aβ) and tau        pathologies regulate microglia subtypes during the progression of AD remains        poorly understood. METHODS: We use single-cell RNA-sequencing to profile        microglia subtypes from mice exhibiting both Aβ and tau pathologies across        disease progression. We identify novel microglia subtypes that are induced in        response to both Aβ and tau pathologies in a disease-stage-specific manner. To        validate the observation in AD mouse models, we also generated a snRNA-Seq        dataset from the human superior frontal gyrus (SFG) and entorhinal cortex (ERC)        at different Braak stages. RESULTS: We show that during early-stage disease,        interferon signaling induces a subtype of microglia termed Early-stage        AD-Associated Microglia (EADAM) in response to both Aβ and tau pathologies.        During late-stage disease, a second microglia subtype termed Late-stage        AD-Associated Microglia (LADAM) is detected. While similar microglia subtypes are        observed in other models of neurodegenerative disease, the magnitude and        composition of gene signatures found in EADAM and LADAM are distinct, suggesting        the necessity of both Aβ and tau pathologies to elicit their emergence.        Importantly, the pattern of EADAM- and LADAM-associated gene expression is        observed in microglia from AD brains, during the early (Braak II)- or late (Braak        VI/V)- stage of the disease, respectively. Furthermore, we show that several        Siglec genes are selectively expressed in either EADAM or LADAM. Siglecg is        expressed in white-matter-associated LADAM, and expression of Siglec-10, the        human orthologue of Siglecg, is progressively elevated in an AD-stage-dependent        manner but not shown in non-AD tauopathy. CONCLUSIONS: Using scRNA-Seq in mouse        models bearing amyloid-β and/or tau pathologies, we identify novel microglia        subtypes induced by the combination of Aβ and tau pathologies in a disease        stage-specific manner. Our findings suggest that both Aβ and tau pathologies are        required for the disease stage-specific induction of EADAM and LADAM. In        addition, we revealed Siglecs as biomarkers of AD progression and potential        therapeutic targets.",39d90385284daef48b9c6ff0d94f8086081a6215,https://www.semanticscholar.org/paper/39d90385284daef48b9c6ff0d94f8086081a6215,36536457,PMC9762062,,False,Molecular neurodegeneration,101266600,0.22168749570846558,0.1134020618556701,17,18.879,0.8592964824120602,0.9698492462311558,0.38623893275129006
10.3389/fncel.2022.1005182,Insight into the potential role of ferroptosis in neurodegenerative diseases.,2022.0,"Ferroptosis is a newly discovered way of programmed cell death, mainly caused by        the accumulation of iron-dependent lipid peroxides in cells, which is        morphologically, biochemically and genetically different from the previously        reported apoptosis, necrosis and autophagy. Studies have found that ferroptosis        plays a key role in the occurrence and development of neurodegenerative diseases,        such as Alzheimer's disease, Parkinson's disease and vascular dementia, which        suggest that ferroptosis may be involved in regulating the progression of        neurodegenerative diseases. At present, on the underlying mechanism of        ferroptosis in neurodegenerative diseases is still unclear, and relevant research        is urgently needed to clarify the regulatory mechanism and provide the        possibility for the development of agents targeting ferroptosis. This review        focused on the regulatory mechanism of ferroptosis and its various effects in        neurodegenerative diseases, in order to provide reference for the research on        ferroptosis in neurodegenerative diseases.",ccd98a94df4e12b075e2d211dae02da1f9b49d56,https://www.semanticscholar.org/paper/ccd98a94df4e12b075e2d211dae02da1f9b49d56,36385946,PMC9647641,background,False,Frontiers in cellular neuroscience,101477935,0.22034244239330292,0.0,10,6.147,0.6934673366834171,0.5226130653266332,0.24851479301949841
10.3390/life13071466,Therapeutic Implications of Probiotics in the Gut Microbe-Modulated        Neuroinflammation and Progression of Alzheimer's Disease.,2023.0,"Alzheimer's disease (AD) is characterized by the accumulation of specific        proteins in the brain. A recent study revealed that manipulating gut microbiota        (GM) significantly reduced tau pathology and neurodegeneration in an        apolipoprotein E isoform-dependent manner. The resilience of a healthy microbiota        protects it from a variety of dysbiosis-related pathologies. Convincing evidence        has demonstrated the roles of GM in the pathogenesis of AD, which are partly        mediated by modified microglial activity in the brain. Therefore, modulation of        GM may be a promising therapeutic option for AD prevention. In addition to        providing the cells with energy and affecting microglial maturation, these        microbial metabolites appear to influence neuronal function. One of the potential        therapeutic approaches targeting GM may involve using probiotics. Additionally,        human GM and its metabolites have also become potential therapeutic targets for        developing interventions for the prevention of disorders. Synbiotics and        postbiotics can also be used to treat AD by modulating GM. In addition, physical        activity, exercise, and physical fitness are being considered as potential        nonpharmacological therapies to reduce signaling pathways related to        neuroinflammation. Therefore, interventions targeting GM might be promising        strategies for health promotion.",6be90cfee3b2fda20e08e76dc4e19082e7e79bdb,https://www.semanticscholar.org/paper/6be90cfee3b2fda20e08e76dc4e19082e7e79bdb,37511841,PMC10381517,background,True,"Life (Basel, Switzerland)",101580444,0.22017472982406616,0.027777777777777776,6,3.251,0.5376884422110553,0.11557788944723618,0.17515347980707469
10.1080/15548627.2023.2277634,ATG5 (autophagy related 5) in microglia controls hippocampal neurogenesis in        Alzheimer disease.,2023.0,"Macroautophagy/autophagy is the intracellular degradation process of cytoplasmic        content and damaged organelles. Autophagy is strongly associated with the        progression of Alzheimer disease (AD). Microglia are brain-resident macrophages,        and recent studies indicate that autophagy in microglia protects neurons from        neurodegeneration. Postnatal neurogenesis, the generation of new neurons from        adult neural stem cells (NSCs), is impaired in AD patients as well as in AD        animal models. However, the extent to which microglial autophagy influences adult        NSCs and neurogenesis in AD animal models has not been studied. Here, we showed        that conditional knock out (cKO) of Atg5 (autophagy related 5) in microglia        inhibited postnatal neurogenesis in the dentate gyrus (DG) of the hippocampus,        but not in the subventricular zone (SVZ) of a 5×FAD mouse model. Interestingly,        the protection of neurogenesis by Atg5 in microglia was only observed in female        AD mice. To confirm the roles of autophagy in microglia for postnatal hippocampal        neurogenesis, we generated additional cKO mice to delete autophagy essential        genes Rb1cc1 or Atg14 in microglia. However, these rb1cc1 cKO and atg14 cKO mice        did not exhibit neurogenesis defects in the context of a female AD mouse model.        Last, we used the CSF1R antagonist to deplete ATG5-deficient microglia and this        intervention restored neurogenesis in the hippocampus of 5×FAD mice. These        results indicate that microglial ATG5 is essential to maintain postnatal        hippocampal neurogenesis in a mouse model of AD. Our findings further support the        notion that ATG5 in microglia supports NSC health and may prevent        neurodegeneration.Abbreviations: 5×FAD: familial Alzheimer disease; Aβ:        β-amyloid; AD: Alzheimer disease; AIF1: allograft inflammatory factor 1; ATG:        autophagy related; BrdU: 5-bromo-2'-deoxyuridine; CA: Cornu Ammonis; cKO:        conditional knock out; CSF1R: colony stimulating factor 1 receptor; Ctrl:        control; DCX: doublecortin; DG: dentate gyrus; GFAP: glial fibrillary acidic        protein; GZ: granular zone; H&E: hematoxylin and eosin; IF: immunofluorescence;        LD: lipid droplet; LDAM: lipid droplets accumulated microglia; LPS:        lipopolysaccharides; MAP1LC3B/LC3: microtubule-associated protein 1 light chain 3        beta; NSCs: neural stem cells; RB1CC1: RB1-inducible coiled-coil 1; SOX2: SRY        (sex determining region Y)-box 2; SGZ: subgranular zone; SVZ: subventricular        zone; WT: wild type.",76eec6fddd8d3f3d20729b4e4baf0051f0f24b3d,https://www.semanticscholar.org/paper/76eec6fddd8d3f3d20729b4e4baf0051f0f24b3d,37915255,PMC11062374,,False,Autophagy,101265188,0.21983955800533295,0.027777777777777776,0,13.391,0.08542713567839195,0.9045226130653267,0.2255554408242688
10.3389/fimmu.2021.738511,The Impact of Ageing on the CNS Immune Response in Alzheimer's Disease.,2021.0,"Alzheimer's Disease (AD) is a progressive neurodegenerative disease strongly        associated with increasing age. Neuroinflammation and the accumulation of amyloid        protein are amongst the hallmarks of this disease and most translational research        to date has focused on targeting these two processes. However, the exact etiology        of AD remains to be fully elucidated. When compared alongside, the immune        response in AD closely resembles the central nervous system (CNS) immune changes        seen in elderly individuals. It is possible that AD is a pathological consequence        of an aged immune system secondary to chronic stimulation by a previous or        ongoing insult. Pathological changes like amyloid accumulation and neuronal cell        death may reflect this process of immunosenescence as the CNS immune system fails        to maintain homeostasis in the CNS. It is likely that future treatments designed        to modulate the aged immune system may prove beneficial in altering the disease        course. The development of new tests for appropriate biomarkers would also be        essential in screening for patients most likely to benefit from such treatments.",6070a470e30de03c1d6c76f48b1a095e999f48f9,https://www.semanticscholar.org/paper/6070a470e30de03c1d6c76f48b1a095e999f48f9,34603320,PMC8484764,background,True,Frontiers in immunology,101560960,0.21900326013565063,0.13095238095238096,15,8.786,0.8241206030150754,0.7537688442211056,0.3547653475070747
10.3389/fphys.2022.814999,Microglial Activation Modulated by P2X4R in Ischemia and Repercussions in        Alzheimer's Disease.,2022.0,"There are over 80 million people currently living who have had a stroke. The        ischemic injury in the brain starts a cascade of events that lead to neuronal        death, inducing neurodegeneration which could lead to Alzheimer's disease (AD).        Cerebrovascular diseases have been suggested to contribute to AD        neuropathological changes, including brain atrophy and accumulation of abnormal        proteins such as amyloid beta (Aβ). In patients older than 60 years, the        incidence of dementia a year after stroke was significantly increased.        Nevertheless, the molecular links between stroke and dementia are not clearly        understood but could be related to neuroinflammation. Considering that activated        microglia has a central role, there are brain-resident innate immune cells and        are about 10-15% of glial cells in the adult brain. Their phagocytic activity is        essential for synaptic homeostasis in different areas, such as the hippocampus.        These cells polarize into phenotypes or subtypes: the pro-inflammatory M1        phenotype, or the immunosuppressive M2 phenotype. Phenotype M1 is induced by        classical activation, where microglia secrete a high level of pro- inflammatory        factors which can cause damage to the surrounding neuronal cells. Otherwise, M2        phenotype is the major effector cell with the potential to counteract        pro-inflammatory reactions and promote repair genes expression. Moreover, after        the classical activation, an anti-inflammatory and a repair phase are initiated        to achieve tissue homeostasis. Recently it has been described the concepts of        homeostatic and reactive microglia and they had been related to major AD risk,        linking to a multifunctional microglial response to Aβ plaques and        pathophysiology markers related, such as intracellular increased calcium. The        upregulation and increased activity of purinergic receptors activated by ADP/ATP,        specially P2X4R, which has a high permeability to calcium and is mainly expressed        in microglial cells, is observed in diseases related to neuroinflammation, such        as neuropathic pain and stroke. Thus, P2X4R is associated with microglial        activation. P2X4R activation drives microglia motility via the        phosphatidylinositol-3-kinase (PI3K)/Akt pathway. Also, these receptors are        involved in inflammatory-mediated prostaglandin E2 (PGE2) production and induce a        secretion and increase the expression of BDNF and TNF-α which could be a link        between pathologies related to aging and neuroinflammation.",20110563b392792df2f7da3390ef166bdb507f07,https://www.semanticscholar.org/paper/20110563b392792df2f7da3390ef166bdb507f07,35283778,PMC8904919,background,False,Frontiers in physiology,101549006,0.21683959662914276,0.0,11,4.755,0.7537688442211056,0.22110552763819097,0.21128303476763732
10.20517/mrr.2023.39,Pathways linking microbiota-gut-brain axis with neuroinflammatory mechanisms in        Alzheimer's pathophysiology.,2023.0,"Disturbances in the local and peripheral immune systems are closely linked to a        wide range of diseases. In the context of neurodegenerative disorders such as        Alzheimer's disease (AD), inflammation plays a crucial role, often appearing as a        common manifestation despite the variability in the occurrence of other        pathophysiological hallmarks. Thus, combating neuroinflammation holds promise in        treating complex pathophysiological diseases like AD. Growing evidence suggests        the gut microbiome's crucial role in shaping the pathogenesis of AD by        influencing inflammatory mediators. Gut dysbiosis can potentially activate        neuroinflammatory pathways through bidirectional signaling of the gut-brain axis;        however, the precise mechanisms of this complex interweaved network remain        largely unclear. In these milieus, this review attempts to summarize the        contributing role of gut microbiome-mediated neuroinflammatory signals in AD        pathophysiology, while also pondering potential mechanisms through which        commensal and pathogenic gut microbes affect neuroinflammation. While certain        taxa such as Roseburia and Escherichia have been strongly correlated with AD,        other clades such as Bacteroides and Faecalibacterium exhibit variations at the        species and strain levels. In order to disentangle the inflammatory aspects of        neurodegeneration attributed to the gut microbiome, it is imperative that future        mechanistic studies investigate the species/strain-level dependency of        commensals, opportunistic, and pathogenic gut microbes that consistently show        correlations with AD patients across multiple associative studies.",647c9d9fdf3589184b7a90569c7f553e2476c35f,https://www.semanticscholar.org/paper/647c9d9fdf3589184b7a90569c7f553e2476c35f,38455083,PMC10917618,,False,Microbiome research reports,9918681186206676,0.2163424789905548,0.016,1,0.0,0.24120603015075376,0.035175879396984924,0.11276003012932724
10.3390/antiox10091479,Oxidative Stress and Beta Amyloid in Alzheimer's Disease. Which Comes First: The        Chicken or the Egg?,2021.0,"The pathogenesis of Alzheimer's disease involves β amyloid (Aβ) accumulation        known to induce synaptic dysfunction and neurodegeneration. The brain's        vulnerability to oxidative stress (OS) is considered a crucial detrimental factor        in Alzheimer's disease. OS and Aβ are linked to each other because Aβ induces OS,        and OS increases the Aβ deposition. Thus, the answer to the question ""which comes        first: the chicken or the egg?"" remains extremely difficult. In any case, the        evidence for the primary occurrence of oxidative stress in AD is attractive.        Thus, evidence indicates that a long period of gradual oxidative damage        accumulation precedes and results in the appearance of clinical and pathological        AD symptoms, including Aβ deposition, neurofibrillary tangle formation, metabolic        dysfunction, and cognitive decline. Moreover, oxidative stress plays a crucial        role in the pathogenesis of many risk factors for AD. Alzheimer's disease begins        many years before its symptoms, and antioxidant treatment can be an important        therapeutic target for attacking the disease.",cd76a21313f71c976d813bbbbb536cb368e93087,https://www.semanticscholar.org/paper/cd76a21313f71c976d813bbbbb536cb368e93087,34573112,PMC8468973,,False,"Antioxidants (Basel, Switzerland)",101668981,0.2158462107181549,0.0,75,7.675,0.9949748743718593,0.7386934673366834,0.32480411447172786
10.1007/s12640-023-00681-0,Gut-Brain Axis Deregulation and Its Possible Contribution to Neurodegenerative        Disorders.,2023.0,"The gut-brain axis is an essential communication pathway between the central        nervous system (CNS) and the gastrointestinal tract. The human microbiota is        composed of a diverse and abundant microbial community that compasses more than        100 trillion microorganisms that participate in relevant physiological functions        such as host nutrient metabolism, structural integrity, maintenance of the gut        mucosal barrier, and immunomodulation. Recent evidence in animal models has been        instrumental in demonstrating the possible role of the microbiota in        neurodevelopment, neuroinflammation, and behavior. Furthermore, clinical studies        suggested that adverse changes in the microbiota can be considered a        susceptibility factor for neurological disorders (NDs), such as Alzheimer's        disease (AD), Parkinson's disease (PD), Huntington's disease (HD), and        amyotrophic lateral sclerosis (ALS). In this review, we will discuss evidence        describing the role of gut microbes in health and disease as a relevant risk        factor in the pathogenesis of neurodegenerative disorders, including AD, PD, HD,        and ALS.",c3a9f7d605e407520b0610d9ae81859e8bece7ee,https://www.semanticscholar.org/paper/c3a9f7d605e407520b0610d9ae81859e8bece7ee,38103074,,,False,Neurotoxicity research,100929017,0.2146914303302765,0.0,2,3.978,0.32663316582914576,0.1507537688442211,0.13601546930008795
10.3390/ijms222312987,Role of Receptors in Relation to Plaques and Tangles in Alzheimer's Disease        Pathology.,2021.0,"Despite the identification of Aβ plaques and NFTs as biomarkers for Alzheimer's        disease (AD) pathology, therapeutic interventions remain elusive, with neither an        absolute prophylactic nor a curative medication available to impede the        progression of AD presently available. Current approaches focus on symptomatic        treatments to maintain AD patients' mental stability and behavioral symptoms by        decreasing neuronal degeneration; however, the complexity of AD pathology        requires a wide range of therapeutic approaches for both preventive and curative        treatments. In this regard, this review summarizes the role of receptors as a        potential target for treating AD and focuses on the path of major receptors which        are responsible for AD progression. This review gives an overall idea centering        on major receptors, their agonist and antagonist and future prospects of viral        mimicry in AD pathology. This article aims to provide researchers and developers        a comprehensive idea about the different receptors involved in AD pathogenesis        that may lead to finding a new therapeutic strategy to treat AD.",6efab58b74c9de21b78300816af4998f4b484a3d,https://www.semanticscholar.org/paper/6efab58b74c9de21b78300816af4998f4b484a3d,34884789,PMC8657621,,False,International journal of molecular sciences,101092791,0.2130495309829712,0.004672897196261682,9,6.208,0.6532663316582915,0.5527638190954773,0.24668854078646135
10.1186/s12974-021-02276-y,Potentiation of amyloid beta phagocytosis and amelioration of synaptic        dysfunction upon FAAH deletion in a mouse model of Alzheimer's disease.,2021.0,"BACKGROUND: The complex pathophysiology of Alzheimer's disease (AD) hampers the        development of effective treatments. Attempts to prevent neurodegeneration in AD        have failed so far, highlighting the need for further clarification of the        underlying cellular and molecular mechanisms. Neuroinflammation seems to play a        crucial role in disease progression, although its specific contribution to AD        pathogenesis remains elusive. We have previously shown that the modulation of the        endocannabinoid system (ECS) renders beneficial effects in a context of        amyloidosis, which triggers neuroinflammation. In the 5xFAD model, the genetic        inactivation of the enzyme that degrades anandamide (AEA), the fatty acid amide        hydrolase (FAAH), was associated with a significant amelioration of the memory        deficit. METHODS: In this work, we use electrophysiology, flow cytometry and        molecular analysis to evaluate the cellular and molecular mechanisms underlying        the improvement associated to the increased endocannabinoid tone in the 5xFAD        mouse(-) model. RESULTS: We demonstrate that the chronic enhancement of the        endocannabinoid tone rescues hippocampal synaptic plasticity in the 5xFAD mouse        model. At the CA3-CA1 synapse, both basal synaptic transmission and long-term        potentiation (LTP) of synaptic transmission are normalized upon FAAH genetic        inactivation, in a CB1 receptor (CB1R)- and TRPV1 receptor-independent manner.        Dendritic spine density in CA1 pyramidal neurons, which is notably decreased in        6-month-old 5xFAD animals, is also restored. Importantly, we reveal that the        expression of microglial factors linked to phagocytic activity, such as TREM2 and        CTSD, and other factors related to amyloid beta clearance and involved in        neuron-glia crosstalk, such as complement component C3 and complement receptor        C3AR, are specifically upregulated in 5xFAD/FAAH(-/-) animals. CONCLUSION: In        summary, our findings support the therapeutic potential of modulating, rather        than suppressing, neuroinflammation in Alzheimer's disease. In our model, the        long-term enhancement of the endocannabinoid tone triggered augmented microglial        activation and amyloid beta phagocytosis, and a consequent reversal in the        neuronal phenotype associated to the disease.",c9f2268aff901a9fd3a808e8b32a0f797a6e8351,https://www.semanticscholar.org/paper/c9f2268aff901a9fd3a808e8b32a0f797a6e8351,34587978,PMC8482614,,False,Journal of neuroinflammation,101222974,0.21255874633789062,0.10714285714285714,11,9.587,0.7587939698492462,0.8241206030150754,0.34406195268815826
