DOI,Title,year,Abstract,Semantic Scholar ID,url,PMID,PMCID,intent,isinfluential,journal_title,Journal_id,relevance_score,similarity,Cited Number,impact_factor,cited_Normalized,impact_Normalized,final_score
10.3389/fgene.2022.984338,Network approaches for omics studies of neurodegenerative diseases.,2022.0,"The recent methodological advances in multi-omics approaches, including genomic,        transcriptomic, metabolomic, lipidomic, and proteomic, have revolutionized the        research field by generating ""big data"" which greatly enhanced our understanding        of the molecular complexity of the brain and disease states. Network approaches        have been routinely applied to single-omics data to provide critical insight into        disease biology. Furthermore, multi-omics integration has emerged as both a vital        need and a new direction to connect the different layers of information        underlying disease mechanisms. In this review article, we summarize popular        network analytic approaches for single-omics data and multi-omics integration and        discuss how these approaches have been utilized in studying neurodegenerative        diseases.",b9ac22e90572e6765ba7bd374f4ddfebfb28583c,https://www.semanticscholar.org/paper/b9ac22e90572e6765ba7bd374f4ddfebfb28583c,36186441,PMC9523597,background,False,Frontiers in genetics,101560621,0.4222068190574646,0.0,4,4.772,0.3316582914572864,0.27638190954773867,0.21786807586799312
10.3389/fcell.2022.884748,Single-cell and single-nuclei RNA sequencing as powerful tools to decipher        cellular heterogeneity and dysregulation in neurodegenerative diseases.,2022.0,"Neurodegenerative diseases affect millions of people worldwide and there are        currently no cures. Two types of common neurodegenerative diseases are        Alzheimer's (AD) and Parkinson's disease (PD). Single-cell and single-nuclei RNA        sequencing (scRNA-seq and snRNA-seq) have become powerful tools to elucidate the        inherent complexity and dynamics of the central nervous system at cellular        resolution. This technology has allowed the identification of cell types and        states, providing new insights into cellular susceptibilities and molecular        mechanisms underlying neurodegenerative conditions. Exciting research using high        throughput scRNA-seq and snRNA-seq technologies to study AD and PD is emerging.        Herein we review the recent progress in understanding these neurodegenerative        diseases using these state-of-the-art technologies. We discuss the fundamental        principles and implications of single-cell sequencing of the human brain.        Moreover, we review some examples of the computational and analytical tools        required to interpret the extensive amount of data generated from these assays.        We conclude by highlighting challenges and limitations in the application of        these technologies in the study of AD and PD.",5e7d8a0082afc6bc8ad080d23745b9d637d45096,https://www.semanticscholar.org/paper/5e7d8a0082afc6bc8ad080d23745b9d637d45096,36353512,PMC9637968,background,False,Frontiers in cell and developmental biology,101630250,0.42137327790260315,0.04932735426008968,14,6.081,0.5628140703517588,0.4472361809045226,0.297650462763259
10.1016/j.isci.2020.101769,scREAD: A Single-Cell RNA-Seq Database for Alzheimer's Disease.,2020.0,"Alzheimer's disease (AD) is a progressive neurodegenerative disorder of the brain        and the most common form of dementia among the elderly. The single-cell        RNA-sequencing (scRNA-Seq) and single-nucleus RNA-sequencing (snRNA-Seq)        techniques are extremely useful for dissecting the function/dysfunction of highly        heterogeneous cells in the brain at the single-cell level, and the corresponding        data analyses can significantly improve our understanding of why particular cells        are vulnerable in AD. We developed an integrated database named scREAD        (single-cell RNA-Seq database for Alzheimer's disease), which is as far as we        know the first database dedicated to the management of all the existing scRNA-Seq        and snRNA-Seq data sets from the human postmortem brain tissue with AD and mouse        models with AD pathology. scREAD provides comprehensive analysis results for 73        data sets from 10 brain regions, including control atlas construction, cell-type        prediction, identification of differentially expressed genes, and identification        of cell-type-specific regulons.",f2f7464395a1cc88016797ea4b6010257df504b6,https://www.semanticscholar.org/paper/f2f7464395a1cc88016797ea4b6010257df504b6,33241205,PMC7674513,,False,iScience,101724038,0.42089709639549255,0.025,72,6.107,0.9095477386934674,0.4623115577889447,0.34204802339100954
10.1084/jem.20202717,Microglia in Alzheimer's disease at single-cell level. Are there common patterns        in humans and mice?,2021.0,"Alzheimer's disease (AD) is characterized by extracellular aggregates of amyloid        β peptides, intraneuronal tau aggregates, and neuronal death. This pathology        triggers activation of microglia. Because variants of genes expressed in        microglia correlate with AD risk, microglial response to pathology plausibly        impacts disease course. In mouse AD models, single-cell RNA sequencing        (scRNA-seq) analyses delineated this response as progressive conversion of        homeostatic microglia into disease-associated microglia (DAM); additional        reactive microglial populations have been reported in other models of        neurodegeneration and neuroinflammation. We review all of these microglial        signatures, highlighting four fundamental patterns: DAM, IFN-microglia, MHC-II        microglia, and proliferating microglia. We propose that all reported microglia        populations are either just one or a combination, depending on the clustering        strategy applied and the disease model. We further review single-nucleus RNA        sequencing (snRNA-seq) data from human AD specimens and discuss reasons for        parallels and discrepancies between human and mouse transcriptional profiles.        Finally, we outline future directions for delineating the microglial impact in AD        pathogenesis.",1cf0ca0debe9c750694a7608b8284775f5599829,https://www.semanticscholar.org/paper/1cf0ca0debe9c750694a7608b8284775f5599829,34292312,PMC8302448,,False,The Journal of experimental medicine,2985109R,0.4180434048175812,0.03260869565217391,148,0.0,0.949748743718593,0.07537688442211055,0.29222534392724947
10.1101/2023.06.03.543569,Early Alzheimer's disease pathology in human cortex is associated with a        transient phase of distinct cell states.,2023.0,"Cellular perturbations underlying Alzheimer's disease are primarily studied in        human postmortem samples and model organisms. Here we generated a single-nucleus        atlas from a rare cohort of cortical biopsies from living individuals with        varying degrees of Alzheimer's disease pathology. We next performed a systematic        cross-disease and cross-species integrative analysis to identify a set of cell        states that are specific to early AD pathology. These changes-which we refer to        as the Early Cortical Amyloid Response-were prominent in neurons, wherein we        identified a transient state of hyperactivity preceding loss of excitatory        neurons, which correlated with the selective loss of layer 1 inhibitory neurons.        Microglia overexpressing neuroinflammatory-related processes also expanded as AD        pathological burden increased. Lastly, both oligodendrocytes and pyramidal        neurons upregulated genes associated with amyloid beta production and processing        during this early hyperactive phase. Our integrative analysis provides an        organizing framework for targeting circuit dysfunction, neuroinflammation, and        amyloid production early in AD pathogenesis.",15b4dc9ab888b5f4671538a3461ee91d21919cea,https://www.semanticscholar.org/paper/15b4dc9ab888b5f4671538a3461ee91d21919cea,37333365,PMC10274680,background,False,bioRxiv : the preprint server for biology,101680187,0.4179246127605438,0.02247191011235955,3,0.0,0.2864321608040201,0.08040201005025126,0.18939127350124763
10.3390/cells11040676,Single-Cell RNA-Seq Analysis of Olfactory Mucosal Cells of Alzheimer's Disease        Patients.,2022.0,"Olfaction is orchestrated by olfactory mucosal cells located in the upper nasal        cavity. Olfactory dysfunction manifests early in several neurodegenerative        disorders including Alzheimer's disease, however, disease-related alterations to        the olfactory mucosal cells remain poorly described. The aim of this study was to        evaluate the olfactory mucosa differences between cognitively healthy individuals        and Alzheimer's disease patients. We report increased amyloid-beta secretion in        Alzheimer's disease olfactory mucosal cells and detail cell-type-specific gene        expression patterns, unveiling 240 differentially expressed disease-associated        genes compared to the cognitively healthy controls, and five distinct cell        populations. Overall, alterations of RNA and protein metabolism, inflammatory        processes, and signal transduction were observed in multiple cell populations,        suggesting their role in Alzheimer's disease-related olfactory mucosa        pathophysiology. Furthermore, the single-cell RNA-sequencing proposed alterations        in gene expression of mitochondrially located genes in AD OM cells, which were        verified by functional assays, demonstrating altered mitochondrial respiration        and a reduction of ATP production. Our results reveal disease-related changes of        olfactory mucosal cells in Alzheimer's disease and demonstrate the utility of        single-cell RNA sequencing data for investigating molecular and cellular        mechanisms associated with the disease.",d298a34c247de8bfa34bfb36de1fa00969ae049c,https://www.semanticscholar.org/paper/d298a34c247de8bfa34bfb36de1fa00969ae049c,35203328,PMC8870160,,False,Cells,101600052,0.41780585050582886,0.0,18,7.666,0.6432160804020101,0.5979899497487438,0.3115226596743617
10.1371/journal.pcbi.1008120,Deconvolving the contributions of cell-type heterogeneity on cortical gene        expression.,2019.0,"Complexity of cell-type composition has created much skepticism surrounding the        interpretation of bulk tissue transcriptomic studies. Recent studies have shown        that deconvolution algorithms can be applied to computationally estimate        cell-type proportions from gene expression data of bulk blood samples, but their        performance when applied to brain tissue is unclear. Here, we have generated an        immunohistochemistry (IHC) dataset for five major cell-types from brain tissue of        70 individuals, who also have bulk cortical gene expression data. With the IHC        data as the benchmark, this resource enables quantitative assessment of        deconvolution algorithms for brain tissue. We apply existing deconvolution        algorithms to brain tissue by using marker sets derived from human brain single        cell and cell-sorted RNA-seq data. We show that these algorithms can indeed        produce informative estimates of constituent cell-type proportions. In fact,        neuronal subpopulations can also be estimated from bulk brain tissue samples.        Further, we show that including the cell-type proportion estimates as confounding        factors is important for reducing false associations between Alzheimer's disease        phenotypes and gene expression. Lastly, we demonstrate that using more accurate        marker sets can substantially improve statistical power in detecting cell-type        specific expression quantitative trait loci (eQTLs).",46595dbb733b7d1f9d03eb3536dd6a6147eb4810,https://www.semanticscholar.org/paper/46595dbb733b7d1f9d03eb3536dd6a6147eb4810,32804935,PMC7451979,"methodology,result,background",True,PLoS computational biology,101238922,0.41075628995895386,0.030303030303030304,80,4.779,0.914572864321608,0.2914572864321608,0.3162526217219636
10.1016/j.neuron.2020.11.002,"Transformative Network Modeling of Multi-omics Data Reveals Detailed Circuits,        Key Regulators, and Potential Therapeutics for Alzheimer's Disease.",2020.0,"To identify the molecular mechanisms and novel therapeutic targets of late-onset        Alzheimer's Disease (LOAD), we performed an integrative network analysis of        multi-omics profiling of four cortical areas across 364 donors with varying        cognitive and neuropathological phenotypes. Our analyses revealed thousands of        molecular changes and uncovered neuronal gene subnetworks as the most        dysregulated in LOAD. ATP6V1A was identified as a key regulator of a top-ranked        neuronal subnetwork, and its role in disease-related processes was evaluated        through CRISPR-based manipulation in human induced pluripotent stem cell-derived        neurons and RNAi-based knockdown in Drosophila models. Neuronal impairment and        neurodegeneration caused by ATP6V1A deficit were improved by a repositioned        compound, NCH-51. This study provides not only a global landscape but also        detailed signaling circuits of complex molecular interactions in key brain        regions affected by LOAD, and the resulting network models will serve as a        blueprint for developing next-generation therapeutic agents against LOAD.",6cbecd103d44100dbaf3a5d558b55fecd5b1a7f7,https://www.semanticscholar.org/paper/6cbecd103d44100dbaf3a5d558b55fecd5b1a7f7,33238137,PMC7855384,"methodology,result,background",True,Neuron,8809320,0.40927982330322266,0.039603960396039604,95,18.688,0.9296482412060302,0.8693467336683417,0.40847477738053845
10.3389/fneur.2022.901179,Identification of the molecular subgroups in Alzheimer's disease by        transcriptomic data.,2022.0,"BACKGROUND: Alzheimer's disease (AD) is a heterogeneous pathological disease with        genetic background accompanied by aging. This inconsistency is present among        molecular subtypes, which has led to diagnostic ambiguity and failure in drug        development. We precisely distinguished patients of AD at the transcriptome        level. METHODS: We collected 1,240 AD brain tissue samples collected from the GEO        dataset. Consensus clustering was used to identify molecular subtypes, and the        clinical characteristics were focused on. To reveal transcriptome differences        among subgroups, we certificated specific upregulated genes and annotated the        biological function. According to RANK METRIC SCORE in GSEA, TOP10 was defined as        the hub gene. In addition, the systematic correlation between the hub gene and        ""A/T/N"" was analyzed. Finally, we used external data sets to verify the        diagnostic value of hub genes. RESULTS: We identified three molecular subtypes of        AD from 743 AD samples, among which subtypes I and III had high-risk factors, and        subtype II had protective factors. All three subgroups had higher neuritis plaque        density, and subgroups I and III had higher clinical dementia scores and        neurofibrillary tangles than subgroup II. Our results confirmed a positive        association between neurofibrillary tangles and dementia, but not neuritis        plaques. Subgroup I genes clustered in viral infection, hypoxia injury, and        angiogenesis. Subgroup II showed heterogeneity in synaptic pathology, and we        found several essential beneficial synaptic proteins. Due to presenilin one        amplification, Subgroup III was a risk subgroup suspected of familial AD,        involving abnormal neurogenic signals, glial cell differentiation, and        proliferation. Among the three subgroups, the highest combined diagnostic value        of the hub genes were 0.95, 0.92, and 0.83, respectively, indicating that the hub        genes had sound typing and diagnostic ability. CONCLUSION: The transcriptome        classification of AD cases played out the pathological heterogeneity of different        subgroups. It throws daylight on the personalized diagnosis and treatment of AD.",ec011a064e69b5caa0ef2f8ebc5c6f61fc3aaa8a,https://www.semanticscholar.org/paper/ec011a064e69b5caa0ef2f8ebc5c6f61fc3aaa8a,36204002,PMC9530954,background,False,Frontiers in neurology,101546899,0.40851274132728577,0.014925373134328358,3,4.086,0.2914572864321608,0.23115577889447236,0.20691593145091203
10.3389/fneur.2021.619626,The Many Faces of Astrocytes in Alzheimer's Disease.,2021.0,"Alzheimer's disease (AD) is a progressive neurodegenerative disease and is the        most common cause of dementia in an aging population. The majority of research        effort has focused on the role of neurons in neurodegeneration and current        therapies have limited ability to slow disease progression. Recently more        attention has been given to the role of astrocytes in the process of        neurodegeneration. Specifically, reactive astrocytes have both advantageous and        adverse effects during neurodegeneration. The ability to isolate and depict        astrocyte phenotype has been challenging. However, with the recent development of        single-cell sequencing technologies researchers are provided with the resource to        delineate specific biomarkers associated with reactive astrocytes in AD. In this        review, we will focus on the role of astrocytes in normal conditions and the        pathological development of AD. We will further review recent developments in the        understanding of astrocyte heterogeneity and associated biomarkers. A better        understanding of astrocyte contributions and phenotypic changes in AD can        ultimately lead to more effective therapeutic targets.",55d8c58cc6f6a33904a18eb7fb2a6ab06a4ac430,https://www.semanticscholar.org/paper/55d8c58cc6f6a33904a18eb7fb2a6ab06a4ac430,34531807,PMC8438135,,False,Frontiers in neurology,101546899,0.406744122505188,0.015748031496062992,49,4.086,0.8442211055276382,0.23618090452261306,0.2903827508575193
10.1038/s41587-022-01288-0,DIALOGUE maps multicellular programs in tissue from single-cell or spatial        transcriptomics data.,2022.0,"Deciphering the functional interactions of cells in tissues remains a major        challenge. Here we describe DIALOGUE, a method to systematically uncover        multicellular programs (MCPs)-combinations of coordinated cellular programs in        different cell types that form higher-order functional units at the tissue        level-from either spatial data or single-cell data obtained without spatial        information. Tested on spatial datasets from the mouse hypothalamus, cerebellum,        visual cortex and neocortex, DIALOGUE identified MCPs associated with animal        behavior and recovered spatial properties when tested on unseen data while        outperforming other methods and metrics. In spatial data from human lung cancer,        DIALOGUE identified MCPs marking immune activation and tissue remodeling. Applied        to single-cell RNA sequencing data across individuals or regions, DIALOGUE        uncovered MCPs marking Alzheimer's disease, ulcerative colitis and resistance to        cancer immunotherapy. These programs were predictive of disease outcome and        predisposition in independent cohorts and included risk genes from genome-wide        association studies. DIALOGUE enables the analysis of multicellular regulation in        health and disease.",2ed778250807f914b0c563a08a16d9434ace61b7,https://www.semanticscholar.org/paper/2ed778250807f914b0c563a08a16d9434ace61b7,35513526,PMC9547813,,False,Nature biotechnology,9604648,0.4054487347602844,0.0273972602739726,40,68.164,0.8090452261306532,1.0,0.4039503084572723
10.1038/s41467-021-22197-x,scGNN is a novel graph neural network framework for single-cell RNA-Seq analyses.,2021.0,"Single-cell RNA-sequencing (scRNA-Seq) is widely used to reveal the heterogeneity        and dynamics of tissues, organisms, and complex diseases, but its analyses still        suffer from multiple grand challenges, including the sequencing sparsity and        complex differential patterns in gene expression. We introduce the scGNN        (single-cell graph neural network) to provide a hypothesis-free deep learning        framework for scRNA-Seq analyses. This framework formulates and aggregates        cell-cell relationships with graph neural networks and models heterogeneous gene        expression patterns using a left-truncated mixture Gaussian model. scGNN        integrates three iterative multi-modal autoencoders and outperforms existing        tools for gene imputation and cell clustering on four benchmark scRNA-Seq        datasets. In an Alzheimer's disease study with 13,214 single nuclei from        postmortem brain tissues, scGNN successfully illustrated disease-related neural        development and the differential mechanism. scGNN provides an effective        representation of gene expression and cell-cell relationships. It is also a        powerful framework that can be applied to general scRNA-Seq analyses.",ab0cd1ecb81af2b474523821a0a97cb28963ce01,https://www.semanticscholar.org/paper/ab0cd1ecb81af2b474523821a0a97cb28963ce01,33767197,PMC7994447,,False,Nature communications,101528555,0.40480151772499084,0.01639344262295082,207,17.694,0.9547738693467337,0.8090452261306532,0.39257069668828565
10.3390/biology13020067,Selective Vulnerability to Neurodegenerative Disease: Insights from Cell        Type-Specific Translatome Studies.,2024.0,"Neurodegenerative diseases (NDs) manifest a wide variety of clinical symptoms        depending on the affected brain regions. Gaining insights into why certain        regions are resistant while others are susceptible is vital for advancing        therapeutic strategies. While gene expression changes offer clues about disease        responses across brain regions, the mixture of cell types therein obscures        experimental results. In recent years, methods that analyze the transcriptomes of        individual cells (e.g., single-cell RNA sequencing or scRNAseq) have been widely        used and have provided invaluable insights into specific cell types.        Concurrently, transgene-based techniques that dissect cell type-specific        translatomes (CSTs) in model systems, like RiboTag and bacTRAP, offer unique        advantages but have received less attention. This review juxtaposes the merits        and drawbacks of both methodologies, focusing on the use of CSTs in understanding        conditions like amyotrophic lateral sclerosis (ALS), Huntington's disease (HD),        Alzheimer's disease (AD), and specific prion diseases like fatal familial        insomnia (FFI), genetic Creutzfeldt-Jakob disease (gCJD), and acquired prion        disease. We conclude by discussing the emerging trends observed across multiple        diseases and emerging methods.",8cac41172cc42da15d2796c4129cf709bc4bc052,https://www.semanticscholar.org/paper/8cac41172cc42da15d2796c4129cf709bc4bc052,38392286,PMC10886597,"methodology,background",True,Biology,101587988,0.402450829744339,0.017543859649122806,0,5.168,0.05527638190954774,0.35678391959798994,0.18956183800908147
10.1371/journal.pcbi.1011785,sc2MeNetDrug: A computational tool to uncover inter-cell signaling targets and        identify relevant drugs based on single cell RNA-seq data.,2021.0,"Single-cell RNA sequencing (scRNA-seq) is a powerful technology to investigate        the transcriptional programs in stromal, immune, and disease cells, like tumor        cells or neurons within the Alzheimer's Disease (AD) brain or tumor        microenvironment (ME) or niche. Cell-cell communications within ME play important        roles in disease progression and immunotherapy response and are novel and        critical therapeutic targets. Though many tools of scRNA-seq analysis have been        developed to investigate the heterogeneity and sub-populations of cells, few were        designed for uncovering cell-cell communications of ME and predicting the        potentially effective drugs to inhibit the communications. Moreover, the data        analysis processes of discovering signaling communication networks and effective        drugs using scRNA-seq data are complex and involve a set of critical analysis        processes and external supportive data resources, which are difficult for        researchers who have no strong computational background and training in scRNA-seq        data analysis. To address these challenges, in this study, we developed a novel        open-source computational tool, sc2MeNetDrug        (https://fuhaililab.github.io/sc2MeNetDrug/). It was specifically designed using        scRNA-seq data to identify cell types within disease MEs, uncover the        dysfunctional signaling pathways within individual cell types and interactions        among different cell types, and predict effective drugs that can potentially        disrupt cell-cell signaling communications. sc2MeNetDrug provided a user-friendly        graphical user interface to encapsulate the data analysis modules, which can        facilitate the scRNA-seq data-based discovery of novel inter-cell signaling        communications and novel therapeutic regimens.",3e6d6030ce19825dae79d5a8ab9a137fad909af2,https://www.semanticscholar.org/paper/3e6d6030ce19825dae79d5a8ab9a137fad909af2,38181047,PMC10796047,,False,PLoS computational biology,101238922,0.40239211916923523,0.046875,1,4.779,0.16080402010050251,0.2964824120603015,0.20806060057489117
10.1007/s10439-020-02507-y,Generating Cell Type-Specific Protein Signatures from Non-symptomatic and        Diseased Tissues.,2020.0,"Here we demonstrate a technique to generate proteomic signatures of specific cell        types within heterogeneous populations. While our method is broadly applicable        across biological systems, we have limited the current work to study neural cell        types isolated from human, post-mortem Alzheimer's disease (AD) and aged-matched        non-symptomatic (NS) brains. Motivating the need for this tool, we conducted an        initial meta-analysis of current, human AD proteomics studies. While the results        broadly corroborated major neurodegenerative disease hypotheses, cell        type-specific predictions were limited. By adapting our Formaldehyde-fixed        Intracellular Target-Sorted Antigen Retrieval (FITSAR) method for proteomics and        applying this technique to characterize AD and NS brains, we generated enriched        neuron and astrocyte proteomic profiles for a sample set of donors (available at        www.fitsarpro.appspot.com ). Results showed the feasibility for using FITSAR to        evaluate cell-type specific hypotheses. Our overall methodological approach        provides an accessible platform to determine protein presence in specific cell        types and emphasizes the need for protein-compatible techniques to resolve        systems complicated by cellular heterogeneity.",d5b82dafb3dc436d4ada86fee01540e565dc610e,https://www.semanticscholar.org/paper/d5b82dafb3dc436d4ada86fee01540e565dc610e,32303872,PMC7416432,,False,Annals of biomedical engineering,0361512,0.40133580565452576,0.020833333333333332,1,0.0,0.1658291457286432,0.08542713567839195,0.16642251724074633
10.1038/s41598-024-57918-x,Single-nucleus RNA velocity reveals critical synaptic and cell-cycle        dysregulations in neuropathologically confirmed Alzheimer's disease.,2024.0,"Typical differential single-nucleus gene expression (snRNA-seq) analyses in        Alzheimer's disease (AD) provide fixed snapshots of cellular alterations, making        the accurate detection of temporal cell changes challenging. To characterize the        dynamic cellular and transcriptomic differences in AD neuropathology, we apply        the novel concept of RNA velocity to the study of single-nucleus RNA from the        cortex of 60 subjects with varied levels of AD pathology. RNA velocity captures        the rate of change of gene expression by comparing intronic and exonic sequence        counts. We performed differential analyses to find the significant genes driving        both cell type-specific RNA velocity and expression differences in AD,        extensively compared these two transcriptomic metrics, and clarified their        associations with multiple neuropathologic traits. The results were        cross-validated in an independent dataset. Comparison of AD pathology-associated        RNA velocity with parallel gene expression differences reveals sets of genes and        molecular pathways that underlie the dynamic and static regimes of cell        type-specific dysregulations underlying the disease. Differential RNA velocity        and its linked progressive neuropathology point to significant dysregulations in        synaptic organization and cell development across cell types. Notably, most of        the genes underlying this synaptic dysregulation showed increased RNA velocity in        AD subjects compared to controls. Accelerated cell changes were also observed in        the AD subjects, suggesting that the precocious depletion of precursor cell pools        might be associated with neurodegeneration. Overall, this study uncovers active        molecular drivers of the spatiotemporal alterations in AD and offers novel        insights towards gene- and cell-centric therapeutic strategies accounting for        dynamic cell perturbations and synaptic disruptions.",37b43afb154e2344ee72e6f70200524db8fbeb09,https://www.semanticscholar.org/paper/37b43afb154e2344ee72e6f70200524db8fbeb09,38538816,PMC10973452,,False,Scientific reports,101563288,0.4003976583480835,0.06976744186046512,0,4.996,0.06030150753768844,0.3165829145728643,0.204558937565194
10.1186/s13195-021-00951-z,Artificial intelligence framework identifies candidate targets for drug        repurposing in Alzheimer's disease.,2022.0,"BACKGROUND: Genome-wide association studies (GWAS) have identified numerous        susceptibility loci for Alzheimer's disease (AD). However, utilizing GWAS and        multi-omics data to identify high-confidence AD risk genes (ARGs) and druggable        targets that can guide development of new therapeutics for patients suffering        from AD has heretofore not been successful. METHODS: To address this critical        problem in the field, we have developed a network-based artificial intelligence        framework that is capable of integrating multi-omics data along with human        protein-protein interactome networks to accurately infer accurate drug targets        impacted by GWAS-identified variants to identify new therapeutics. When applied        to AD, this approach integrates GWAS findings, multi-omics data from brain        samples of AD patients and AD transgenic animal models, drug-target networks, and        the human protein-protein interactome, along with large-scale patient database        validation and in vitro mechanistic observations in human microglia cells.        RESULTS: Through this approach, we identified 103 ARGs validated by various        levels of pathobiological evidence in AD. Via network-based prediction and        population-based validation, we then showed that three drugs (pioglitazone,        febuxostat, and atenolol) are significantly associated with decreased risk of AD        compared with matched control populations. Pioglitazone usage is significantly        associated with decreased risk of AD (hazard ratio (HR) = 0.916, 95% confidence        interval [CI] 0.861-0.974, P = 0.005) in a retrospective case-control validation.        Pioglitazone is a peroxisome proliferator-activated receptor (PPAR) agonist used        to treat type 2 diabetes, and propensity score matching cohort studies confirmed        its association with reduced risk of AD in comparison to glipizide (HR = 0.921,        95% CI 0.862-0.984, P = 0.0159), an insulin secretagogue that is also used to        treat type 2 diabetes. In vitro experiments showed that pioglitazone        downregulated glycogen synthase kinase 3 beta (GSK3β) and cyclin-dependent kinase        (CDK5) in human microglia cells, supporting a possible mechanism-of-action for        its beneficial effect in AD. CONCLUSIONS: In summary, we present an integrated,        network-based artificial intelligence methodology to rapidly translate GWAS        findings and multi-omics data to genotype-informed therapeutic discovery in AD.",cd604bd0cb6056ac1da0753284c61168bb5aaf7b,https://www.semanticscholar.org/paper/cd604bd0cb6056ac1da0753284c61168bb5aaf7b,35012639,PMC8751379,methodology,False,Alzheimer's research & therapy,101511643,0.4002218246459961,0.049019607843137254,29,8.823,0.7487437185929648,0.6231155778894473,0.34545328500341554
10.1038/s41467-020-18416-6,A multiresolution framework to characterize single-cell state landscapes.,2019.0,"Dissecting the cellular heterogeneity embedded in single-cell transcriptomic data        is challenging. Although many methods and approaches exist, identifying cell        states and their underlying topology is still a major challenge. Here, we        introduce the concept of multiresolution cell-state decomposition as a practical        approach to simultaneously capture both fine- and coarse-grain patterns of        variability. We implement this concept in ACTIONet, a comprehensive framework        that combines archetypal analysis and manifold learning to provide a ready-to-use        analytical approach for multiresolution single-cell state characterization.        ACTIONet provides a robust, reproducible, and highly interpretable single-cell        analysis platform that couples dominant pattern discovery with a corresponding        structural representation of the cell state landscape. Using multiple synthetic        and real data sets, we demonstrate ACTIONet's superior performance relative to        existing alternatives. We use ACTIONet to integrate and annotate cells across        three human cortex data sets. Through integrative comparative analysis, we define        a consensus vocabulary and a consistent set of gene signatures discriminating        against the transcriptomic cell types and subtypes of the human prefrontal        cortex.",bd7bc1d09a093315b58dfbb3fde077cd4e4dca55,https://www.semanticscholar.org/paper/bd7bc1d09a093315b58dfbb3fde077cd4e4dca55,33106496,PMC7588427,,False,Nature communications,101528555,0.3936763405799866,0.0,41,17.694,0.8190954773869347,0.8140703517587939,0.36307777654585527
10.1016/j.cell.2023.08.005,Early Alzheimer's disease pathology in human cortex involves transient cell        states.,2023.0,"Cellular perturbations underlying Alzheimer's disease (AD) are primarily studied        in human postmortem samples and model organisms. Here, we generated a        single-nucleus atlas from a rare cohort of cortical biopsies from living        individuals with varying degrees of AD pathology. We next performed a systematic        cross-disease and cross-species integrative analysis to identify a set of cell        states that are specific to early AD pathology. These changes-which we refer to        as the early cortical amyloid response-were prominent in neurons, wherein we        identified a transitional hyperactive state preceding the loss of excitatory        neurons, which we confirmed by acute slice physiology on independent biopsy        specimens. Microglia overexpressing neuroinflammatory-related processes also        expanded as AD pathology increased. Finally, both oligodendrocytes and pyramidal        neurons upregulated genes associated with β-amyloid production and processing        during this early hyperactive phase. Our integrative analysis provides an        organizing framework for targeting circuit dysfunction, neuroinflammation, and        amyloid production early in AD pathogenesis.",999fd39fd6d985b6cb64e2f60d4dae27dcbe0e7c,https://www.semanticscholar.org/paper/999fd39fd6d985b6cb64e2f60d4dae27dcbe0e7c,37774681,PMC11107481,,False,Cell,0413066,0.39152222871780396,0.042735042735042736,18,0.0,0.6482412060301508,0.09045226130653267,0.24535470580986077
10.1016/j.ajhg.2021.10.009,"Genome-wide analysis of common and rare variants via multiple knockoffs at        biobank scale, with an application to Alzheimer disease genetics.",2021.0,"Knockoff-based methods have become increasingly popular due to their enhanced        power for locus discovery and their ability to prioritize putative causal        variants in a genome-wide analysis. However, because of the substantial        computational cost for generating knockoffs, existing knockoff approaches cannot        analyze millions of rare genetic variants in biobank-scale whole-genome        sequencing and whole-genome imputed datasets. We propose a scalable        knockoff-based method for the analysis of common and rare variants across the        genome, KnockoffScreen-AL, that is applicable to biobank-scale studies with        hundreds of thousands of samples and millions of genetic variants. The        application of KnockoffScreen-AL to the analysis of Alzheimer disease (AD) in        388,051 WG-imputed samples from the UK Biobank resulted in 31 significant loci,        including 14 loci that are missed by conventional association tests on these        data. We perform replication studies in an independent meta-analysis of        clinically diagnosed AD with 94,437 samples, and additionally leverage        single-cell RNA-sequencing data with 143,793 single-nucleus transcriptomes from        17 control subjects and AD-affected individuals, and proteomics data from 735        control subjects and affected indviduals with AD and related disorders to        validate the genes at these significant loci. These multi-omics analyses show        that 79.1% of the proximal genes at these loci and 76.2% of the genes at loci        identified only by KnockoffScreen-AL exhibit at least suggestive signal (p <        0.05) in the scRNA-seq or proteomics analyses. We highlight a potentially causal        gene in AD progression, EGFR, that shows significant differences in expression        and protein levels between AD-affected individuals and healthy control subjects.",115395762b9cf6c214d9d8c7aa16eba881f0d1da,https://www.semanticscholar.org/paper/115395762b9cf6c214d9d8c7aa16eba881f0d1da,34767756,PMC8715147,methodology,False,American journal of human genetics,0370475,0.3898368775844574,0.0,16,0.0,0.592964824120603,0.09547738693467336,0.22021739493362869
