DOI,Title,year,Abstract,Semantic Scholar ID,url,PMID,PMCID,intent,isinfluential,journal_title,Journal_id,relevance_score,similarity,Cited Number,impact_factor,cited_Normalized,impact_Normalized,final_score
10.3389/fgene.2022.874896,CCR5 as a Prognostic Factor in Lower-Grade Glioma is Involved in the Remodeling        of the Tumor Microenvironment.,2022.0,"Background: Lower-grade gliomas (LGGs) carry a high risk of malignant        transformation, leading to severe neurologic deterioration and ultimately, death.        The tumor microenvironment (TME) plays an essential role in tumor maintenance,        progression, and immunotherapy resistance. Therefore, the LGG TME deserves        comprehensive exploration for a novel therapeutic target. Methods: The ESTIMATE        algorithm was used to estimate infiltrating stromal and immune cells of LGG        patients obtained from the Cancer Genome Atlas (TCGA) database. Kaplan-Meier        analysis was performed to classify survival differences. TME-related        differentially expressed genes were identified between the low- and        high-immune/stromal groups. Hub genes were screened by constructing        protein-protein interaction networks and performing the Cox regression analysis.        Differential analysis, survival analysis, gene set enrichment analysis, and        clinical relevance analysis specific to hub genes were evaluated by using the        TCGA and the Chinese Glioma Genome Atlas datasets, and the results were validated        by qRT-PCR, Western blotting, and immunohistochemistry in tissues from LGG        patients. Results: The immune and stromal components in TME were negatively        related to patient prognosis. Differentially expressed genes sharing immune score        and stromal score were mainly involved in the immune response. C-C chemokine        receptor type 5 (CCR5), as only a hub gene, was significantly higher in LGG        patients than normal patients and negatively correlated with the prognosis of        patients. High-expression CCR5 was positively related to immune-related and tumor        progression pathways. CCR5 protein expression was higher in LGG with isocitrate        dehydrogenase wildtype. Validated results showed that CCR5 was upregulated in LGG        tissues at mRNA and protein levels and could affect immune cell infiltration.        These results suggested that CCR5 was a potential indicator for the status of        TME. Conclusion: Glioma cells remodel the immune microenvironment through the        high expression of CCR5 and lead to a poor prognosis in patients with LGG. The        inhibition of CCR5 may contribute to the efficacy of LGG immunotherapy.",f01e27a16c2253553b03cfd87d9f1dae70765947,https://www.semanticscholar.org/paper/f01e27a16c2253553b03cfd87d9f1dae70765947,35865011,PMC9294513,,False,Frontiers in genetics,101560621,0.3421317934989929,0.0,2,4.772,0.21818181818181817,0.10909090909090909,0.15173044714060696
10.1093/oons/kvad008,Glioblastoma modeling with 3D organoids: progress and challenges.,2023.0,"Glioblastoma (GBM) is the most aggressive adult primary brain tumor with nearly        universal treatment resistance and recurrence. The mainstay of therapy remains        maximal safe surgical resection followed by concurrent radiation therapy and        temozolomide chemotherapy. Despite intensive investigation, alternative treatment        options, such as immunotherapy or targeted molecular therapy, have yielded        limited success to achieve long-term remission. This difficulty is partly due to        the lack of pre-clinical models that fully recapitulate the intratumoral and        intertumoral heterogeneity of GBM and the complex tumor microenvironment.        Recently, GBM 3D organoids originating from resected patient tumors, genetic        manipulation of induced pluripotent stem cell (iPSC)-derived brain organoids and        bio-printing or fusion with non-malignant tissues have emerged as novel culture        systems to portray the biology of GBM. Here, we highlight several methodologies        for generating GBM organoids and discuss insights gained using such organoid        models compared to classic modeling approaches using cell lines and xenografts.        We also outline limitations of current GBM 3D organoids, most notably the        difficulty retaining the tumor microenvironment, and discuss current efforts for        improvements. Finally, we propose potential applications of organoid models for a        deeper mechanistic understanding of GBM and therapeutic development.",c3b30c55134c980d41e9da0f92b30086461e9d1c,https://www.semanticscholar.org/paper/c3b30c55134c980d41e9da0f92b30086461e9d1c,38596241,PMC10913843,background,False,Oxford open neuroscience,9918487584406676,0.32338011264801025,0.06289308176100629,0,0.0,0.05454545454545454,0.0,0.13035308468062376
10.3390/cancers15041304,A Simple 3D Cell Culture Method for Studying the Interactions between Human        Mesenchymal Stromal/Stem Cells and Patients Derived Glioblastoma.,2023.0,"We have developed a 3D biosphere model using patient-derived cells (PDCs) from        glioblastoma (GBM), the major form of primary brain tumors in adult, plus        cancer-activated fibroblasts (CAFs), obtained by culturing mesenchymal stem cells        with GBM conditioned media. The effect of MSC/CAFs on the proliferation,        cell-cell interactions, and response to treatment of PDCs was evaluated.        Proliferation in the presence of CAFs was statistically lower but the spheroids        formed within the 3D-biosphere were larger. A treatment for 5 days with        Temozolomide (TMZ) and irradiation, the standard therapy for GBM, had a marked        effect on cell number in monocultures compared to co-cultures and influenced        cancer stem cells composition, similar to that observed in GBM patients.        Mathematical analyses of spheroids growth and morphology confirm the similarity        with GBM patients. We, thus, provide a simple and reproducible method to obtain        3D cultures from patient-derived biopsies and co-cultures with MSC with a near        100% success. This method provides the basis for relevant in vitro functional        models for a better comprehension of the role of tumor microenvironment and, for        precision and/or personalized medicine, potentially to predict the response to        treatments for each GBM patient.",98174ee70393cc723ae3efceeedd5da3c668c8d8,https://www.semanticscholar.org/paper/98174ee70393cc723ae3efceeedd5da3c668c8d8,36831643,PMC9954562,background,False,Cancers,101526829,0.2818995416164398,0.02564102564102564,1,6.575,0.18181818181818182,0.4727272727272727,0.19300809092316037
10.1038/s41598-021-02584-6,The novel BET inhibitor UM-002 reduces glioblastoma cell proliferation and        invasion.,2021.0,"Bromodomain and extraterminal domain (BET) proteins have emerged as therapeutic        targets in multiple cancers, including the most common primary adult brain tumor        glioblastoma (GBM). Although several BET inhibitors have entered clinical trials,        few are brain penetrant. We have generated UM-002, a novel brain penetrant BET        inhibitor that reduces GBM cell proliferation in vitro and in a human cerebral        brain organoid model. Since UM-002 is more potent than other BET inhibitors, it        could potentially be developed for GBM treatment. Furthermore, UM-002 treatment        reduces the expression of cell-cycle related genes in vivo and reduces the        expression of invasion related genes within the non-proliferative cells present        in tumors as measured by single cell RNA-sequencing. These studies suggest that        BET inhibition alters the transcriptional landscape of GBM tumors, which has        implications for designing combination therapies. Importantly, they also provide        an integrated dataset that combines in vitro and ex vivo studies with in vivo        single-cell RNA-sequencing to characterize a novel BET inhibitor in GBM.",4db72da153e40ebfbd96d51834523f603ae0107b,https://www.semanticscholar.org/paper/4db72da153e40ebfbd96d51834523f603ae0107b,34862404,PMC8642539,,False,Scientific reports,101563288,0.27212125062942505,0.05357142857142857,16,4.996,0.6181818181818182,0.12727272727272726,0.21488312843558077
10.3389/fonc.2020.555632,"Comprehensive Characterization of Alternative mRNA Splicing Events in        Glioblastoma: Implications for Prognosis, Molecular Subtypes, and Immune        Microenvironment Remodeling.",2021.0,"Alternative splicing (AS) of pre-mRNA has been widely reported to be associated        with the progression of malignant tumors. However, a systematic investigation        into the prognostic value of AS events in glioblastoma (GBM) is urgently        required. The gene expression profile and matched AS events data of GBM patients        were obtained from The Cancer Genome Atlas Project (TCGA) and TCGA SpliceSeq        database, respectively. 775 AS events were identified as prognostic factors using        univariate Cox regression analysis. The least absolute shrinkage and selection        operator (LASSO) cox model was performed to narrow down candidate AS events, and        a risk score model based on several AS events were developed subsequently. The        risk score-based signature was proved as an efficient predictor of overall        survival and was closely related to the tumor purity and immunosuppression in        GBM. Combined similarity network fusion and consensus clustering (SNF-CC)        analysis revealed two distinct GBM subtypes based on the prognostic AS events,        and the associations between this novel molecular classification and        clinicopathological factors, immune cell infiltration, as well as immunogenic        features were further explored. We also constructed a regulatory network to        depict the potential mechanisms that how prognostic splicing factors (SFs)        regulate splicing patterns in GBM. Finally, a nomogram incorporating AS events        signature and other clinical-relevant covariates was built for clinical        application. This comprehensive analysis highlights the potential implications        for predicting prognosis and clinical management in GBM.",9c675b9d80d9a94148fc7d4a10fdae2b72b6e300,https://www.semanticscholar.org/paper/9c675b9d80d9a94148fc7d4a10fdae2b72b6e300,33575206,PMC7870873,background,False,Frontiers in oncology,101568867,0.2715413570404053,0.033707865168539325,11,5.738,0.5818181818181818,0.23636363636363636,0.21767282590681003
10.7150/thno.82590,SPI1-mediated MIR222HG transcription promotes proneural-to-mesenchymal transition        of glioma stem cells and immunosuppressive polarization of macrophages.,2023.0,"Background: Glioma stem cells (GSCs) are a key factor in glioblastoma (GBM)        development and treatment resistance. GSCs can be divided into the mesenchymal        (MES) and proneural (PN) subtypes, and these two subtypes of GSCs can undergo        interconversion under certain conditions. MES GSCs have higher malignancy and        radioresistance and are closely associated with an immunosuppressive        microenvironment. Long noncoding RNAs (lncRNAs) play a broad role in GBM, while        the role of GSCs subtype remains unknown. Methods: We performed RNA sequencing to        explore the lncRNA expression profile in MES- and PN-subtype GBM tissues. The        biological function of a host gene-MIR222HG-in GBM development was confirmed in        vitro and in vivo. Specifically, RNA sequencing, RNA pulldown, mass spectrometry,        RIP, ChIP, luciferase reporter assays and Co-IP were performed. Results:        MIR222HG, the expression of which can be induced by SPI1, has high levels in MES        GBM tissues. Functionally, we demonstrated that MIR222HG promotes the MES        transition and radioresistance in GSCs in vivo and in vitro. Mechanistically,        MIR222HG can bind to the YWHAE/HDAC5 complex to promote the MES transition of        GSCs through H4 deacetylation. Moreover, cotranscribed miR221 and miR222 can be        delivered to macrophages via exosomes to target SOCS3, causing immunosuppressive        polarization. Finally, PLX-4720 sensitivity is associated with SPI1 expression        and acts on MES GSCs to enhance radiosensitivity. Conclusions: This study        demonstrates that targeting SPI1 to block transcription of the MIR222HG cluster        helps to reduce radioresistance and combat the immunosuppressive microenvironment        in GBM. PLX-4720 is a potential GBM drug and radiosensitizer.",d3189abc64f493ff8435d245de8844e17ebbf0a1,https://www.semanticscholar.org/paper/d3189abc64f493ff8435d245de8844e17ebbf0a1,37351164,PMC10283056,background,False,Theranostics,101552395,0.26189684867858887,0.06666666666666667,3,11.6,0.23636363636363636,0.7454545454545455,0.2525084485429706
10.3389/fnmol.2022.818696,Modeling Brain Tumors: A Perspective Overview of in vivo and Organoid Models.,2022.0,"Brain tumors are a large and heterogeneous group of neoplasms that affect the        central nervous system and include some of the deadliest cancers. Almost all the        conventional and new treatments fail to hinder tumoral growth of the most        malignant brain tumors. This is due to multiple factors, such as intra-tumor        heterogeneity, the microenvironmental properties of the human brain, and the lack        of reliable models to test new therapies. Therefore, creating faithful models for        each tumor and discovering tailored treatments pose great challenges in the fight        against brain cancer. Over the years, different types of models have been        generated, and, in this review, we investigated the advantages and disadvantages        of the models currently used.",d20ad65a7b97fff7d674fd142c273d445f3fedd4,https://www.semanticscholar.org/paper/d20ad65a7b97fff7d674fd142c273d445f3fedd4,35706426,PMC9190727,,False,Frontiers in molecular neuroscience,101477914,0.23616375029087067,0.03608247422680412,8,6.261,0.4909090909090909,0.36363636363636365,0.213463932959801
10.1038/s41598-021-97059-z,Gelatin methacrylate hydrogels culture model for glioblastoma cells enriches for        mesenchymal-like state and models interactions with immune cells.,2021.0,"Glioblastoma is the most lethal primary malignant brain tumor in adults.        Simplified two-dimensional (2D) cell culture and neurospheres in vitro models        fail to recapitulate the complexity of the tumor microenvironment, limiting its        ability to predict therapeutic response. Three-dimensional (3D) scaffold-based        models have emerged as a promising alternative for addressing these concerns. One        such 3D system is gelatin methacrylate (GelMA) hydrogels, and we aimed to        understand the suitability of using this system to mimic treatment-resistant        glioblastoma cells that reside in specific niches. We characterized the phenotype        of patient-derived glioma cells cultured in GelMA hydrogels (3D-GMH) for their        tumorigenic properties using invasion and chemoresponse assays. In addition, we        used integrated single-cell and spatial transcriptome analysis to compare cells        cultured in 3D-GMH to neoplastic cells in vivo. Finally, we assessed tumor-immune        cell interactions with a macrophage infiltration assay and a cytokine array. We        show that the 3D-GMH system enriches treatment-resistant mesenchymal cells that        are not represented in neurosphere cultures. Cells cultured in 3D-GMH resemble a        mesenchymal-like cellular phenotype found in perivascular and hypoxic regions and        recruit macrophages by secreting cytokines, a hallmark of the mesenchymal        phenotype. Our 3D-GMH model effectively mimics the phenotype of glioma cells that        are found in the perivascular and hypoxic niches of the glioblastoma core in        situ, in contrast to the neurosphere cultures that enrich cells of the        infiltrative edge of the tumor. This contrast highlights the need for due        diligence in selecting an appropriate model when designing a study's objectives.",5d3abc4755ce608ca8a75a65926884aa83a00163,https://www.semanticscholar.org/paper/5d3abc4755ce608ca8a75a65926884aa83a00163,34489494,PMC8421368,,False,Scientific reports,101563288,0.2349328249692917,0.11428571428571428,7,4.996,0.4727272727272727,0.14545454545454545,0.20892140593234595
10.1016/j.ccell.2023.06.007,Tissue factor is a critical regulator of radiation therapy-induced glioblastoma        remodeling.,2023.0,"Radiation therapy (RT) provides therapeutic benefits for patients with        glioblastoma (GBM), but inevitably induces poorly understood global changes in        GBM and its microenvironment (TME) that promote radio-resistance and recurrence.        Through a cell surface marker screen, we identified that CD142 (tissue factor or        F3) is robustly induced in the senescence-associated β-galactosidase        (SA-βGal)-positive GBM cells after irradiation. F3 promotes clonal expansion of        irradiated SA-βGal(+) GBM cells and orchestrates oncogenic TME remodeling by        activating both tumor-autonomous signaling and extrinsic coagulation pathways.        Intratumoral F3 signaling induces a mesenchymal-like cell state transition and        elevated chemokine secretion. Simultaneously, F3-mediated focal hypercoagulation        states lead to activation of tumor-associated macrophages (TAMs) and        extracellular matrix (ECM) remodeling. A newly developed F3-targeting agent        potently inhibits the aforementioned oncogenic events and impedes tumor relapse        in vivo. These findings support F3 as a critical regulator for therapeutic        resistance and oncogenic senescence in GBM, opening potential therapeutic        avenues.",9bc8481b1b41670595ab41500b24e437688b5996,https://www.semanticscholar.org/paper/9bc8481b1b41670595ab41500b24e437688b5996,37451272,PMC10530238,,False,Cancer cell,101130617,0.23005375266075134,0.09574468085106383,8,38.585,0.509090909090909,0.9454545454545454,0.3254958163204691
10.1101/2023.02.22.529581,A cell state specific metabolic vulnerability to GPX4-dependent ferroptosis in        glioblastoma.,2023.0,"Glioma cells hijack developmental transcriptional programs to control cell state.        During neural development, lineage trajectories rely on specialized metabolic        pathways. However, the link between tumor cell state and metabolic programs is        poorly understood in glioma. Here we uncover a glioma cell state-specific        metabolic liability that can be leveraged therapeutically. To model cell state        diversity, we generated genetically engineered murine gliomas, induced by        deletion of p53 alone (p53) or with constitutively active Notch signaling (N1IC),        a pathway critical in controlling cellular fate. N1IC tumors harbored quiescent        astrocyte-like transformed cell states while p53 tumors were predominantly        comprised of proliferating progenitor-like cell states. N1IC cells exhibit        distinct metabolic alterations, with mitochondrial uncoupling and increased ROS        production rendering them more sensitive to inhibition of the lipid        hydroperoxidase GPX4 and induction of ferroptosis. Importantly, treating        patient-derived organotypic slices with a GPX4 inhibitor induced selective        depletion of quiescent astrocyte-like glioma cell populations with similar        metabolic profiles.",876dbcbe638071d2619ae768d38ff36d8b302484,https://www.semanticscholar.org/paper/876dbcbe638071d2619ae768d38ff36d8b302484,36865302,PMC9980114,,False,bioRxiv : the preprint server for biology,101680187,0.2278127372264862,0.02531645569620253,0,0.0,0.07272727272727272,0.01818181818181818,0.09210676708279052
10.3390/jpm11050423,Patient-Derived Cancer Organoids for Precision Oncology Treatment.,2021.0,"The emergence of three-dimensional human organoids has opened the door for the        development of patient-derived cancer organoid (PDO) models, which closely        recapitulate parental tumor tissue. The mainstays of preclinical cancer modeling        include in vitro cell lines and patient-derived xenografts, but these models lack        the cellular heterogeneity seen in human tumors. Moreover, xenograft        establishment is resource and time intensive, rendering these models difficult to        use to inform clinical trials and decisions. PDOs, however, can be created        efficiently and retain tumor-specific properties such as cellular heterogeneity,        cell-cell and cell-stroma interactions, the tumor microenvironment, and        therapeutic responsiveness. PDO models and drug-screening protocols have been        described for several solid tumors and, more recently, for gliomas. Since PDOs        can be developed in clinically relevant time frames and share many        characteristics of parent tumors, they may enhance the ability to provide        precision oncologic care for patients. This review explores the current        literature on cancer organoids, highlighting the history of PDO development,        organoid models of glioma, and potential clinical applications of PDOs.",02440f2e517685096df3bb7cd38899e5ec8f352b,https://www.semanticscholar.org/paper/02440f2e517685096df3bb7cd38899e5ec8f352b,34067714,PMC8156513,,False,Journal of personalized medicine,101602269,0.22000710666179657,0.018018018018018018,20,3.508,0.6909090909090909,0.07272727272727272,0.18775479375120072
10.7150/thno.69605,TGFBI secreted by tumor-associated macrophages promotes glioblastoma stem        cell-driven tumor growth via integrin αvβ5-Src-Stat3 signaling.,2022.0,"Rationale: In the glioblastoma (GBM) microenvironment, tumor-associated        macrophages (TAMs) are prominent components and facilitate tumor growth. The        exact molecular mechanisms underlying TAMs' function in promoting glioma stem        cells (GSCs) maintenance and tumor growth remain largely unknown. We found a        candidate molecule, transforming growth factor beta-induced (TGFBI), that was        specifically expressed by TAMs and extremely low in GBM and GSC cells, and        meanwhile closely related to glioma WHO grades and patient prognosis. The exact        mechanism of TGFBI linking TAM functions to GSC-driven tumor growth was explored.        Methods: Western blot, quantitative real-time PCR (qRT-PCR), enzyme-linked        immunosorbent assay (ELISA), immunofluorescence (IF), immunohistochemistry        staining (IHC) and public datasets were used to evaluate TGFBI origin and level        in GBM. The response of GSCs to recombinant human TGFBI was assessed in vitro and        orthotopic xenografts were established to investigate the function and mechanism        in vivo. Results: M2-like TAMs infiltration was elevated in high-grade gliomas.        TGFBI was preferentially secreted by M2-like TAMs and associated with a poor        prognosis for patients with GBM. TGFBI promoted the maintenance of GSCs and GBM        malignant growth through integrin αvβ5-Src-Stat3 signaling in vitro and in vivo.        Of clinical relevance, TGFBI was enriched in the serum and CSF of GBM patients        and significantly decreased after tumor resection. Conclusion: TAM-derived TGFBI        promotes GSC-driven tumor growth through integrin αvβ5-Src-Stat3 signaling. High        serum or CSF TGFBI may serve as a potential diagnostic and prognostic bio-index        for GBMs.",2fa9abc30879d8a81c4263ace6e5c9e9df1ddc9b,https://www.semanticscholar.org/paper/2fa9abc30879d8a81c4263ace6e5c9e9df1ddc9b,35673564,PMC9169371,background,False,Theranostics,101552395,0.2148561030626297,0.028985507246376812,38,11.6,0.8909090909090909,0.7636363636363637,0.3242328519991578
10.3390/cancers14235972,Three-Dimensional Cell Culture Systems in Pediatric and Adult Brain Tumor        Precision Medicine.,2022.0,"Primary brain tumors often possess a high intra- and intertumoral heterogeneity,        which fosters insufficient treatment response for high-grade neoplasms, leading        to a dismal prognosis. Recent years have seen the emergence of patient-specific        three-dimensional in vitro models, including organoids. They can mimic primary        parenteral tumors more closely in their histological, transcriptional, and        mutational characteristics, thus approximating their intratumoral heterogeneity        better. These models have been established for entities including glioblastoma        and medulloblastoma. They have proven themselves to be reliable platforms for        studying tumor generation, tumor-TME interactions, and prediction of        patient-specific responses to establish treatment regimens and new personalized        therapeutics. In this review, we outline current 3D cell culture models for adult        and pediatric brain tumors, explore their current limitations, and summarize        their applications in precision oncology.",613172c2b87ef6d28790de95c280fb53a4e04425,https://www.semanticscholar.org/paper/613172c2b87ef6d28790de95c280fb53a4e04425,36497454,PMC9738956,,False,Cancers,101526829,0.19682618975639343,0.03636363636363636,3,6.575,0.2545454545454545,0.4909090909090909,0.1854114932905544
10.1002/1878-0261.13389,Glioblastoma and cerebral organoids: development and analysis of an in vitro        model for glioblastoma migration.,2023.0,"It is currently challenging to adequately model the growth and migration of        glioblastoma using two-dimensional (2D) in vitro culture systems as they quickly        lose the original, patient-specific identity and heterogeneity. However, with the        advent of three-dimensional (3D) cell cultures and human-induced pluripotent stem        cell (iPSC)-derived cerebral organoids (COs), studies demonstrate that the        glioblastoma-CO (GLICO) coculture model helps to preserve the phenotype of the        patient-specific tissue. Here, we aimed to set up such a model using mature COs        and develop a pipeline for subsequent analysis of cocultured glioblastoma. Our        data demonstrate that the growth and migration of the glioblastoma cell line        within the mature COs are significantly increased in the presence of        extracellular matrix proteins, shortening the time needed for glioblastoma to        initiate migration. We also describe in detail the method for the visualization        and quantification of these migrating cells within the GLICO model. Lastly, we        show that this coculture model (and the human brain-like microenvironment) can        significantly transform the gene expression profile of the established U87        glioblastoma cell line into proneural and classical glioblastoma cell types.",85271701faeb38abe59b35d842921de8b19e9166,https://www.semanticscholar.org/paper/85271701faeb38abe59b35d842921de8b19e9166,36744875,PMC10061278,,False,Molecular oncology,101308230,0.1846204549074173,0.16216216216216217,5,7.449,0.38181818181818183,0.5818181818181818,0.2647964558825446
10.1038/s41568-022-00475-0,Disconnecting multicellular networks in brain tumours.,2022.0,"Cancer cells can organize and communicate in functional networks. Similarly to        other networks in biology and sociology, these can be highly relevant for growth        and resilience. In this Perspective, we demonstrate by the example of        glioblastomas and other incurable brain tumours how versatile multicellular        tumour networks are formed by two classes of long intercellular membrane        protrusions: tumour microtubes and tunnelling nanotubes. The resulting networks        drive tumour growth and resistance to standard therapies. This raises the        question of how to disconnect brain tumour networks to halt tumour growth and        whether this can make established therapies more effective. Emerging principles        of tumour networks, their potential relevance for tumour types outside the brain        and translational implications, including clinical trials that are already based        on these discoveries, are discussed.",25271f2a8c865298d19953dee0b2df5b5470b207,https://www.semanticscholar.org/paper/25271f2a8c865298d19953dee0b2df5b5470b207,35488036,,,False,Nature reviews. Cancer,101124168,0.1718936413526535,0.035211267605633804,46,69.8,0.9454545454545454,1.0,0.3574707812662314
10.3389/fcell.2021.616580,Extracellular Matrix Proteins Confer Cell Adhesion-Mediated Drug Resistance        Through Integrin α (v) in Glioblastoma Cells.,2021.0,"Chemotherapy resistance to glioblastoma (GBM) remains an obstacle that is        difficult to overcome, leading to poor prognosis of GBM patients. Many previous        studies have focused on resistance mechanisms intrinsic to cancer cells; the        microenvironment surrounding tumor cells has been found more recently to have        significant impacts on the response to chemotherapeutic agents. Extracellular        matrix (ECM) proteins may confer cell adhesion-mediated drug resistance (CAMDR).        Here, expression of the ECM proteins laminin, vitronectin, and fibronectin was        assessed in clinical GBM tumors using immunohistochemistry. Then, patient-derived        GBM cells grown in monolayers on precoated laminin, vitronectin, or fibronectin        substrates were treated with cilengitide, an integrin inhibitor, and/or        carmustine, an alkylating chemotherapy. Cell adhesion and viability were        quantified. Transcription factor (TF) activities were assessed over time using a        bioluminescent assay in which GBM cells were transduced with lentiviruses        containing consensus binding sites for specific TFs linked to expression a        firefly luciferase reporter. Apoptosis, mediated by p53, was analyzed by Western        blotting and immunocytofluorescence. Integrin α (v) activation of the        FAK/paxillin/AKT signaling pathway and effects on expression of the proliferative        marker Ki67 were investigated. To assess effects of integrin α (v) activation of        AKT and ERK pathways, which are typically deregulated in GBM, and expression of        epidermal growth factor receptor (EGFR), which is amplified and/or mutated in        many GBM tumors, shRNA knockdown was used. Laminin, vitronectin, and fibronectin        were abundant in clinical GBM tumors and promoted CAMDR in GBM cells cultured on        precoated substrates. Cilengitide treatment induced cell detachment, which was        most pronounced for cells cultured on vitronectin. Cilengitide treatment        increased cytotoxicity of carmustine, reversing CAMDR. ECM adhesion increased        activity of NFκB and decreased that of p53, leading to suppression of        p53-mediated apoptosis and upregulation of multidrug resistance gene 1 (MDR1;        also known as ABCB1 or P-glycoprotein). Expression of Ki67 was correlative with        activation of the integrin α (v) -mediated FAK/paxillin/AKT signaling pathway.        EGFR expression increased with integrin α (v) knockdown GBM cells and may        represent a compensatory survival mechanism. These results indicate that ECM        proteins confer CAMDR through integrin α (v) in GBM cells.",61e82c201e238a927a66af29fa41b3c4a152710b,https://www.semanticscholar.org/paper/61e82c201e238a927a66af29fa41b3c4a152710b,33834020,PMC8021872,,False,Frontiers in cell and developmental biology,101630250,0.16749083995819092,0.0,20,6.081,0.7090909090909091,0.3090909090909091,0.20297452471473001
10.1186/s12967-020-02509-3,LTBP1 plays a potential bridge between depressive disorder and glioblastoma.,2020.0,"BACKGROUND: Glioblastoma multiforme (GBM) is the most malignant tumor in human        brain. Diagnosis and treatment of GBM may lead to psychological disorders such as        depressive and anxiety disorders. There was no research focusing on the        correlation between depressive/anxiety disorder and the outcome of GBM. Thus, the        aim of this study was to investigate the possibility of depressive/anxiety        disorder correlated with the outcome of GBM patients, as well as the overlapped        mechanism bridge which could link depressive/anxiety disorders and GBM. METHODS:        Patient Health Questionnaire (PHQ-9) and Generalized Anxiety Disorder (GAD-7)        were used to investigate the psychological condition of GBM patients in our        department. To further explore the potential mechanism, bioinformatic methods        were used to screen out genes that could be indicators of outcome in GBM,        followed by gene ontology (GO) analysis, Kyoto Encyclopedia of Genes and Genomes        (KEGG) analysis, and protein-protein interaction (PPI) analysis. Further,        cellular experiments were conducted to evaluate the proliferation, migration        capacity of primary GBM cells from the patients. RESULTS: It was revealed that        patients with higher PHQ-9 and GAD-7 scores had significantly worse prognosis        than their lower-scored counterparts. Bioinformatic mining revealed that LTBP1        could be a potential genetic mechanism in both depressive/anxiety disorder and        GBM. Primary GBM cells with different expression level of LTBP1 should        significantly different proliferation and migration capacity. GO, KEGG analysis        confirmed that extracellular matrix (ECM) was the most enriched function of        LTBP1. PPI network showed the interaction of proteins altered by LTBP1. Hub genes        COL1A2, COL5A1 and COL10A1, as well as mesenchymal marker CD44 and Vimentin were        statistically higher expressed in LTBP1 high group; while proneural marker        E-cadherin was significantly higher expressed in low LTBP1 group. CONCLUSION:        There is closely correlation between depressive/anxiety disorders and GBM. LTBP1        could be a potential bridge linking the two diseases through the regulation of        ECM.",066d9ae4f45b7f5a844694f91ed36149473015e2,https://www.semanticscholar.org/paper/066d9ae4f45b7f5a844694f91ed36149473015e2,33059753,PMC7566028,background,False,Journal of translational medicine,101190741,0.16599829494953156,0.0,8,8.44,0.5272727272727272,0.6909090909090909,0.2325267612121322
10.3390/cancers15041253,Modeling Human Brain Tumors and the Microenvironment Using Induced Pluripotent        Stem Cells.,2023.0,"Brain cancer is a group of diverse and rapidly growing malignancies that        originate in the central nervous system (CNS) and have a poor prognosis. The        complexity of brain structure and function makes brain cancer modeling extremely        difficult, limiting pathological studies and therapeutic developments.        Advancements in human pluripotent stem cell technology have opened a window of        opportunity for brain cancer modeling, providing a wealth of customizable methods        to simulate the disease in vitro. This is achieved with the advent of genome        editing and genetic engineering technologies that can simulate germline and        somatic mutations found in human brain tumors. This review investigates induced        pluripotent stem cell (iPSC)-based approaches to model human brain cancer. The        applications of iPSCs as renewable sources of individual brain cell types, brain        organoids, blood-brain barrier (BBB), and brain tumor models are discussed. The        brain tumor models reviewed are glioblastoma and medulloblastoma. The        iPSC-derived isogenic cells and three-dimensional (3D) brain cancer organoids        combined with patient-derived xenografts will enhance future compound screening        and drug development for these deadly human brain cancers.",41c38ed5de89f635671eaa8ab8218d15e5493c9b,https://www.semanticscholar.org/paper/41c38ed5de89f635671eaa8ab8218d15e5493c9b,36831595,PMC9954701,"result,methodology,background",False,Cancers,101526829,0.15752527117729187,0.021739130434782608,4,6.575,0.34545454545454546,0.509090909090909,0.18413505170891878
10.1038/s41467-021-26297-6,Comparative epigenetic analysis of tumour initiating cells and syngeneic        EPSC-derived neural stem cells in glioblastoma.,2021.0,"Epigenetic mechanisms which play an essential role in normal developmental        processes, such as self-renewal and fate specification of neural stem cells (NSC)        are also responsible for some of the changes in the glioblastoma (GBM) genome.        Here we develop a strategy to compare the epigenetic and transcriptional make-up        of primary GBM cells (GIC) with patient-matched expanded potential stem cell        (EPSC)-derived NSC (iNSC). Using a comparative analysis of the transcriptome of        syngeneic GIC/iNSC pairs, we identify a glycosaminoglycan (GAG)-mediated        mechanism of recruitment of regulatory T cells (Tregs) in GBM. Integrated        analysis of the transcriptome and DNA methylome of GBM cells identifies druggable        target genes and patient-specific prediction of drug response in primary GIC        cultures, which is validated in 3D and in vivo models. Taken together, we provide        a proof of principle that this experimental pipeline has the potential to        identify patient-specific disease mechanisms and druggable targets in GBM.",ecfe2e6699de16a5b9254c9180149f41bd6040fe,https://www.semanticscholar.org/paper/ecfe2e6699de16a5b9254c9180149f41bd6040fe,34675201,PMC8531305,,False,Nature communications,101528555,0.15127839148044586,0.05555555555555555,12,17.694,0.6,0.9090909090909091,0.29396937602999235
