Title,Abstract,PMID,PMCID,DOI,Cited Number,journal_title,Journal_id,impact_factor,relevance_score,cited_Normalized,impact_Normalized,final_score
Single cell transcriptomics identifies a signaling network coordinating endoderm and mesoderm diversification during foregut organogenesis,"Visceral organs, such as the lungs, stomach and liver, are derived from the fetal foregut through a series of inductive interactions between the definitive endoderm (DE) and the surrounding splanchnic mesoderm (SM). While DE patterning is fairly well studied, the paracrine signaling controlling SM regionalization and how this is coordinated with epithelial identity is obscure. Here, we use single cell transcriptomics to generate a high-resolution cell state map of the embryonic mouse foregut. This identifies a diversity of SM cell types that develop in close register with the organ-specific epithelium. We infer a spatiotemporal signaling network of endoderm-mesoderm interactions that orchestrate foregut organogenesis. We validate key predictions with mouse genetics, showing the importance of endoderm-derived signals in mesoderm patterning. Finally, leveraging these signaling interactions, we generate different SM subtypes from human pluripotent stem cells (hPSCs), which previously have been elusive. The single cell data can be explored at: https://research.cchmc.org/ZornLab-singlecell .",32855417,PMC7453027,10.1038/s41467-020-17968-x,72,Nature communications,101528555,17.694,0.5290200710296631,0.8327759197324415,0.745819397993311,0.6331311061629483
Single-cell transcriptomics of human islet ontogeny defines the molecular basis of Î²-cell dedifferentiation in T2D,"Objective:Dedifferentiation of pancreatic Î²-cells may reduce islet function in type 2 diabetes (T2D). However, the prevalence, plasticity and functional consequences of this cellular state remain unknown.Methods:We employed single-cell RNAseq to detail the maturation program of Î±- and Î²-cells during human ontogeny. We also compared islets from non-diabetic and T2D individuals.Results:Both Î±- and Î²-cells mature in part by repressing non-endocrine genes; however, Î±-cells retain hallmarks of an immature state, while Î²-cells attain a full Î²-cell specific gene expression program. In islets from T2D donors, both Î±- and Î²-cells have a less mature expression profile, de-repressing the juvenile genetic program and exocrine genes and increasing expression of exocytosis, inflammation and stress response signalling pathways. These changes are consistent with the increased proportion of Î²-cells displaying suboptimal function observed in T2D islets.Conclusions:These findings provide new insights into the molecular program underlying islet cell maturation during human ontogeny and the loss of transcriptomic maturity that occurs in islets of type 2 diabetics.",32739450,PMC7471622,10.1016/j.molmet.2020.101057,37,Molecular metabolism,101605730,8.568,0.528533399105072,0.7023411371237458,0.5083612040133779,0.559260507690468
A dynamical systems treatment of transcriptomic trajectories in hematopoiesis,"Inspired by Waddington's illustration of an epigenetic landscape, cell-fate transitions have been envisioned as bifurcating dynamical systems, wherein exogenous signaling dynamics couple to the enormously complex signaling and transcriptional machinery of a cell to elicit qualitative transitions in its collective state. Single-cell RNA sequencing (scRNA-seq), which measures the distributions of possible transcriptional states in large populations of differentiating cells, provides an alternate view, in which development is marked by the variations of a myriad of genes. Here, we present a mathematical formalism for rigorously evaluating, from a dynamical systems perspective, whether scRNA-seq trajectories display statistical signatures consistent with bifurcations and, as a case study, pinpoint regions of multistability along the neutrophil branch of hematopoeitic differentiation. Additionally, we leverage the geometric features of linear instability to identify the low-dimensional phase plane in gene expression space within which the multistability unfolds, highlighting novel genetic players that are crucial for neutrophil differentiation. Broadly, we show that a dynamical systems treatment of scRNA-seq data provides mechanistic insights into the high-dimensional processes of cellular differentiation, taking a step toward systematic construction of mathematical models for transcriptomic dynamics.",37260149,PMC10281553,10.1242/dev.201280,2,"Development (Cambridge, England)",8701744,6.862,0.5276663899421692,0.2608695652173913,0.4013377926421405,0.4490413055372079
Single cell analysis of the developing mouse kidney provides deeper insight into marker gene expression and ligand-receptor crosstalk,"Recent advances in the generation of kidney organoids and the culture of primary nephron progenitors from mouse and human have been based on knowledge of the molecular basis of kidney development in mice. Although gene expression during kidney development has been intensely investigated, single cell profiling provides new opportunities to further subsect component cell types and the signalling networks at play. Here, we describe the generation and analysis of 6732 single cell transcriptomes from the fetal mouse kidney [embryonic day (E)18.5] and 7853 sorted nephron progenitor cells (E14.5). These datasets provide improved resolution of cell types and specific markers, including subdivision of the renal stroma and heterogeneity within the nephron progenitor population. Ligand-receptor interaction and pathway analysis reveals novel crosstalk between cellular compartments and associates new pathways with differentiation of nephron and ureteric epithelium cell types. We identify transcriptional congruence between the distal nephron and ureteric epithelium, showing that most markers previously used to identify ureteric epithelium are not specific. Together, this work improves our understanding of metanephric kidney development and provides a template to guide the regeneration of renal tissue.",31118232,,10.1242/dev.178673,75,"Development (Cambridge, England)",8701744,6.862,0.5271339416503906,0.8394648829431438,0.40468227424749165,0.5651097964283615
Isoform-resolved transcriptome of the human preimplantation embryo,"Human preimplantation development involves extensive remodeling of RNA expression and splicing. However, its transcriptome has been compiled using short-read sequencing data, which fails to capture most full-length mRNAs. Here, we generate an isoform-resolved transcriptome of early human development by performing long- and short-read RNA sequencing on 73 embryos spanning the zygote to blastocyst stages. We identify 110,212 unannotated isoforms transcribed from known genes, including highly conserved protein-coding loci and key developmental regulators. We further identify 17,964 isoforms from 5,239 unannotated genes, which are largely non-coding, primate-specific, and highly associated with transposable elements. These isoforms are widely supported by the integration of published multi-omics datasets, including single-cell 8CLC and blastoid studies. Alternative splicing and gene co-expression network analyses further reveal that embryonic genome activation is associated with splicing disruption and transient upregulation of gene modules. Together, these findings show that the human embryo transcriptome is far more complex than currently known, and will act as a valuable resource to empower future studies exploring development.",37903791,PMC10616205,10.1038/s41467-023-42558-y,4,Nature communications,101528555,17.694,0.5269970297813416,0.3712374581939799,0.7491638795986622,0.5402784854273334
Quantifying Landscape-Flux via Single-Cell Transcriptomics Uncovers the Underlying Mechanism of Cell Cycle,"Recent developments in single-cell sequencing technology enable the acquisition of entire transcriptome data. Understanding the underlying mechanism and identifying the driving force of transcriptional regulation governing cell function directly from these data remains challenging. This study reconstructs a continuous vector field of the cell cycle based on discrete single-cell RNA velocity to quantify the single-cell global nonequilibrium dynamic landscape-flux. It reveals that large fluctuations disrupt the global landscape and genetic perturbations alter landscape-flux, thus identifying key genes in maintaining cell cycle dynamics and predicting associated functional effects. Additionally, it quantifies the fundamental energy cost of the cell cycle initiation and unveils that sustaining the cell cycle requires curl flux and dissipation to maintain the oscillatory phase coherence. This study enables the inference of the cell cycle gene regulatory networks directly from the single-cell transcriptomic data, including the feedback mechanisms and interaction intensity. This provides a golden opportunity to experimentally verify the landscape-flux theory and also obtain its associated quantifications. It also offers a unique framework for combining the landscape-flux theory and single-cell high-through sequencing experiments for understanding the underlying mechanisms of the cell cycle and can be extended to other nonequilibrium biological processes, such as differentiation development and disease pathogenesis.",38353329,PMC11040366,10.1002/advs.202308879,0,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",101664569,17.521,0.5268905162811279,0.046822742474916385,0.725752508361204,0.47064935993590085
Nx1-Seq (Well Based Single-Cell Analysis System),"Research on the hierarchical nature of cell differentiation and heterogeneity in tissues has been performed by isolating and identifying cells by the use of monoclonal antibodies, cell sorting, microdissection, and functional assays. However, it is difficult to analyze continuous changes in cell differentiation and the identification of cells for which cell markers are unclear. Furthermore, cell populations considered identical were shown to be diverse. Recently, single cell gene expression analysis was performed to help understand the complexity of cell populations. Single-cell analysis can analyze the diversity of individual cell populations as well as the tissue microenvironment, and is extremely useful for research on intercellular interactions in diseases and identifying specific marker genes. Recent advances in technology have made it possible to analyze hundreds of single cells. In this paper, we introduce our newly developed well-based single-cell transcriptome method, which includes other methods.",30968360,,10.1007/978-981-13-6037-4_4,5,Advances in experimental medicine and biology,121103,3.65,0.5263579487800598,0.4013377926421405,0.20066889632107024,0.43621610706067804
Single-cell transcriptomics of the developing lateral geniculate nucleus reveals insights into circuit assembly and refinement,"Coordinated changes in gene expression underlie the early patterning and cell-type specification of the central nervous system. However, much less is known about how such changes contribute to later stages of circuit assembly and refinement. In this study, we employ single-cell RNA sequencing to develop a detailed, whole-transcriptome resource of gene expression across four time points in the developing dorsal lateral geniculate nucleus (LGN), a visual structure in the brain that undergoes a well-characterized program of postnatal circuit development. This approach identifies markers defining the major LGN cell types, including excitatory relay neurons, oligodendrocytes, astrocytes, microglia, and endothelial cells. Most cell types exhibit significant transcriptional changes across development, dynamically expressing genes involved in distinct processes including retinotopic mapping, synaptogenesis, myelination, and synaptic refinement. Our data suggest that genes associated with synapse and circuit development are expressed in a larger proportion of nonneuronal cell types than previously appreciated. Furthermore, we used this single-cell expression atlas to identify the Prkcd-Cre mouse line as a tool for selective manipulation of relay neurons during a late stage of sensory-driven synaptic refinement. This transcriptomic resource provides a cellular map of gene expression across several cell types of the LGN, and offers insight into the molecular mechanisms of circuit development in the postnatal brain.",29343640,PMC5798372,10.1073/pnas.1717871115,36,Proceedings of the National Academy of Sciences of the United States of America,7505876,12.779,0.5263123512268066,0.6889632107023411,0.6321070234113713,0.5800014575588264
Defining the three cell lineages of the human blastocyst by single-cell RNA-seq,"Here, we provide fundamental insights into early human development by single-cell RNA-sequencing of human and mouse preimplantation embryos. We elucidate conserved transcriptional programs along with those that are human specific. Importantly, we validate our RNA-sequencing findings at the protein level, which further reveals differences in human and mouse embryo gene expression. For example, we identify several genes exclusively expressed in the human pluripotent epiblast, including the transcription factor KLF17. Key components of the TGF-Î² signalling pathway, including NODAL, GDF3, TGFBR1/ALK5, LEFTY1, SMAD2, SMAD4 and TDGF1, are also enriched in the human epiblast. Intriguingly, inhibition of TGF-Î² signalling abrogates NANOG expression in human epiblast cells, consistent with a requirement for this pathway in pluripotency. Although the key trophectoderm factors Id2, Elf5 and Eomes are exclusively localized to this lineage in the mouse, the human orthologues are either absent or expressed in alternative lineages. Importantly, we also identify genes with conserved expression dynamics, including Foxa2/FOXA2, which we show is restricted to the primitive endoderm in both human and mouse embryos. Comparison of the human epiblast to existing embryonic stem cells (hESCs) reveals conservation of pluripotency but also additional pathways more enriched in hESCs. Our analysis highlights significant differences in human preimplantation development compared with mouse and provides a molecular blueprint to understand human embryogenesis and its relationship to stem cells.",26293300,PMC4582176,10.1242/dev.123547,184,"Development (Cambridge, England)",8701744,6.862,0.5258862376213074,0.9364548494983278,0.4080267558528428,0.5844280636430186
Single-Cell Sequencing Methodologies: From Transcriptome to Multi-Dimensional Measurement,"Cells are the basic building blocks of biological systems, with inherent unique molecular features and development trajectories. The study of single cells facilitates in-depth understanding of cellular diversity, disease processes, and organization of multicellular organisms. Single-cell RNA sequencing (scRNA-seq) technologies have become essential tools for the interrogation of gene expression patterns and the dynamics of single cells, allowing cellular heterogeneity to be dissected at unprecedented resolution. Nevertheless, measuring at only transcriptome level or 1D is incomplete; the cellular heterogeneity reflects in multiple dimensions, including the genome, epigenome, transcriptome, spatial, and even temporal dimensions. Hence, integrative single cell analysis is highly desired. In addition, the way to interpret sequencing data by virtue of bioinformatic tools also exerts critical roles in revealing differential gene expression. Here, a comprehensive review that summarizes the cutting-edge single-cell transcriptome sequencing methodologies, including scRNA-seq, spatial and temporal transcriptome profiling, multi-omics sequencing and computational methods developed for scRNA-seq data analysis is provided. Finally, the challenges and perspectives of this field are discussed.",34927917,,10.1002/smtd.202100111,12,Small methods,101724536,15.367,0.5249578356742859,0.5317725752508361,0.7023411371237458,0.5617974438794879
Revealing the vectors of cellular identity with single-cell genomics,"Single-cell genomics has now made it possible to create a comprehensive atlas of human cells. At the same time, it has reopened definitions of a cell's identity and of the ways in which identity is regulated by the cell's molecular circuitry. Emerging computational analysis methods, especially in single-cell RNA sequencing (scRNA-seq), have already begun to reveal, in a data-driven way, the diverse simultaneous facets of a cell's identity, from discrete cell types to continuous dynamic transitions and spatial locations. These developments will eventually allow a cell to be represented as a superposition of 'basis vectors', each determining a different (but possibly dependent) aspect of cellular organization and function. However, computational methods must also overcome considerable challenges-from handling technical noise and data scale to forming new abstractions of biology. As the scale of single-cell experiments continues to increase, new computational approaches will be essential for constructing and characterizing a reference map of cell identities.",27824854,PMC5465644,10.1038/nbt.3711,283,Nature biotechnology,9604648,68.164,0.5190337300300598,0.9665551839464883,0.9665551839464883,0.6980423115966312
Single-cell biclustering for cell-specific transcriptomic perturbation detection in AD progression,"The pathogenesis of Alzheimer disease (AD) involves complex gene regulatory changes across different cell types. To help decipher this complexity, we introduce single-cell Bayesian biclustering (scBC), a framework for identifying cell-specific gene network biomarkers in scRNA and snRNA-seq data. Through biclustering, scBC enables the analysis of perturbations in functional gene modules at the single-cell level. Applying the scBC framework to AD snRNA-seq data reveals the perturbations within gene modules across distinct cell groups and sheds light on gene-cell correlations during AD progression. Notably, our method helps to overcome common challenges in single-cell data analysis, including batch effects and dropout events. Incorporating prior knowledge further enables the framework to yield more biologically interpretable results. Comparative analyses on simulated and real-world datasets demonstrate the precision and robustness of our approach compared to other state-of-the-art biclustering methods. scBC holds potential for unraveling the mechanisms underlying polygenic diseases characterized by intricate gene coexpression patterns.",38554701,PMC11045878,10.1016/j.crmeth.2024.100742,0,Cell reports methods,9918227360606676,0.0,0.5183938145637512,0.05016722408026756,0.020066889632107024,0.32508311148072566
Cell type atlas and lineage tree of a whole complex animal by single-cell transcriptomics,"Flatworms of the speciesSchmidtea mediterraneaare immortal-adult animals contain a large pool of pluripotent stem cells that continuously differentiate into all adult cell types. Therefore, single-cell transcriptome profiling of adult animals should reveal mature and progenitor cells. By combining perturbation experiments, gene expression analysis, a computational method that predicts future cell states from transcriptional changes, and a lineage reconstruction method, we placed all major cell types onto a single lineage tree that connects all cells to a single stem cell compartment. We characterized gene expression changes during differentiation and discovered cell types important for regeneration. Our results demonstrate the importance of single-cell transcriptome analysis for mapping and reconstructing fundamental processes of developmental and regenerative biology at high resolution.",29674432,,10.1126/science.aaq1723,212,"Science (New York, N.Y.)",404511,63.714,0.5132415294647217,0.9431438127090301,0.9331103678929766,0.6831957537992344
Single-Cell Analysis of Hematopoietic Stem Cells,"The study of hematopoiesis has been revolutionized in recent years by the application of single-cell RNA sequencing technologies. The technique coupled with rapidly developing bioinformatic analysis has provided great insight into the cell type compositions of many populations previously defined by their cell surface phenotype. Moreover, transcriptomic information enables the identification of individual molecules and pathways which define novel cell populations and their transitions including cell lineage decisions. Combining single-cell transcriptional profiling with molecular perturbations allows functional analysis of individual factors in gene regulatory networks and better understanding of the earliest stages of malignant transformation. In this chapter we describe a comprehensive protocol for scRNA-Seq analysis of the mouse bone marrow, using both plate-based (low throughput) and droplet-based (high throughput) methods. The protocol includes instructions for sample preparation, an antibody panel for flow cytometric purification of hematopoietic progenitors with index sorting for plate-based analysis or in bulk for droplet-based methods. The plate-based protocol described in this chapter is a combination of the Smart-Seq2 and mcSCRB-Seq protocols, optimized in our laboratory. It utilizes off-the-shelf reagents for cDNA preparation, is amenable to automation using a liquid handler, and takes 4 days from preparation of the cells for sorting to producing a sequencing-ready library. The droplet-based method (using for instance the 10Ã Genomics platform) relies on the manufacturer's user guide and commercial reagents, and takes 3 days from isolation of the cells to the production of a library ready for sequencing.",34057731,,10.1007/978-1-0716-1425-9_22,1,"Methods in molecular biology (Clifton, N.J.)",9214969,0.0,0.5111141800880432,0.19063545150501673,0.023411371237458192,0.3494778726013209
A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure,"Although the function of the mammalian pancreas hinges on complex interactions of distinct cell types, gene expression profiles have primarily been described with bulk mixtures. Here we implemented a droplet-based, single-cell RNA-seq method to determine the transcriptomes of over 12,000 individual pancreatic cells from four human donors and two mouse strains. Cells could be divided into 15 clusters that matched previously characterized cell types: all endocrine cell types, including rare epsilon-cells; exocrine cell types; vascular cells; Schwann cells; quiescent and activated stellate cells; and four types of immune cells. We detected subpopulations of ductal cells with distinct expression profiles and validated their existence with immuno-histochemistry stains. Moreover, among human beta- cells, we detected heterogeneity in the regulation of genes relating to functional maturation and levels of ER stress. Finally, we deconvolved bulk gene expression samples using the single-cell data to detect disease-associated differential expression. Our dataset provides a resource for the discovery of novel cell type-specific transcription factors, signaling receptors, and medically relevant genes.",27667365,PMC5228327,10.1016/j.cels.2016.08.011,601,Cell systems,101656080,11.091,0.5110912919044495,0.9832775919732442,0.6053511705685619,0.6243805276510308
Single-cell transcriptomic landscape of nucleated cells in umbilical cord blood,"Background:For both pediatric and adult patients, umbilical cord blood (UCB) transplant is a therapeutic option for a variety of hematologic diseases, such as blood cancers, myeloproliferative disorders, genetic diseases, and metabolic disorders. However, the level of cellular heterogeneity and diversity of nucleated cells in UCB has not yet been assessed in an unbiased and systemic fashion. In the present study, nucleated cells from UCB were subjected to single-cell RNA sequencing to simultaneously profile the gene expression signatures of thousands of cells, generating a rich resource for further functional studies. Here, we report the transcriptomes of 17,637 UCB cells, covering 12 major cell types, many of which can be further divided into distinct subpopulations.Results:Pseudotemporal ordering of nucleated red blood cells identifies wave-like activation and suppression of transcription regulators, leading to a polarized cellular state, which may reflect nucleated red blood cell maturation. Progenitor cells in UCB also comprise 2 subpopulations with activation of divergent transcription programs, leading to specific cell fate commitment. Detailed profiling of cytotoxic cell populations unveiled granzymes B and K signatures in natural killer and natural killer T-cell types in UCB.Conclusions:Taken together, our data form a comprehensive single-cell transcriptomic landscape that reveals previously unrecognized cell types, pathways, and mechanisms of gene expression regulation. These data may contribute to the efficacy and outcome of UCB transplant, broadening the scope of research and clinical innovations.",31049560,PMC6497034,10.1093/gigascience/giz047,15,GigaScience,101596872,7.658,0.5086051225662231,0.568561872909699,0.4782608695652174,0.5145276220347171
Single-cell transcriptome profiling reveals molecular heterogeneity in human umbilical cord tissue and culture-expanded mesenchymal stem cells,"Human umbilical cord-derived mesenchymal stem/stromal cells (UMSCs) demonstrate great therapeutic potential in regenerative medicine. The use of UMSCs for clinical applications requires high quantity and good quality of cells usually by in vitro expansion. However, the heterogeneity and the characteristics of cultured UMSCs and the cognate human umbilical cord tissue at single-cell resolution remain poorly defined. In this study, we created a single-cell transcriptome profile of human umbilical cord tissue and the cognate culture-expanded UMSCs. Based on the inferred characteristics of cell clusters and trajectory analysis, we identified three subgroups in culture-expanded UMSCs and putative novel transcription factors (TFs) in regulating UMSC state transition. Further, putative ligand-receptor interaction analysis demonstrated that cellular interactions most frequently occurred in epithelial-like cells with other cell groups in umbilical cord tissue. Moreover, we dissected the transcriptomic differences of in vitro and in vivo subgroups and inferred the telomere-related molecules and pathways that might be activated in UMSCs for cell expansion in vitro. Our study provides a comprehensive and integrative study of the transcriptomics of human umbilical cord tissue and their cognate-cultured counterparts, which paves the way for a deeper understanding of cellular heterogeneity and offers fundamental biological insight of UMSCs-based cell therapy.",33763993,,10.1111/febs.15834,8,The FEBS journal,101229646,5.622,0.5083076357841492,0.46153846153846156,0.3010033444816054,0.45749294267450297
Single-Cell RNA Sequencing of Human Embryonic Stem Cell Differentiation Delineates Adverse Effects of Nicotine on Embryonic Development,"Nicotine, the main chemical constituent of tobacco, is highly detrimental to the developing fetus by increasing the risk of gestational complications and organ disorders. The effects of nicotine on human embryonic development and related mechanisms, however, remain poorly understood. Here, we performed single-cell RNA sequencing (scRNA-seq) of human embryonic stem cell (hESC)-derived embryoid body (EB) in the presence or absence of nicotine. Nicotine-induced lineage-specific responses and dysregulated cell-to-cell communication in EBs, shedding light on the adverse effects of nicotine on human embryonic development. In addition, nicotine reduced cell viability, increased reactive oxygen species (ROS), and altered cell cycling in EBs. Abnormal Ca2+signaling was found in muscle cells upon nicotine exposure, as verified in hESC-derived cardiomyocytes. Consequently, our scRNA-seq data suggest direct adverse effects of nicotine on hESC differentiation at the single-cell level and offer a new method for evaluating drug and environmental toxicity on human embryonic development in utero.",30827876,PMC6449785,10.1016/j.stemcr.2019.01.022,21,Stem cell reports,101611300,7.294,0.5080406665802002,0.6220735785953178,0.45484949832775917,0.5202090153327356
Single-cell RNA-seq transcriptome analysis of linear and circular RNAs in mouse preimplantation embryos,"Circular RNAs (circRNAs) are a new class of non-polyadenylated non-coding RNAs that may play important roles in many biological processes. Here we develop a single-cell universal poly(A)-independent RNA sequencing (SUPeR-seq) method to sequence both polyadenylated and non-polyadenylated RNAs from individual cells. This method exhibits robust sensitivity, precision and accuracy. We discover 2891 circRNAs and 913 novel linear transcripts in mouse preimplantation embryos and further analyze the abundance of circRNAs along development, the function of enriched genes, and sequence features of circRNAs. Our work is key to deciphering regulation mechanisms of circRNAs during mammalian early embryonic development.",26201400,PMC4511241,10.1186/s13059-015-0706-1,198,Genome biology,100960660,17.906,0.5056111812591553,0.939799331103679,0.7859531772575251,0.648517210427734
Integrating Single-Cell and Spatial Transcriptomics Reveals Heterogeneity of Early Pig Skin Development and a Subpopulation with Hair Placode Formation,"The dermis and epidermis, crucial structural layers of the skin, encompass appendages, hair follicles (HFs), and intricate cellular heterogeneity. However, an integrated spatiotemporal transcriptomic atlas of embryonic skin has not yet been described and would be invaluable for studying skin-related diseases in humans. Here, single-cell and spatial transcriptomic analyses are performed on skin samples of normal and hairless fetal pigs across four developmental periods. The cross-species comparison of skin cells illustrated that the pig epidermis is more representative of the human epidermis than mice epidermis. Moreover, Phenome-wide association study analysis revealed that the conserved genes between pigs and humans are strongly associated with human skin-related diseases. In the epidermis, two lineage differentiation trajectories describe hair follicle (HF) morphogenesis and epidermal development. By comparing normal and hairless fetal pigs, it is found that the hair placode (Pc), the most characteristic initial structure in HFs, arises from progenitor-like OGN+/UCHL1+cells. These progenitors appear earlier in development than the previously described early Pc cells and exhibit abnormal proliferation and migration during differentiation in hairless pigs. The study provides a valuable resource for in-depth insights into HF development, which may serve as a key reference atlas for studying human skin disease etiology using porcine models.",38561967,PMC11132071,10.1002/advs.202306703,0,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",101664569,17.521,0.5048903226852417,0.05351170568561873,0.7290969899665551,0.4594559327415798
Single-cell profiling of the developing mouse brain and spinal cord with split-pool barcoding,"To facilitate scalable profiling of single cells, we developed split-pool ligation-based transcriptome sequencing (SPLiT-seq), a single-cell RNA-seq (scRNA-seq) method that labels the cellular origin of RNA through combinatorial barcoding. SPLiT-seq is compatible with fixed cells or nuclei, allows efficient sample multiplexing, and requires no customized equipment. We used SPLiT-seq to analyze 156,049 single-nucleus transcriptomes from postnatal day 2 and 11 mouse brains and spinal cords. More than 100 cell types were identified, with gene expression patterns corresponding to cellular function, regional specificity, and stage of differentiation. Pseudotime analysis revealed transcriptional programs driving four developmental lineages, providing a snapshot of early postnatal development in the murine central nervous system. SPLiT-seq provides a path toward comprehensive single-cell transcriptomic analysis of other similarly complex multicellular systems.",29545511,PMC7643870,10.1126/science.aam8999,531,"Science (New York, N.Y.)",404511,63.714,0.5021934509277344,0.979933110367893,0.9364548494983278,0.6845936625298847
Live Cell Genomics: Cell-Specific Transcriptome Capture in Live Single Cells from Complex Tissues,"Analysis of single-cell transcriptomes shows the single-cell heterogeneity between cells within a population which is vital to our understanding of normal function and disease development. To obtain single-cell transcriptome profiling, however, the poly-A RNA must be accurately isolated from the target cell. We developed a single-cell analysis procedure called transcriptome in vivo analysis (TIVA), which will allow accurate characterization of targeted cell-specific transcriptomes from live tissue. This is accomplished using a RNA capture molecule called TIVA tag that captures the transcriptome of selected cells in their natural microenvironment. An important aspect of the TIVA approach is that the tag is delivered into the cytoplasm of live cells using cell-penetrating peptides (CPPs). Once the TIVA tag is in the cellular cytoplasm, it binds to mRNA after photoactivation of the compound. Using CPPs in combination with photoactivation is the first noninvasive access method for accurately isolating single-cell mRNA from live single cells in tissues in their natural microenvironment.",34766318,,10.1007/978-1-0716-1752-6_40,0,"Methods in molecular biology (Clifton, N.J.)",9214969,0.0,0.5017242431640625,0.056856187290969896,0.026755852842809364,0.3177569539251933
Deciphering human macrophage development at single-cell resolution,"Macrophages are the first cells of the nascent immune system to emerge during embryonic development. In mice, embryonic macrophages infiltrate developing organs, where they differentiate symbiotically into tissue-resident macrophages (TRMs)1. However, our understanding of the origins and specialization of macrophages in human embryos is limited. Here we isolated CD45+haematopoietic cells from human embryos at Carnegie stages 11 to 23 and subjected them to transcriptomic profiling by single-cell RNA sequencing, followed by functional characterization of a population of CD45+CD34+CD44+yolk sac-derived myeloid-biased progenitors (YSMPs) by single-cell culture. We also mapped macrophage heterogeneity across multiple anatomical sites and identified diverse subsets, including various types of embryonic TRM (in the head, liver, lung and skin). We further traced the specification trajectories of TRMs from either yolk sac-derived primitive macrophages or YSMP-derived embryonic liver monocytes using both transcriptomic and developmental staging information, with a focus on microglia. Finally, we evaluated the molecular similarities between embryonic TRMs and their adult counterparts. Our data represent a comprehensive characterization of the spatiotemporal dynamics of early macrophage development during human embryogenesis, providing a reference for future studies of the development and function of human TRMs.",32499656,,10.1038/s41586-020-2316-7,179,Nature,410462,69.504,0.5016698837280273,0.9331103678929766,0.9899665551839465,0.6856173148522011
Single-cell transcriptomic analysis of oligodendrocyte lineage cells,"Oligodendrocytes (OLs) are glial cells in the central nervous system (CNS), which produce myelin, a lipid-rich membrane that insulates neuronal axons. The main function ascribed to OLs is to regulate the speed of electric pulse transmission, and as such OLs have been widely considered as a single and discrete population. Nevertheless, OLs and their precursor cells (OPCs) throughout the CNS have different morphologies and regional functional differences have been observed. Moreover, OLs have recently been involved in other functional processes such as metabolic coupling with axons. In this review, we focus on recent advances in single-cell transcriptomics suggesting that OLs are more heterogeneous than previously thought, with defined subpopulations and cell states that are associated with different stages of lineage progression and might also represent distinct functional states.",29126015,,10.1016/j.conb.2017.10.005,18,Current opinion in neurobiology,9111376,7.07,0.5010671615600586,0.5986622073578596,0.43812709030100333,0.5079981564678078
Application of single-cell RNA sequencing in embryonic development,"Embryonic development is a complex process that is regulated by a series of precise cellular behaviours. The limited number of cells in the early stages of embryonic development represents a challenge for studying early gene regulation and maintaining cell sternness. Single-cell sequencing is a new technology for high-throughput sequencing analysis at the single-cell level that not only reflects the heterogeneity between cells but also reveals gene expression characteristics in different cells from limited samples. Currently, the widespread application of single-cell RNA sequencing technology is gradually changing our understanding of disease pathogenesis. This article reviews the application of single-cell RNA sequencing in embryonic development in recent years and provides innovative ideas for research on embryonic development and the treatment of diseases related to embryonic development.",32781204,,10.1016/j.ygeno.2020.08.007,4,Genomics,8800135,4.31,0.50023353099823,0.3745819397993311,0.23745819397993312,0.4225481453547908
Single-cell transcriptomic analyses provide insights into the developmental origins of neuroblastoma,"Neuroblastoma is a pediatric tumor of the developing sympathetic nervous system. However, the cellular origin of neuroblastoma has yet to be defined. Here we studied the single-cell transcriptomes of neuroblastomas and normal human developing adrenal glands at various stages of embryonic and fetal development. We defined normal differentiation trajectories from Schwann cell precursors over intermediate states to neuroblasts or chromaffin cells and showed that neuroblastomas transcriptionally resemble normal fetal adrenal neuroblasts. Importantly, neuroblastomas with varying clinical phenotypes matched different temporal states along normal neuroblast differentiation trajectories, with the degree of differentiation corresponding to clinical prognosis. Our work highlights the roles of oncogenic MYCN and loss of TFAP2B in blocking differentiation and may provide the basis for designing therapeutic interventions to overcome differentiation blocks.",33767450,,10.1038/s41588-021-00806-1,94,Nature genetics,9216904,41.307,0.49854370951652527,0.8762541806020067,0.8963210702341137,0.6536412758771392
