DOI,Title,year,Abstract,Semantic Scholar ID,url,PMID,PMCID,intent,isinfluential,journal_title,Journal_id,relevance_score,similarity,Cited Number,impact_factor,cited_Normalized,impact_Normalized,final_score
10.1038/s41598-024-53484-4,An essential role for the RNA helicase DDX6 in NMDA receptor-dependent gene        silencing and dendritic spine shrinkage.,2024.0,"MicroRNAs (miRNAs) repress translation of target mRNAs by associating with        Argonaute (Ago) proteins in the RNA-induced silencing complex (RISC) to modulate        protein expression. Specific miRNAs are required for NMDA receptor        (NMDAR)-dependent synaptic plasticity by repressing the translation of proteins        involved in dendritic spine morphogenesis. Rapid NMDAR-dependent silencing of        Limk1 is essential for spine shrinkage and requires Ago2 phosphorylation at S387.        Not all gene silencing events are modulated by S387 phosphorylation, and the        mechanisms that govern the selection of specific mRNAs for silencing downstream        of S387 phosphorylation are unknown. Here, we show that NMDAR-dependent S387        phosphorylation causes a rapid and transient increase in the association of Ago2        with Limk1, but not Apt1 mRNA. The specific increase in Limk1 mRNA binding to        Ago2 requires recruitment of the helicase DDX6 to RISC. Furthermore, we show that        DDX6 is required for NMDAR-dependent silencing of Limk1 via miR-134, but not Apt1        via miR-138, and is essential for NMDAR-dependent spine shrinkage. This work        defines a novel mechanism for the rapid transduction of NMDAR stimulation into        miRNA-mediated translational repression of specific genes to control dendritic        spine morphology.",d63855319b95fa4d03cc7eb84c6b5600eb60679b,https://www.semanticscholar.org/paper/d63855319b95fa4d03cc7eb84c6b5600eb60679b,38321143,PMC10847504,,False,Scientific reports,101563288,0.5294610857963562,0.16666666666666666,0,4.996,0.014925373134328358,0.29850746268656714,0.2725199177787079
10.1371/journal.pone.0279961,miR-23a-3p and miR-181a-5p modulate SNAP-25 expression.,2023.0,"SNAP-25 protein is a key protein of the SNARE complex that is involved in        synaptic vesicles fusion with plasma membranes and neurotransmitter release,        playing a fundamental role in neural plasticity. Recently the concentration of        three specific miRNAs-miR-27b-3p, miR-181a-5p and miR-23a-3p -was found to be        associated with a specific SNAP-25 polymorphism (rs363050). in silico analysis        showed that all the three miRNAs target SNAP-25, but the effect of the        interaction between these miRNAs and the 3'UTR of SNAP-25 mRNA is currently        unknown. For this reason, we verified in vitro whether miR-27b-3p, miR-181a-5p        and miR-23a-3p modulate SNAP-25 gene and protein expression. Initial experiments        using miRNAs-co-transfected Vero cells and SNAP-25 3'UTR luciferase reporter        plasmids showed that miR-181a-5p (p≤0.01) and miR-23a-3p (p<0.05), but not        miR-27b-3p, modulate the luciferase signal, indicating that these two miRNAs bind        the SNAP-25 3'UTR. Results obtained using human oligodendroglial cell line        (MO3.13) transfected with miR-181a-5p or miR-27b-3p confirmed that miR-181a-5p        and miR-23a-3p regulate SNAP-25 gene and protein expression. Interestingly, the        two miRNAs modulate in an opposite way SNAP-25, as miR-181a-5p significantly        increases (p<0.0005), whereas miR-23a-3p decreases (p<0.0005) its expression.        These results for the first time describe the ability of miR-181a-5p and        miR-23a-3p to modulate SNAP-25 expression, suggesting their possible use as        biomarkers or as therapeutical targets for diseases in which SNAP-25 expression        is altered.",b2349a81c83ae3c7ce81ebdab02ffbfa9b5fb553,https://www.semanticscholar.org/paper/b2349a81c83ae3c7ce81ebdab02ffbfa9b5fb553,36649268,PMC9844927,,False,PloS one,101285081,0.5201764106750488,0.03508771929824561,1,3.752,0.08955223880597014,0.208955223880597,0.21486413032479795
10.1152/ajpcell.00303.2020,miRNA degradation in the mammalian brain.,2020.0,"MicroRNAs (miRNAs) are short, noncoding RNAs that are evolutionarily conserved        across many different species. miRNA regulation of gene expression, specifically        in the context of the mammalian brain, has been well characterized; however, the        regulation of miRNA degradation is still a focus of ongoing research. This review        focuses on recent findings concerning the cellular mechanisms that govern miRNA        degradation, with an emphasis on target-mediated miRNA degradation and how this        phenomenon is uniquely poised to maintain homeostasis in neuronal systems.",46a23eef4137038af86b2df2e5056607ab0925bf,https://www.semanticscholar.org/paper/46a23eef4137038af86b2df2e5056607ab0925bf,32783657,PMC7654649,,False,American journal of physiology. Cell physiology,100901225,0.5059811472892761,0.0,23,5.282,0.8208955223880597,0.34328358208955223,0.3264212098584246
10.3389/fphar.2022.833066,Protective Signature of IFNγ-Stimulated Microglia Relies on miR-124-3p Regulation        From the Secretome Released by Mutant APP Swedish Neuronal Cells.,2022.0,"Microglia-associated inflammation and miRNA dysregulation are key players in        Alzheimer's disease (AD) pathophysiology. Previously, we showed miR-124        upregulation in APP Swedish SH-SY5Y (SWE) and PSEN1 iPSC-derived neurons and its        propagation by the secretome (soluble and exosomal fractions). After modulation        with miR-124 mimic/inhibitor, we identified common responsive mechanisms between        such models. We also reported miR-124 colocalization with microglia in AD patient        hippocampi. Herein, we determined how miR-124 modulation in SWE cells influences        microglia polarized subtypes in the context of inflammation. We used a coculture        system without cell-to-cell contact formed by miR-124 modulated SWE cells and        human CHME3 microglia stimulated with interferon-gamma (IFNγ-MG), in which we        assessed their adopted gene/miRNA profile and proteomic signature. The increase        of miR-124 in SWE cells/secretome (soluble and exosomal) was mimicked in IFNγ-MG.        Treatment of SWE cells with the miR-124 inhibitor led to RAGE overexpression and        loss of neuronal viability, while the mimic caused RAGE/HMGB1 downregulation and        prevented mitochondria membrane potential loss. When accessing the paracrine        effects on microglia, SWE miR-124 inhibitor favored their IFNγ-induced        inflammatory signature (upregulated RAGE/HMGB1/iNOS/IL-1β; downregulated        IL-10/ARG-1), while the mimic reduced microglia activation (downregulated        TNF-α/iNOS) and deactivated extracellular MMP-2/MMP-9 levels. Microglia        proteomics identified 113 responsive proteins to SWE miR-124 levels, including a        subgroup of 17 proteins involved in immune function/inflammation and/or miR-124        targets. A total of 72 proteins were downregulated (e.g., MAP2K6) and 21        upregulated (e.g., PAWR) by the mimic, while the inhibitor also upregulated 21        proteins and downregulated 17 (e.g., TGFB1, PAWR, and EFEMP1). Other targets were        associated with neurodevelopmental mechanisms, synaptic function, and vesicular        trafficking. To examine the source of miR-124 variations in microglia, we        silenced the RNase III endonuclease Dicer1 to block miRNA canonical biogenesis.        Despite this suppression, the coculture with SWE cells/exosomes still raised        microglial miR-124 levels, evidencing miR-124 transfer from neurons to microglia.        This study is pioneer in elucidating that neuronal miR-124 reshapes microglia        plasticity and in revealing the relevance of neuronal survival in mechanisms        underlying inflammation in AD-associated neurodegeneration. These novel insights        pave the way for the application of miRNA-based neuropharmacological strategies        in AD whenever miRNA dysregulated levels are identified during patient        stratification.",dfcf9fe8f5e1bf835e4586587699458d8853c2e1,https://www.semanticscholar.org/paper/dfcf9fe8f5e1bf835e4586587699458d8853c2e1,35620289,PMC9127204,background,False,Frontiers in pharmacology,101548923,0.4838618338108063,0.0,12,5.988,0.5223880597014925,0.43283582089552236,0.2884421322327941
10.1007/s00221-022-06524-2,MicroRNA‑124: an emerging therapeutic target in central nervous system disorders.,2023.0,"The central nervous system (CNS) consists of neuron and non-neuron cells        including neural stem/precursor cells (NSPCs), neuroblasts, glia cells (mainly        astrocyte, oligodendroglia and microglia), which thereby form a precise and        complicated network and exert diverse functions through interactions of numerous        bioactive ingredients. MicroRNAs (miRNAs), with small size approximately  ~ 21nt        and as well-documented post-transcriptional key regulators of gene expression,        are a cluster of evolutionarily conserved endogenous non-coding RNAs. More than        2000 different miRNAs has been discovered till now. MicroRNA-124(miR-124), the        most brain-rich microRNA, has been validated to possess important functions in        the central nervous system, including neural stem cell proliferation and        differentiation, cell fate determination, neuron migration, synapse plasticity        and cognition, cell apoptosis etc. According to recent studies, herein, we        provide a review of this conversant miR-124 to further understand the potential        functions and therapeutic and clinical value in brain diseases.",55b0a8f50ff52276c3086c0e87c94acc6bec7f98,https://www.semanticscholar.org/paper/55b0a8f50ff52276c3086c0e87c94acc6bec7f98,36961552,PMC10129929,background,False,Experimental brain research,43312,0.47683852910995483,0.009345794392523364,5,2.064,0.29850746268656714,0.11940298507462686,0.20947644365417487
10.1038/s41398-022-01806-3,Brain microRNAs are associated with variation in cognitive trajectory in advanced        age.,2019.0,"In advancing age, some individuals maintain a stable cognitive performance over        time, while others experience a rapid decline. Such variation in cognitive        trajectory is only partially explained by common neurodegenerative pathologies.        Hence, we aimed to identify new molecular processes underlying variation in        cognitive trajectory using brain microRNA profile followed by an integrative        analysis with brain transcriptome and proteome. Individual cognitive trajectories        were derived from longitudinally assessed cognitive-test scores of older-adult        brain donors from four longitudinal cohorts. Postmortem brain microRNA profiles,        transcriptomes, and proteomes were derived from the dorsolateral prefrontal        cortex. The global microRNA association study of cognitive trajectory was        performed in a discovery (n = 454) and replication cohort (n = 134), followed by        a meta-analysis that identified 6 microRNAs. Among these, miR-132-3p and        miR-29a-3p were most significantly associated with cognitive trajectory. They        explain 18.2% and 2.0% of the variance of cognitive trajectory, respectively, and        act independently of the eight measured neurodegenerative pathologies.        Furthermore, integrative transcriptomic and proteomic analyses revealed that        miR-132-3p was significantly associated with 24 of the 47 modules of co-expressed        genes of the transcriptome, miR-29a-3p with 3 modules, and identified 84 and 214        downstream targets of miR-132-3p and miR-29a-3p, respectively, in cognitive        trajectory. This is the first global microRNA study of cognitive trajectory to        our knowledge. We identified miR-29a-3p and miR-132-3p as novel and robust        contributors to cognitive trajectory independently of the eight known cerebral        pathologies. Our findings lay a foundation for future studies investigating        mechanisms and developing interventions to enhance cognitive stability in        advanced age.",a987c31634565df88d139461f56b5bc3d6b05575,https://www.semanticscholar.org/paper/a987c31634565df88d139461f56b5bc3d6b05575,35105862,PMC8807720,,False,Translational psychiatry,101562664,0.4760316014289856,0.0196078431372549,11,7.989,0.5074626865671642,0.8208955223880597,0.3499063490268812
10.1007/s40291-020-00464-9,Exploiting Circulating MicroRNAs as Biomarkers in Psychiatric Disorders.,2020.0,"Non-invasive peripheral biomarkers play a significant role in both disease        diagnosis and progression. In the past few years, microRNA (miRNA) expression        changes in circulating peripheral tissues have been found to be correlative with        changes in neuronal tissues from patients with neuropsychiatric disorders. This        is a notable quality of a biomolecule to be considered as a biomarker for both        prognosis and diagnosis of disease. miRNAs, members of the small non-coding RNA        family, have recently gained significant attention due to their ability to        epigenetically influence almost every aspect of brain functioning. Empirical        evidence suggests that miRNA-associated changes in the brain are often translated        into behavioral changes. Current clinical understanding further implicates their        role in the management of major psychiatric conditions, including major        depressive disorder (MDD), bipolar disorder (BD), and schizophrenia (SZ). This        review aims to critically evaluate the potential advantages and disadvantages of        miRNAs as diagnostic/prognostic biomarkers in psychiatric disorders as well as in        treatment response.",355399bfe6fa4a26104958490a5de8f7d9522a64,https://www.semanticscholar.org/paper/355399bfe6fa4a26104958490a5de8f7d9522a64,32304043,PMC7269874,,False,Molecular diagnosis & therapy,101264260,0.4678787887096405,0.023076923076923078,54,4.476,0.9552238805970149,0.26865671641791045,0.3331764953959002
10.3892/mmr.2022.12625,Effects of transcranial magnetic stimulation on neurobiological changes in        Alzheimer's disease (Review).,2022.0,"Alzheimer's disease (AD) is a neurodegenerative disorder characterized by        cognitive decline and brain neuronal loss. A pioneering field of research in AD        is brain stimulation via electromagnetic fields (EMFs), which may produce        clinical benefits. Noninvasive brain stimulation techniques, such as transcranial        magnetic stimulation (TMS), have been developed to treat neurological and        psychiatric disorders. The purpose of the present review is to identify        neurobiological changes, including inflammatory, neurodegenerative, apoptotic,        neuroprotective and genetic changes, which are associated with repetitive TMS        (rTMS) treatment in patients with AD. Furthermore, it aims to evaluate the effect        of TMS treatment in patients with AD and to identify the associated mechanisms.        The present review highlights the changes in inflammatory and apoptotic        mechanisms, mitochondrial enzymatic activities, and modulation of gene expression        (microRNA expression profiles) associated with rTMS or sham procedures. At the        molecular level, it has been suggested that EMFs generated by TMS may affect the        cell redox status and amyloidogenic processes. TMS may also modulate gene        expression by acting on both transcriptional and post‑transcriptional regulatory        mechanisms. TMS may increase brain cortical excitability, induce specific        potentiation phenomena, and promote synaptic plasticity and recovery of impaired        functions; thus, it may re‑establish cognitive performance in patients with AD.",46f173fb88c2965a988383cb0d71469640c1c9a1,https://www.semanticscholar.org/paper/46f173fb88c2965a988383cb0d71469640c1c9a1,35119081,PMC8845030,,False,Molecular medicine reports,101475259,0.4638389050960541,0.0,9,3.423,0.43283582089552236,0.19402985074626866,0.23318152227508487
10.21203/rs.3.rs-3221779/v1,Age-dependent regulation of dendritic spine density and protein expression in        Mir324 KO mice.,2023.0,"Dendritic spines are small, dynamic protrusions along the dendrite that comprise        more than 90% of excitatory connections in the brain, making them essential sites        for neuronal communication. These synaptic sites change throughout the process of        development, reducing in density and shifting morphology as synapses are refined.        One important class of dendritic spine regulators is microRNA (miRNA), small        noncoding RNAs that post-transcriptionally regulate gene expression. Several        studies suggest that miRNA-324-5p regulates dendritic spine formation. In        addition, we have previously shown that miR-324-5p plays a role in seizure and        long-term potentiation, both of which involve dendritic spine changes. In this        study, we aimed to characterize the role of miRNA-324-5p in developmental spine        regulation by assessing the effect of Mir324 knockout (KO) on dendritic spine        density and expression of a subset of dendritic proteins at select developmental        time points. We show that miR-324-5p expression is developmentally regulated and        peaks at four weeks of age. We demonstrate that loss of miR-324-5p expression        leads to differential changes in both target protein expression and spine density        at different time points during development, disrupting the pattern of spine        density changes and leading to a premature loss of dendritic spines in KO mice,        which is compensated later. Our findings indicate that miR-324-5p plays a role in        synaptic refinement across development. Additionally, our data illustrate the        importance of context in the study of miRNA, as regulation by and/or of miRNA can        vary dramatically across development and in disease.",df073cf87a2ae5dbf5b53c7e5b8d2d3d21319627,https://www.semanticscholar.org/paper/df073cf87a2ae5dbf5b53c7e5b8d2d3d21319627,37609225,PMC10441466,background,False,Research square,101768035,0.46332281827926636,0.061224489795918366,0,0.0,0.029850746268656716,0.0,0.16796425334244575
10.1007/s12031-023-02157-4,Age-Dependent Regulation of Dendritic Spine Density and Protein Expression in        Mir324 KO Mice.,2023.0,"Dendritic spines are small, dynamic protrusions along the dendrite that comprise        more than 90% of excitatory connections in the brain, making them essential sites        for neuronal communication. These synaptic sites change throughout the process of        development, reducing in density and shifting morphology as synapses are refined.        One important class of dendritic spine regulators is microRNA (miRNA),        small-noncoding RNAs that post-transcriptionally regulate gene expression.        Several studies suggest that miRNA-324-5p regulates dendritic spine formation. In        addition, we have previously shown that miR-324-5p plays a role in seizure and        long-term potentiation, both of which involve dendritic spine changes. In this        study, we aimed to characterize the role of miRNA-324-5p in developmental spine        regulation by assessing the effect of Mir324 knockout (KO) on dendritic spine        density and expression of a subset of dendritic proteins at select developmental        time points. We show that miR-324-5p expression is developmentally regulated and        peaks at 4 weeks of age. We demonstrate that loss of miR-324-5p expression leads        to differential changes in both target protein expression and spine density at        different time points during development, disrupting the pattern of spine density        changes and leading to a premature loss of dendritic spines in KO mice, which is        compensated later. Our findings indicate that miR-324-5p plays a role in synaptic        refinement across development. Additionally, our data illustrate the importance        of context in the study of miRNA, as regulation by and/or of miRNA can vary        dramatically across development and in disease.",82552481da7f550ecd018c6f0e1496b61d8fa29d,https://www.semanticscholar.org/paper/82552481da7f550ecd018c6f0e1496b61d8fa29d,37773316,PMC10793736,background,False,Journal of molecular neuroscience : MN,9002991,0.4628978967666626,0.06521739130434782,2,2.866,0.19402985074626866,0.1791044776119403,0.22092647480546923
10.21203/rs.3.rs-3235257/v1,Lowering hippocampal miR-29a expression slows cognitive decline and reduces        beta-amyloid deposition in 5xFAD mice.,2023.0,"microRNA-29a (miR-29a) increases with age in humans and mice, and, in the brain,        it has a role in neuronal maturation and response to inflammation. We previously        associated higher miR-29a levels in human brain with faster antemortem cognitive        decline, suggesting that lowering miR-29a levels could ameliorate memory        impairment in the 5xFAD AD mouse model. To test this hypothesis, we generated an        adeno-associated virus (AAV) expressing GFP and a miR-29a ""sponge"" or empty        vector. We found that the AAV expressing miR-29a sponge functionally reduced        miR-29a levels, and improved measures of memory in the Morris water maze and fear        condition paradigms when sponge delivered to hippocampi of 5XFAD and WT mice.        miR-29a sponge expression significantly reduced hippocampal beta-amyloid        deposition in 5XFAD mice and lowered astrocyte and microglia activation in both        5XFAD and WT mice. Using transcriptomic and proteomic sequencing, we identified        Plxna1 and Wdfy1 as putative effectors at the transcript and protein level in WT        and 5XFAD mice, respectively. These data indicate that miR-29a promotes AD-like        neuropathology and negatively regulates cognition, making it and its target genes        attractive therapeutic targets for the treatment of neurodegenerative disease.",4342150a9036b65c9f971cf0f91b1f90e8649f8d,https://www.semanticscholar.org/paper/4342150a9036b65c9f971cf0f91b1f90e8649f8d,37645711,PMC10462195,,False,Research square,101768035,0.46165379881858826,0.0,0,0.0,0.04477611940298507,0.014925373134328358,0.14745136352617347
10.3389/fncel.2022.872347,Fragile X Mental Retardation Protein Mediates the Effects of Androgen on        Hippocampal PSD95 Expression and Dendritic Spines Density/Morphology and        Autism-Like Behaviors Through miR-125a.,2022.0,"Dysregulated synaptic plasticity is a key feature of neurodevelopmental        disorders, including autism. This study investigated whether Fragile X mental        retardation protein (FMRP), a selective RNA-binding protein that regulates        synaptic protein expression by interacting with miRNAs, mediates the effects of        androgens that play an important role in regulating the synaptic plasticity in        the hippocampus. Experiments using mouse hippocampal neuron HT22 cells        demonstrated that dihydrotestosterone (DHT) increased the expression of        postsynaptic density protein 95 (PSD95) by inhibiting FMRP expression.        Administration of miR-125a inhibitor upregulated the PSD95 expression and        significantly increased the DHT-induced upregulation of PSD95. FMRP knockdown in        HT22 cells reduced the expression of miR-125a. Moreover, miR-125a inhibitor        upregulated the PSD95 expression in the DHT-treated HT22 cells with FMRP        knockdown. Subsequently, the effects of androgen-mediated via FMRP in regulating        neural behaviors and PSD95 expression and dendritic spines density/morphology        were investigated using Fmr1 knockout (KO) and wild-type littermate (WT) mice.        The castration of WT mice reduced the androgen levels, aggravated anxiety and        depression, and impaired learning and memory and sociability of mice. DHT        supplementation post-castration reversed the alterations in density and maturity        of dendritic spines of hippocampal neurons and behavioral disorders in WT mice;        however, it did not reveal such effects in Fmr1 KO mice. Further,        immunohistochemical staining and western blotting analyses after knocking down        miR-125a revealed similar effects of castration and post-castration DHT        supplementation on PSD95 protein expression. These findings clarified that FMRP        mediated the effects of DHT through miR-125a in regulating the expression of        hippocampal synaptic protein PSD95. This study provides evidence for the        neuroprotective mechanism of androgen in PSD95 expression and dendritic spines        density/morphology and suggests that treatment interventions with androgen could        be helpful for the management of synaptic plasticity disorders.",ef2fa766ef3448de4a1f5cefe223b8da9a198e51,https://www.semanticscholar.org/paper/ef2fa766ef3448de4a1f5cefe223b8da9a198e51,35530178,PMC9074813,background,False,Frontiers in cellular neuroscience,101477935,0.44667574763298035,0.019230769230769232,4,6.147,0.2537313432835821,0.5074626865671642,0.2558741364598137
10.1007/s12035-023-03791-0,Lowering Hippocampal miR-29a Expression Slows Cognitive Decline and Reduces        Beta-Amyloid Deposition in 5×FAD Mice.,2023.0,"microRNA-29a (miR-29a) increases with age in humans and mice, and, in the brain,        it has a role in neuronal maturation and response to inflammation. We previously        found higher miR-29a levels in the human brain to be associated with faster        antemortem cognitive decline, suggesting that lowering miR-29a levels could        ameliorate memory impairment in the 5×FAD AD mouse model. To test this, we        generated an adeno-associated virus (AAV) expressing GFP and a miR-29a ""sponge""        or empty vector. We found that the AAV expressing miR-29a sponge functionally        reduced miR-29a levels and improved measures of memory in the Morris water maze        and fear condition paradigms when delivered to the hippocampi of 5×FAD and WT        mice. miR-29a sponge significantly reduced hippocampal beta-amyloid deposition in        5×FAD mice and lowered astrocyte and microglia activation in both 5×FAD and WT        mice. Using transcriptomic and proteomic sequencing, we identified Plxna1 and        Wdfy1 as putative effectors at the transcript and protein level in WT and 5×FAD        mice, respectively. These data indicate that lower miR-29a levels mitigate        cognitive decline, making miR-29a and its target genes worth further evaluation        as targets to mitigate Alzheimer's disease (AD).",fb69ca5a780a927f3850e73096fa9f58e89042a3,https://www.semanticscholar.org/paper/fb69ca5a780a927f3850e73096fa9f58e89042a3,37989983,PMC11087195,background,False,Molecular neurobiology,8900963,0.4344612956047058,0.0,1,5.682,0.1044776119402985,0.3880597014925373,0.2042189856963371
10.1186/s12916-021-02142-x,Prediction of P-tau/Aβ42 in the cerebrospinal fluid with blood microRNAs in        Alzheimer's disease.,2021.0,"BACKGROUND: The most common biomarkers of Alzheimer's disease (AD) are amyloid β        (Aβ) and tau, detected in cerebrospinal fluid (CSF) or with positron emission        tomography imaging. However, these procedures are invasive and expensive, which        hamper their availability to the general population. Here, we report a panel of        microRNAs (miRNAs) in serum that can predict P-tau/Aβ42 in CSF and readily        differentiate AD from other dementias, including vascular dementia (VaD),        Parkinson disease dementia (PDD), behavioral variant frontotemporal dementia        (bvFTD), and dementia with Lewy body (DLB). METHODS: RNA samples were extracted        from the participant's blood. P-tau/Aβ42 of CSF was examined for diagnostic        purposes. A pilot study (controls, 21; AD, 23), followed by second (controls,        216; AD, 190) and third groups (controls, 153; AD, 151), is used to establish and        verify a predictive model of P-tau/Aβ42 in CSF. The test is then applied to a        fourth group of patients with different dementias (controls, 139; AD,155;        amnestic mild cognitive impairment [aMCI], 55; VaD, 51; PDD, 53; bvFTD, 53; DLB,        52) to assess its diagnostic capacity. RESULTS: In the pilot study, 29        upregulated and 31 downregulated miRNAs in the AD group were found. In Dataset 2,        these miRNAs were then included as independent variables in the linear regression        model. A seven-microRNA panel (miR-139-3p, miR-143-3p, miR-146a-5p, miR-485-5p,        miR-10a-5P, miR-26b-5p, and miR-451a-5p) accurately predicted values of        P-tau/Aβ42 of CSF. In Datasets 3 and 4, by applying the predicted P-tau/Aβ42, the        predictive model successfully differentiates AD from controls and VaD, PDD,        bvFTD, and DLB. CONCLUSIONS: This study suggests that the panel of microRNAs is a        promising substitute for traditional measurement of P-tau/Aβ42 in CSF as an        effective biomarker of AD.",b8456e3ce41a349934372cca44dc73285cc90be3,https://www.semanticscholar.org/paper/b8456e3ce41a349934372cca44dc73285cc90be3,34775974,PMC8591889,background,False,BMC medicine,101190723,0.4287116527557373,0.013157894736842105,12,11.15,0.5373134328358209,0.9402985074626866,0.3555184447662342
10.1042/NS20170112,Extracellular microRNAs as messengers in the central and peripheral nervous        system.,2017.0,"MicroRNAs are small post-transcriptional regulators that play an important role        in nervous system development, function and disease. More recently, microRNAs        have been detected extracellularly and circulating in blood and other body        fluids, where they are protected from degradation by encapsulation in vesicles,        such as exosomes, or by association with proteins. These microRNAs are thought to        be released from cells selectively through active processes and taken up by        specific target cells within the same or in remote tissues where they are able to        exert their repressive function. These characteristics make extracellular        microRNAs ideal candidates for intercellular communication over short and long        distances. This review aims to explore the potential mechanisms underlying        microRNA communication within the nervous system and between the nervous system        and other tissues. The suggested roles of extracellular microRNAs in the healthy        and the diseased nervous system will be reviewed.",4afb98ae19122404c526f327573be13b27940ac8,https://www.semanticscholar.org/paper/4afb98ae19122404c526f327573be13b27940ac8,32714581,PMC7373247,,False,Neuronal signaling,101721079,0.42787477374076843,0.024242424242424242,14,0.0,0.5970149253731343,0.029850746268656716,0.23208925256546886
10.3390/ijms21113839,miR-129-5p and miR-130a-3p Regulate VEGFR-2 Expression in Sensory and Motor        Neurons during Development.,2020.0,"The wide-ranging influence of vascular endothelial growth factor (VEGF) within        the central (CNS) and peripheral nervous system (PNS), for example through        effects on axonal growth or neuronal cell survival, is mainly mediated by VEGF        receptor 2 (VEGFR-2). However, the regulation of VEGFR-2 expression during        development is not yet well understood. As microRNAs are considered to be key        players during neuronal maturation and regenerative processes, we identified the        two microRNAs (miRNAs)-miR-129-5p and miR-130a-3p-that may have an impact on        VEGFR-2 expression in young and mature sensory and lower motor neurons. The        expression level of VEGFR-2 was analyzed by using in situ hybridization, RT-qPCR,        Western blot, and immunohistochemistry in developing rats. microRNAs were        validated within the spinal cord and dorsal root ganglia. To unveil the molecular        impact of our candidate microRNAs, dissociated cell cultures of sensory and lower        motor neurons were transfected with mimics and inhibitors. We depicted        age-dependent VEGFR-2 expression in sensory and lower motor neurons. In detail,        in lower motor neurons, VEGFR-2 expression was significantly reduced during        maturation, in conjunction with an increased level of miR-129-5p. In sensory        dorsal root ganglia, VEGFR-2 expression increased during maturation and was        accompanied by an overexpression of miR-130a-3p. In a second step, the functional        significance of these microRNAs with respect to VEGFR-2 expression was proven.        Whereas miR-129-5p seems to decrease VEGFR-2 expression in a direct manner in the        CNS, miR-130a-3p might indirectly control VEGFR-2 expression in the PNS. A        detailed understanding of genetic VEGFR-2 expression control might promote new        strategies for the treatment of severe neurological diseases like ischemia or        peripheral nerve injury.",73878a174a3ca961e654b320d086feb10f0bba2d,https://www.semanticscholar.org/paper/73878a174a3ca961e654b320d086feb10f0bba2d,32481647,PMC7312753,,False,International journal of molecular sciences,101092791,0.4278150200843811,0.0,12,6.208,0.5522388059701493,0.5373134328358209,0.29177734184620985
10.1371/journal.pntd.0009425,Profound downregulation of neural transcription factor Npas4 and Nr4a family in        fetal mice neurons infected with Zika virus.,2021.0,"Zika virus (ZIKV) infection of neurons leads to neurological complications and        congenital malformations of the brain of neonates. To date, ZIKV mechanism of        infection and pathogenesis is not entirely understood and different studies on        gene regulation of ZIKV-infected cells have identified a dysregulation of        inflammatory and stem cell maintenance pathways. MicroRNAs (miRNAs) are        post-transcriptional regulators of cellular genes and they contribute to cell        development in normal function and disease. Previous reports with integrative        analyses of messenger RNAs (mRNAs) and miRNAs during ZIKV infection have not        identified neurological pathway defects. We hypothesized that dysregulation of        pathways involved in neurological functions will be identified by RNA profiling        of ZIKV-infected fetal neurons. We therefore used microarrays to analyze gene        expression levels following ZIKV infection of fetal murine neurons. We observed        that the expression levels of transcription factors such as neural PAS domain        protein 4 (Npas4) and of three members of the orphan nuclear receptor 4 (Nr4a)        were severely decreased after viral infection. We confirmed that their        downregulation was at both the mRNA level and at the protein level. The        dysregulation of these transcription factors has been previously linked to        aberrant neural functions and development. We next examined the miRNA expression        profile in infected primary murine neurons by microarray and found that various        miRNAs were dysregulated upon ZIKV infection. An integrative analysis of the        differentially expressed miRNAs and mRNAs indicated that miR-7013-5p targets        Nr4a3 gene. Using miRmimics, we corroborated that miR-7013-5p downregulates Nr4a3        mRNA and protein levels. Our data identify a profound dysregulation of neural        transcription factors with an overexpression of miR-7013-5p that results in        decreased Nr4a3 expression, likely a main contributor to ZIKV-induced neuronal        dysfunction.",25746ae249163d2e3e86d7f17af0a8818f211cf7,https://www.semanticscholar.org/paper/25746ae249163d2e3e86d7f17af0a8818f211cf7,34048439,PMC8191876,,False,PLoS neglected tropical diseases,101291488,0.4253068268299103,0.010309278350515464,5,4.781,0.31343283582089554,0.2835820895522388,0.22126799819514945
