Title,Abstract,PMID,PMCID,DOI,Cited Number,journal_title,Journal_id,impact_factor,relevance_score,cited_Normalized,impact_Normalized,final_score
Current Status of microRNA-Based Therapeutic Approaches in Neurodegenerative Disorders,"MicroRNAs (miRNAs) are a key gene regulator and play essential roles in several biological and pathological mechanisms in the human system. In recent years, plenty of miRNAs have been identified to be involved in the development of neurodegenerative disorders (NDDs), thus making them an attractive option for therapeutic approaches. Hence, in this review, we provide an overview of the current research of miRNA-based therapeutics for a selected set of NDDs, either for their high prevalence or lethality, such as Alzheimer's, Parkinson's, Huntington's, Amyotrophic Lateral Sclerosis, Friedreich's Ataxia, Spinal Muscular Atrophy, and Frontotemporal Dementia. We also discuss the relevant delivery techniques, pertinent outcomes, their limitations, and their potential to become a new generation of human therapeutic drugs in the near future.",32679881,PMC7407981,10.3390/cells9071698,36,Cells,101600052,7.666,0.7165162563323975,0.8160535117056856,0.7424749163879598,0.7416154394181675
MicroRNA-335-5p modulates spatial memory and hippocampal synaptic plasticity,"MicroRNAs are endogenous, noncoding RNAs crucial for the post-transcriptional regulation of gene expression. In this study, we investigated the role of miR-335-5p in spatial learning and synaptic plasticity. To this end we first showed spatial learning induced down-regulation of miR-335-5p. Next we found impairment in long-term memory and reduction in hippocampal long-term potentiation by exogenous administration of the miRNA. These findings demonstrate that miR-335-5p is a key coordinator of the intracellular pathways that mediate experience-dependent changes in the brain.",28039088,,10.1016/j.nlm.2016.12.019,22,Neurobiology of learning and memory,9508166,3.109,0.7150261998176575,0.6923076923076923,0.15719063545150502,0.5989153854424341
Pathogenetic and therapeutic applications of microRNAs in major depressive disorder,"As a class of noncoding RNAs, microRNAs (miRNAs) regulate gene expression by inhibiting translation of messenger RNAs. These miRNAs have been shown to play a critical role in higher brain functioning and actively participate in synaptic plasticity. Pre-clinical evidence demonstrates that expression of miRNAs is differentially altered during stress. On the other hand, depressed individuals show marked changes in miRNA expression in brain. MiRNAs are also target of antidepressants and electroconvulsive therapy. Moreover, these miRNAs are present in circulating blood and can be easily detected. Profiling of miRNAs in blood plasma/serum provides evidence that determination of miRNAs in blood can be used as possible diagnostic and therapeutic tool. In this review article, these aspects are critically reviewed and the role of miRNAs in possible etiopathogenesis and therapeutic implications in the context of major depressive disorder is discussed.",25689819,PMC4537399,10.1016/j.pnpbp.2015.02.003,33,Progress in neuro-psychopharmacology & biological psychiatry,8211617,5.201,0.7146279811859131,0.7892976588628763,0.45484949832775917,0.677606220149675
Environment and Neurodegenerative Diseases: An Update on miRNA Role,"Introduction:The importance of neurodegenerative diseases on the management of public health is growing and the real role of the environment and miRNA in their occurrence is still unclear. miRNA can significantly affect the regulatory network. The complex variety and gene-regulatory capacity of miRNAs are particularly valuable in the brain, being a very complex organ with a functional specialization of neurons highly adaptable to environmental stimuli. In particular, an miRNAs role is demonstrated in neurological diseases as an effect to toxic and mutagenic substances exposure by the environment.Objective:The focus was on the three most important neurodegenerative diseases: Alzheimer, Parkinson and Amyotrophic lateral sclerosis.Materials and methods:A brief critical review on scientific papers of the last ten years using PuBMED, Scopus, Web of Science and Cochrane databases was carried out.Results:Several studies have shown that miRNAs may contribute to neurodegeneration process in response to environmental risks. The miRNAs are known to play a dynamic role in many biochemical pathways of mammalian's brain, including neuroplasticity, stress responses, cellular signaling, etc. miRNAs have a role in neurodegenerative phenotype of AD, PD and ALS. The environmental chemicals such as metals and pesticides and then behavior can cause miRNA alterations via increasing oxidative stress and/or triggering inflammatory responses.Conclusion:A discussion with theoretical and possible future research directions is provided and it is clear that the need is not only of longitudinal population studies and of better knowledge of epigenetics markers but, especially, of environmental policy interventions based on the green economy.",28799488,,10.2174/2211536606666170811151503,42,"MicroRNA (Shariqah, United Arab Emirates)",101631045,0.0,0.7120319604873657,0.8461538461538461,0.006688963210702341,0.5977877381653292
Understanding the roles and regulation of mitochondrial microRNAs (MitomiRs) in neurodegenerative diseases: Current status and advances,"MicroRNAs (miRNA) are a class of small non-coding RNA, roughly 21-22 nucleotides in length, which are master gene regulators. These miRNAs bind to the mRNA's 3' - untranslated region and regulate post-transcriptional gene regulation, thereby influencing various physiological and cellular processes. Another class of miRNAs known as mitochondrial miRNA (MitomiRs) has been found to either originate from the mitochondrial genome or be translocated directly into the mitochondria. Although the role of nuclear DNA encoded miRNA in the progression of various neurological diseases such as Parkinson's disease, Alzheimer's disease, Huntington's disease, etc. is well known, accumulating evidence suggests the possible role of deregulated mitomiRs in the progression of various neurodegenerative diseases with unknown mechanism. We have attempted to outline the current state of mitomiRs role in controlling mitochondrial gene expression and function through this review, paying particular attention to their contribution to neurological processes, their etiology, and their potential therapeutic use.",37329989,,10.1016/j.mad.2023.111838,1,Mechanisms of ageing and development,347227,5.498,0.7106282711029053,0.09698996655518395,0.4816053511705686,0.5420960262068937
[Research Progress of microRNA-7/124/155 in Parkinson's Disease],"Parkinson's disease(PD)is the second most common neurodegenerative disease after Alzheimer's disease,with high morbidity and high disability rate.Since the early symptoms of PD are not typical and often similar to those of normal aging or other diseases.It is easy to missed diagnosis and misdiagnosis,which seriously affects the diagnosis and treatment of this disease and aggravetes the burden on the patients' life.MicroRNAs(miRNA)are a class of endogenous non-coding RNAs that are involved in post-transcriptional regulation by binding to target messenger RNAs(mRNA).They are highly conserved,short,easy to obtain,and can stably exist in peripheral body fluids.They have been used as biomarkers for a variety of diseases.Recent studies have demonstrated that miRNA play an important role in the development of PD.This paper reviews the recent research progress of miR-7/124/155,three mature miRNA in PD,aiming to provide reference for clarifying the pathogenesis and guiding the diagnosis and treatment of PD.",37407538,,10.3881/j.issn.1000-503X.15244,0,Zhongguo yi xue ke xue yuan xue bao. Acta Academiae Medicinae Sinicae,8006230,0.0,0.7089183926582336,0.006688963210702341,0.010033444816053512,0.4286955172002914
Targeting MicroRNAs Involved in the BDNF Signaling Impairment in Neurodegenerative Diseases,"Neurodegenerative diseases are becoming an ever-increasing problem in aging populations. Low levels of brain-derived neurotrophic factor (BDNF) have previously been associated with the pathogenesis of numerous neurodegenerative diseases. Recently, microRNAs (miRNAs) have been proposed as potential novel therapeutic targets for treating various diseases of the central nervous system (CNS), and interestingly, few studies have reported several miRNAs that downregulate the expression levels of BDNF. However, substantial challenges exist when attempting to translate these findings into practical anti-miRNA therapeutics, especially when the targets remain inside the CNS. Thus, in this review, we summarize the specific molecular mechanisms by which several miRNAs negatively modulate the expressions of BDNF, address the potential clinical difficulties that can be faced during the development of anti-miRNA-based therapeutics and propose strategies to overcome these challenges.",27209362,,10.1007/s12017-016-8407-9,4,Neuromolecular medicine,101135365,4.103,0.7073035836219788,0.23411371237458195,0.2976588628762542,0.5307366652233545
Role of miR-219a-5p in regulating NMDAR in nonylphenol-induced synaptic plasticity damage,"Nonylphenol (NP) is a typical environmental endocrine disruptor with estrogenic effects. It serves as an emulsifier and as the main ingredient of detergents and has become an increasingly common pollutant in both fresh and salt water, vegetables, and fruits. This study aimed to clarify whether NP exposure could lead to cognitive dysfunction and synaptic plasticity impairment, and also explore the mechanism of microRNA (miR)- 219a-5p regulation of N-methyl-D-aspartate receptor (NMDAR) in NP-induced synaptic plasticity impairment in vivo and in vitro. In vivo, 30 male Sprague-Dawley rats were randomly divided into 2 groups: blank control group (pure corn oil) and NP-exposed group [NP 80 mg/(kgÂ·d)], with 15 rats in each group. In vitro, the extracted hippocampal neurons were divided into 6 groups: blank control group, mimics NC group, miR-219 mimics group, NP group (70 Î¼mol/L NP), NP + mimics NC group, and NP + miR-219 mimics group. In vivo, the content of NP in hippocampal tissues after 90 days of NP exposure was significantly higher in the NP-stained group than in the blank control group. NP exposure could lead to a decrease in the ability to learn and memory, ability to remember, and space spatial memory ability in rats. The dendrites in the NP-stained group were disordered, with few dendritic spines and significantly decreased dendritic spine density. The postsynaptic densities were loosely arranged, the thickness and length of the postsynaptic densities shortened, and the length and width of the synaptic gap increased. Glutamine (Glu) and Î³-aminobutyric acid (GABA) contents in hippocampal tissues decreased in the NP-stained group. The expression of miR-219a-5p mRNA decreased in the NP-stained group after 3 months of NP exposure. The expression of NMDAR1, NMDAR2A, NMDAR2B, nerve growth-associated protein (GAP-43), and Ca/calmodulin-dependent kinase II (CaMKII) mRNA/proteins decreased in the NP-stained group. In vitro, NMDAR protein expression decreased, while GAP-43 and CaMKII protein expression increased in the miR-219 mimics group compared with the control group. The expression levels of NMDAR and GAP-43 and CaMKII proteins were higher in the NP + miR-219 mimics group compared with the NP group. The levels of neurotransmitters Glu and GABA decreased in the NP and NP + mimics NC groups compared with the blank group. Shortened synaptic active band length, decreased thickness of postsynaptic densities, and shortened length of postsynaptic densities were observed in the NP, NP + mimics NC, and NP + miR-219 mimics groups compared with the blank control group. In vivo, NP exposure reduced learning memory capacity and neurotransmitter content in rats and caused a decrease in dendritic spine density and synaptic number density and a decrease in miR-219a-5p expression. In vitro, high expression of miR-219a-5p inhibited the expression of NMDAR, thus reducing the effect of NP on synaptic plasticity impairment in hippocampal neurons. Our study provided a scientific basis for the prevention of cognitive impairment owing to NP exposure and the development of targeted drug treatment strategies.",36736231,,10.1016/j.ecoenv.2023.114576,2,Ecotoxicology and environmental safety,7805381,7.129,0.7038548588752747,0.13377926421404682,0.6956521739130435,0.5881992029505828
"microRNAs as neuroregulators, biomarkers and therapeutic agents in neurodegenerative diseases","The last decade has experienced the emergence of microRNAs as a key molecular tool for the diagnosis and prognosis of human diseases. Although the focus has mostly been on cancer, neurodegenerative diseases present an exciting, yet less explored, platform for microRNA research. Several studies have highlighted the significance of microRNAs in neurogenesis and neurodegeneration, and pre-clinical studies have shown the potential of microRNAs as biomarkers. Despite this, no bona fide microRNAs have been identified as true diagnostic or prognostic biomarkers for neurodegenerative disease. This is mainly due to the lack of precisely defined patient cohorts and the variability within and between individual cohorts. However, the discovery that microRNAs exist as stable molecules at detectable levels in body fluids has opened up new avenues for microRNAs as potential biomarker candidates. Furthermore, technological developments in microRNA biology have contributed to the possible design of microRNA-mediated disease intervention strategies. The combination of these advancements, with the availability of well-defined longitudinal patient cohort, promises to not only assist in developing invaluable diagnostic tools for clinicians, but also to increase our overall understanding of the underlying heterogeneity of neurodegenerative diseases. In this review, we present a comprehensive overview of the existing knowledge of microRNAs in neurodegeneration and provide a perspective of the applicability of microRNAs as a basis for future therapeutic intervention strategies.",26608596,PMC11108480,10.1007/s00018-015-2093-x,51,Cellular and molecular life sciences : CMLS,9705402,9.207,0.6999726891517639,0.8896321070234113,0.8160535117056856,0.7611207372368777
NMDAR-dependent Argonaute 2 phosphorylation regulates miRNA activity and dendritic spine plasticity,"MicroRNAs (miRNAs) repress translation of target mRNAs by associating with Argonaute (Ago) proteins to form the RNA-induced silencing complex (RISC), underpinning a powerful mechanism for fine-tuning protein expression. Specific miRNAs are required for NMDA receptor (NMDAR)-dependent synaptic plasticity by modulating the translation of proteins involved in dendritic spine morphogenesis or synaptic transmission. However, it is unknown how NMDAR stimulation stimulates RISC activity to rapidly repress translation of synaptic proteins. We show that NMDAR stimulation transiently increases Akt-dependent phosphorylation of Ago2 at S387, which causes an increase in binding to GW182 and a rapid increase in translational repression ofLIMK1via miR-134. Furthermore, NMDAR-dependent down-regulation of endogenous LIMK1 translation in dendrites and dendritic spine shrinkage requires phospho-regulation of Ago2 at S387. AMPAR trafficking and hippocampal LTD do not involve S387 phosphorylation, defining this mechanism as a specific pathway for structural plasticity. This work defines a novel mechanism for the rapid transduction of NMDAR stimulation into miRNA-mediated translational repression to control dendritic spine morphology.",29712715,PMC5983126,10.15252/embj.201797943,20,The EMBO journal,8208664,14.012,0.6972997784614563,0.6521739130434783,0.9230769230769231,0.7334300343009541
Repressor Element-1 Binding Transcription Factor (REST) as a Possible Epigenetic Regulator of Neurodegeneration and MicroRNA-Based Therapeutic Strategies,"Neurodegenerative disorders (NDD) have grabbed significant scientific consideration due to their fast increase in prevalence worldwide. The specific pathophysiology of the disease and the amazing changes in the brain that take place as it advances are still the top issues of contemporary research. Transcription factors play a decisive role in integrating various signal transduction pathways to ensure homeostasis. Disruptions in the regulation of transcription can result in various pathologies, including NDD. Numerous microRNAs and epigenetic transcription factors have emerged as candidates for determining the precise etiology of NDD. Consequently, understanding by what means transcription factors are regulated and how the deregulation of transcription factors contributes to neurological dysfunction is important to the therapeutic targeting of pathways that they modulate. RE1-silencing transcription factor (REST) also named neuron-restrictive silencer factor (NRSF) has been studied in the pathophysiology of NDD. REST was realized to be a part of a neuroprotective element with the ability to be tuned and influenced by numerous microRNAs, such as microRNAs 124, 132, and 9 implicated in NDD. This article looks at the role of REST and the influence of various microRNAs in controlling REST function in the progression of Alzheimer's disease (AD), Parkinson's disease (PD), and Huntington's disease (HD) disease. Furthermore, to therapeutically exploit the possibility of targeting various microRNAs, we bring forth an overview of drug-delivery systems to modulate the microRNAs regulating REST in NDD.",37326903,PMC10471693,10.1007/s12035-023-03437-1,2,Molecular neurobiology,8900963,5.682,0.6968874335289001,0.13712374581939799,0.5117056856187291,0.5478983464049655
Evidence linking microRNA suppression of essential prosurvival genes with hippocampal cell death after traumatic brain injury,"The underlying molecular mechanisms of how dysregulated microRNAs (miRNAs) cause neurodegeneration after traumatic brain injury (TBI) remain elusive. Here we analyzed the biological roles of approximately 600 genes - we previously found these dysregulated in dying and surviving rat hippocampal neurons - that are targeted by ten TBI-altered miRNAs. Bioinformatic analysis suggests that neurodegeneration results from a global miRNA-mediated suppression of genes essential for maintaining proteostasis; many are hub genes - involved in RNA processing, cytoskeletal metabolism, intracellular trafficking, cell cycle progression, repair/maintenance, bioenergetics and cell-cell signaling - whose disrupted expression is linked to human disease. Notably, dysregulation of these essential genes would significantly impair synaptic function and functional brain connectivity. In surviving neurons, upregulated miRNA target genes are co-regulated members of prosurvival pathways associated with cellular regeneration, neural plasticity, and development. This study captures the diversity of miRNA-regulated genes that may be essential for cell repair and survival responses after TBI.",28751711,PMC5532254,10.1038/s41598-017-06341-6,15,Scientific reports,101563288,4.996,0.6954414248466492,0.5819397993311036,0.4080267558528428,0.6152581659447789
Astrocytic MicroRNAs and Transcription Factors in Alzheimer's Disease and Therapeutic Interventions,"Astrocytes are important for maintaining cholesterol metabolism, glutamate uptake, and neurotransmission. Indeed, inflammatory processes and neurodegeneration contribute to the altered morphology, gene expression, and function of astrocytes. Astrocytes, in collaboration with numerous microRNAs, regulate brain cholesterol levels as well as glutamatergic and inflammatory signaling, all of which contribute to general brain homeostasis. Neural electrical activity, synaptic plasticity processes, learning, and memory are dependent on the astrocyte-neuron crosstalk. Here, we review the involvement of astrocytic microRNAs that potentially regulate cholesterol metabolism, glutamate uptake, and inflammation in Alzheimer's disease (AD). The interaction between astrocytic microRNAs and long non-coding RNA and transcription factors specific to astrocytes also contributes to the pathogenesis of AD. Thus, astrocytic microRNAs arise as a promising target, as AD conditions are a worldwide public health problem. This review examines novel therapeutic strategies to target astrocyte dysfunction in AD, such as lipid nanodiscs, engineered G protein-coupled receptors, extracellular vesicles, and nanoparticles.",36552875,PMC9776935,10.3390/cells11244111,3,Cells,101600052,7.666,0.6952345967292786,0.18729096989966554,0.745819397993311,0.6037628316161625
Nrf2 Pathway in Age-Related Neurological Disorders: Insights into MicroRNAs,"A general hallmark of neurological diseases is the loss of redox homeostasis that triggers oxidative damages to biomolecules compromising neuronal function. Under physiological conditions the steady-state concentrations of reactive oxygen species (ROS) and reactive nitrogen species (RNS) are finely regulated for proper cellular functions. Reduced surveillance of endogenous antioxidant defenses and/or increased ROS/RNS production leads to oxidative stress with consequent alteration of physiological processes. Neuronal cells are particularly susceptible to ROS/RNS due to their biochemical composition. Overwhelming evidences indicate that nuclear factor (erythroid-derived 2)-like 2 (Nrf2)-linked pathways are involved in protective mechanisms against oxidative stress by regulating antioxidant and phase II detoxifying genes. As such, Nrf2 deregulation has been linked to both aging and pathogenesis of many human chronic diseases, including neurodegenerative ones such as Parkinson's disease, Alzheimer's disease and amyotrophic lateral sclerosis. Nrf2 activity is tightly regulated by a fine balance between positive and negative modulators. A better understanding of the regulatory mechanisms underlying Nrf2 activity could help to develop novel therapeutic interventions to prevent, slow down or possibly reverse various pathological states. To this end, microRNAs (miRs) are attractive candidates because they are linked to intracellular redox status being regulated and, post-transcriptionally, regulating key components of ROS/RNS pathways, including Nrf2.",29969760,,10.1159/000491465,45,Cellular physiology and biochemistry : international journal of experimental,9113221,0.0,0.6947170495986938,0.8595317725752508,0.013377926421404682,0.5914121695585475
MicroRNA miR124 is required for the expression of homeostatic synaptic plasticity,"Homeostatic synaptic plasticity is a compensatory response to alterations in neuronal activity. Chronic deprivation of neuronal activity results in an increase in synaptic AMPA receptors (AMPARs) and postsynaptic currents. The biogenesis of GluA2-lacking, calcium-permeable AMPARs (CP-AMPARs) plays a crucial role in the homeostatic response; however, the mechanisms leading to CP-AMPAR formation remain unclear. Here we show that the microRNA, miR124, is required for the generation of CP-AMPARs and homeostatic plasticity. miR124 suppresses GluA2 expression via targeting its 3'-UTR, leading to the formation of CP-AMPARs. Blockade of miR124 function abolishes the homeostatic response, whereas miR124 overexpression leads to earlier induction of homeostatic plasticity. miR124 transcription is controlled by an inhibitory transcription factor EVI1, acting by association with the deacetylase HDAC1. Our data support a cellular cascade in which inactivity relieves EVI1/HDAC-mediated inhibition of miR124 gene transcription, resulting in enhanced miR124 expression, formation of CP-AMPARs and subsequent induction of homeostatic synaptic plasticity.",26620774,PMC4686673,10.1038/ncomms10045,51,Nature communications,101528555,17.694,0.6933691501617432,0.8929765886287625,0.9565217391304348,0.7859211556488853
A Review of Molecular Interplay between Neurotrophins and miRNAs in Neuropsychological Disorders,"Various neurotrophins (NTs), including nerve growth factor, brain-derived neurotrophic factor, neurotrophin-3, and neurotrophin-4, promote cellular differentiation, survival, and maintenance, as well as synaptic plasticity, in the peripheral and central nervous system. The function of microRNAs (miRNAs) and other small non-coding RNAs, as regulators of gene expression, is pivotal for the appropriate control of cell growth and differentiation. There are positive and negative loops between NTs and miRNAs, which exert modulatory effects on different signaling pathways. The interplay between NTs and miRNAs plays a crucial role in the regulation of several physiological and pathological brain procedures. Emerging evidence suggests the diagnostic and therapeutic roles of the interactions between NTs and miRNAs in several neuropsychological disorders, including epilepsy, multiple sclerosis, Alzheimer's disease, Huntington's disease, amyotrophic lateral sclerosis, schizophrenia, anxiety disorders, depression, post-traumatic stress disorder, bipolar disorder, and drug abuse. Here, we review current data regarding the regulatory interactions between NTs and miRNAs in neuropsychological disorders, for which novel diagnostic and/or therapeutic strategies are emerging. Targeting NTs-miRNAs interactions for diagnostic or therapeutic approaches needs to be validated by future clinical studies.",35916975,PMC9463196,10.1007/s12035-022-02966-5,9,Molecular neurobiology,8900963,5.682,0.6906633973121643,0.44481605351170567,0.5150501672240803,0.6063712825344558
miR-34a regulates silent synapse and synaptic plasticity in mature hippocampus,"AMPAR-lacking silent synapses are prevailed and essential for synaptic refinement and synaptic plasticity in developing brains. In mature brain, they are sparse but could be induced under several pathological conditions. How they are regulated molecularly is far from clear. miR-34a is a highly conserved and brain-enriched microRNA with age-dependent upregulated expression profile. Its neuronal function in mature brain remains to be revealed. Here by analyzing synaptic properties of the heterozygous miR-34a knock out mice (34a_ht), we have discovered that mature but not juvenile 34a_ht mice have more silent synapses in the hippocampus accompanied with enhanced synaptic NMDAR but not AMPAR function and increased spine density. As a result, 34a_ht mice display enhanced long-term potentiation (LTP) in the Schaffer collateral synapses and better spatial learning and memory. We further found that Creb1 is a direct target of miR-34a, whose upregulation and activation may mediate the silent synapse increment in 34a_ht mice. Hence, we reveal a novel physiological role of miR-34a in mature brains and provide a molecular mechanism underlying silent synapse regulation.",36642095,,10.1016/j.pneurobio.2023.102404,0,Progress in neurobiology,370121,10.885,0.685528576374054,0.010033444816053512,0.8494983277591973,0.5832235003394826
MicroRNAs and psychiatric disorders: From aetiology to treatment,"The emergence of psychiatric disorders relies on the interaction between genetic vulnerability and environmental adversities. Several studies have demonstrated a crucial role for epigenetics (e.g. DNA methylation, post-translational histone modifications and microRNA-mediated post-transcriptional regulation) in the translation of environmental cues into adult behavioural outcome, which can prove to be harmful thus increasing the risk to develop psychopathology. Within this frame, non-coding RNAs, especially microRNAs, came to light as pivotal regulators of many biological processes occurring in the Central Nervous System, both during the neuronal development as well as in the regulation of adult function, including learning, memory and neuronal plasticity. On these basis, in recent years it has been hypothesised a central role for microRNA modulation and expression regulation in many brain disorders, including neurodegenerative disorders and mental illnesses. Indeed, the aim of the present review is to present the most recent state of the art regarding microRNA involvement in psychiatric disorders. We will first describe the mechanisms that regulate microRNA biogenesis and we will report evidences of microRNA dysregulation in peripheral body fluids, in postmortem brain tissues from patients suffering from psychopathology as well as in animal models. Last, we will discuss the potential to consider microRNAs as putative target for pharmacological intervention, using common psychotropic drugs or more specific tools, with the aim to normalize functions that are disrupted in different psychiatric conditions.",27452338,,10.1016/j.pharmthera.2016.07.006,22,Pharmacology & therapeutics,7905840,13.4,0.6831024885177612,0.6956521739130435,0.903010033444816,0.7295939345822287
Role of MicroRNAs in Anxiety and Anxiety-Related Disorders,"MicroRNAs as critical regulators of gene expression important for functions including neuronal development, synapse formation, and synaptic plasticity have been linked with the regulation of neurobiological systems that underlie anxiety processing in the brain. In this chapter, we give an update on associative evidence linking regulation of microRNAs with anxiety- and trauma-related disorders. Moving beyond correlative research, functional studies have emerged recently that explore causal relationships between microRNA expression and anxiety-like behavior. It has been demonstrated that experimental up- or downregulation of the candidate microRNAs in important nodes of the anxiety neurocircuitry can indeed modulate anxiety-related behavior in animal models. Improved methodologies for assessing microRNA-mediated modulation have aided such functional studies, revealing a number of anxiety-regulating microRNAs including miR-15a, miR-17-92, miR-34, miR-101, miR-124, miR-135, and miR-155. Important functional target genes of these identified microRNAs are associated with specific neurotransmitter/neuromodulator signaling, neurotrophin (e.g., BDNF) expression and other aspects of synaptic plasticity, as well as with stress-regulatory/hypothalamic-pituitary-axis function. Furthermore, microRNAs have been revealed that are regulated in distinct brain regions following various anxiety-attenuating strategies. These include pharmacological treatments such as antidepressants and other drugs, as well as non-pharmacological interventions such as fear extinction/exposure therapy or positive stimuli such as exposure to environmental enrichment. These are first indications for a role for microRNAs in the mechanism of action of anxiolytic treatments. As research continues, there is much hope that a deeper understanding of the microRNA-mediated mechanisms underlying anxiety-related disorders could open up possibilities for future novel biomarker and treatment strategies.",31485988,,10.1007/7854_2019_109,20,Current topics in behavioral neurosciences,101535383,0.0,0.6803479194641113,0.6555183946488294,0.016722408026755852,0.5426569122135839
miR-204 downregulates EphB2 in aging mouse hippocampal neurons,"Hippocampal synaptic function and plasticity deteriorate with age, often resulting in learning and memory deficits. As MicroRNAs (miRNAs) are important regulators of neuronal protein expression, we examined whether miRNAs may contribute to this age-associated decline in hippocampal function. We first compared the small RNA transcriptome of hippocampal tissues from young and old mice. Among 269 hippocampal miRNAs, 80 were differentially expressed (â¥ twofold) among the age groups. We focused on 36 miRNAs upregulated in the old mice compared with those in the young mice. The potential targets of these 36 miRNAs included 11 critical Eph/Ephrin synaptic signaling components. The expression levels of several genes in the Eph/Ephrin pathway, including EphB2, were significantly downregulated in the aged hippocampus. EphB2 is a known regulator of synaptic plasticity in hippocampal neurons, in part by regulating the surface expression of the NMDA receptor NR1 subunit. We found that EphB2 is a direct target of miR-204 among miRNAs that were upregulated with age. The transfection of primary hippocampal neurons with a miR-204 mimic suppressed both EphB2 mRNA and protein expression and reduced the surface expression of NR1. Transfection of miR-204 also decreased the total expression of NR1. miR-204 induces senescence-like phenotype in fully matured neurons as evidenced by an increase in p16-positive cells. We suggest that aging is accompanied by the upregulation of miR-204 in the hippocampus, which downregulates EphB2 and results in reduced surface and total NR1 expression. This mechanism may contribute to age-associated decline in hippocampal synaptic plasticity and the related cognitive functions.",26799631,PMC4783348,10.1111/acel.12444,24,Aging cell,101130839,11.005,0.6786465048789978,0.7190635451505016,0.8662207357859532,0.7242447591146897
MicroRNA-22 Gates Long-Term Heterosynaptic Plasticity in Aplysia through Presynaptic Regulation of CPEB and Downstream Targets,"The maintenance phase of memory-related long-term facilitation (LTF) of synapses between sensory and motor neurons of the gill-withdrawal reflex of Aplysia depends on a serotonin (5-HT)-triggered presynaptic upregulation of CPEB, a functional prion that regulates local protein synthesis at the synapse. The mechanisms whereby serotonin regulates CPEB levels in presynaptic sensory neurons are not known. Here, we describe a sensory neuron-specific microRNA 22 (miR-22) that has multiple binding sites on the mRNA of CPEB and inhibits it in the basal state. Serotonin triggers MAPK/Erk-dependent downregulation of miR-22, thereby upregulating the expression of CPEB, which in turn regulates, through functional CPE elements, the presynaptic expression of atypical PKC (aPKC), another candidate regulator of memory maintenance. Our findings support a model in which the neurotransmitter-triggered downregulation of miR-22 coordinates the regulation of genes contributing synergistically to the long-term maintenance of memory-related synaptic plasticity.",26095361,,10.1016/j.celrep.2015.05.034,36,Cell reports,101573691,9.995,0.6785399913787842,0.8193979933110368,0.8294314381270903,0.736889881114896
MicroRNAs in Schizophrenia: Implications for Synaptic Plasticity and Dopamine-Glutamate Interaction at the Postsynaptic Density. New Avenues for Antipsychotic Treatment Under a Theranostic Perspective,"Despite dopamine-glutamate aberrant interaction that has long been considered a relevant landmark of psychosis pathophysiology, several aspects of these two neurotransmitters reciprocal interaction remain to be defined. The emerging role of postsynaptic density (PSD) proteins at glutamate synapse as a molecular ""lego"" making a functional hub where different signals converge may add a new piece of information to understand how dopamine-glutamate interaction may work with regard to schizophrenia pathophysiology and treatment. More recently, compelling evidence suggests a relevant role for microRNA (miRNA) as a new class of dopamine and glutamate modulators with regulatory functions in the reciprocal interaction of these two neurotransmitters. Here, we aimed at addressing the following issues: (i) Do miRNAs have a role in schizophrenia pathophysiology in the context of dopamine-glutamate aberrant interaction? (ii) If miRNAs are relevant for dopamine-glutamate interaction, at what level this modulation takes place? (iii) Finally, will this knowledge open the door to innovative diagnostic and therapeutic tools? The biogenesis of miRNAs and their role in synaptic plasticity with relevance to schizophrenia will be considered in the context of dopamine-glutamate interaction, with special focus on miRNA interaction with PSD elements. From this framework, implications both for biomarkers identification and potential innovative interventions will be considered.",25394379,,10.1007/s12035-014-8962-8,8,Molecular neurobiology,8900963,5.682,0.6782203912734985,0.41471571906354515,0.5183946488294314,0.5935543083426944
The Potential Role of MicroRNA-124 in Cerebral Ischemia Injury,"Cerebral ischemia injury, the leading cause of morbidity and mortality worldwide, initiates sequential molecular and cellular pathologies that underlie ischemic encephalopathy (IE), such as ischemic stroke, Alzheimer disease (AD), Parkinson's disease (PD), epilepsy, etc. Targeted therapeutic treatments are urgently needed to tackle the pathological processes implicated in these neurological diseases. Recently, accumulating studies demonstrate that microRNA-124 (miR-124), the most abundant miRNA in brain tissue, is aberrant in peripheral blood and brain vascular endothelial cells following cerebral ischemia. Importantly, miR-124 regulates a variety of pathophysiological processes that are involved in the pathogenesis of age-related IE. However, the role of miR-124 has not been systematically illustrated. Paradoxically, miR-124 exerts beneficial effects in the age-related IE via regulating autophagy, neuroinflammation, oxidative stress, neuronal excitability, neurodifferentiation, AÎ² deposition, and hyperphosphorylation of tau protein, while it may play a dual role via regulating apoptosis and exerts detrimental effects on synaptic plasticity and axonal growth. In the present review, we thus focus on the paradoxical roles of miR-124 in age-related IE, as well as the underlying mechanisms. A great understanding of the effects of miR-124 on the hypoxic-ischemic brain will open new avenues for therapeutic approaches to protect against cerebral ischemia injury.",31878035,PMC6981583,10.3390/ijms21010120,38,International journal of molecular sciences,101092791,6.208,0.6758716106414795,0.8260869565217391,0.5986622073578596,0.6904727991608075
