PMID,Title,DOI,Abstract,PMCID,Journal_title,Journal_id
       infiltration cell and the stromal cell were calculated using the microenvironment 
       cell populations-counter (MCP-counter) method, and the immunotherapy response was 
       assessed with the SubMap algorithm. The chemotherapy sensitivity was estimated 
       using the ""pRRophetic"" R package. RESULTS: A total of 93 differentially expressed 
       fibroblast-related genes (DEFRGs) were uncovered in glioma. Seven prognostic 
       genes were filtered out to create a fibroblast-related gene signature in the 
       TCGA-glioma cohort training set. We then affirmed the fibroblast-related risk 
       model via TCGA-glioma cohort and CGGA-glioma cohort testing sets. The Cox 
       regression analysis proved that the fibroblast-related risk score was an 
       independent prognostic predictor in prediction of the overall survival of glioma 
       patients. The fibroblast-related gene signature revealed by the GSEA was 
       applicable to the immune-relevant pathways. The MCP-counter algorithm results 
       pointed to significant distinctions in the tumor microenvironment between 
       fibroblast-related high- and low-risk subgroups. The SubMap analysis proved that 
       the fibroblast-related risk score could predict the clinical sensitivity of 
       immunotherapy. The chemotherapy sensitivity analysis indicated that low-risk 
       patients were more sensitive to multiple chemotherapeutic drugs. CONCLUSION: Our 
       study identified prognostic fibroblast-related genes and generated a novel risk 
       signature that could evaluate the prognosis of glioma and offer a theoretical 
       basis for clinical glioma therapy.",PMC9687522,Biomolecules,101596414

36212415,"Exploring glioblastoma stem cell heterogeneity: Immune microenvironment 
       modulation and therapeutic opportunities.",10.3389/fonc.2022.995498,"Despite its growing use in cancer treatment, immunotherapy has been virtually 
       ineffective in clinical trials for gliomas. The inherently cold tumor immune 
       microenvironment (TIME) in gliomas, characterized by a high ratio of pro-tumor to 
       anti-tumor immune cell infiltrates, acts as a seemingly insurmountable barrier to 
       immunotherapy. Glioma stem cells (GSCs) within these tumors are key contributors 
       to this cold TIME, often functioning indirectly through activation and 
       recruitment of pro-tumor immune cell types. Furthermore, drivers of GSC 
       plasticity and heterogeneity (e.g., reprogramming transcription factors, 
       epigenetic modifications) are associated with induction of immunosuppressive cell 
       states. Recent studies have identified GSC-intrinsic mechanisms, including 
       functional mimicry of immune suppressive cell types, as key determinants of 
       anti-tumor immune escape. In this review, we cover recent advancements in our 
       understanding of GSC-intrinsic mechanisms that modulate GSC-TIME interactions and 
       discuss cutting-edge techniques and bioinformatics platforms available to study 
       immune modulation at high cellular resolution with exploration of both malignant 
       (i.e., GSC) and non-malignant (i.e., immune) cell fractions. Finally, we provide 
       insight into the therapeutic opportunities for targeting immunomodulatory 
       GSC-intrinsic mechanisms to potentiate immunotherapy response in gliomas.",PMC9532940,Frontiers in oncology,101568867

35906273,"A patient-designed tissue-engineered model of the infiltrative glioblastoma 
       microenvironment.",10.1038/s41698-022-00290-8,"Glioblastoma is an aggressive brain cancer characterized by diffuse infiltration. 
       Infiltrated glioma cells persist in the brain post-resection where they interact 
       with glial cells and experience interstitial fluid flow. We use patient-derived 
       glioma stem cells and human glial cells (i.e., astrocytes and microglia) to 
       create a four-component 3D model of this environment informed by resected patient 
       tumors. We examine metrics for invasion, proliferation, and putative stemness in 
       the context of glial cells, fluid forces, and chemotherapies. While the responses 
       are heterogeneous across seven patient-derived lines, interstitial flow 
       significantly increases glioma cell proliferation and stemness while glial cells 
       affect invasion and stemness, potentially related to CCL2 expression and 
       differential activation. In a screen of six drugs, we find in vitro expression of 
       putative stemness marker CD71, but not viability at drug IC(50), to predict 
       murine xenograft survival. We posit this patient-informed, infiltrative tumor 
       model as a novel advance toward precision medicine in glioblastoma treatment.",PMC9338058,NPJ precision oncology,101708166

35865011,"CCR5 as a Prognostic Factor in Lower-Grade Glioma is Involved in the Remodeling 
       of the Tumor Microenvironment.",10.3389/fgene.2022.874896,"Background: Lower-grade gliomas (LGGs) carry a high risk of malignant 
       transformation, leading to severe neurologic deterioration and ultimately, death. 
       The tumor microenvironment (TME) plays an essential role in tumor maintenance, 
       progression, and immunotherapy resistance. Therefore, the LGG TME deserves 
       comprehensive exploration for a novel therapeutic target. Methods: The ESTIMATE 
       algorithm was used to estimate infiltrating stromal and immune cells of LGG 
       patients obtained from the Cancer Genome Atlas (TCGA) database. Kaplan-Meier 
       analysis was performed to classify survival differences. TME-related 
       differentially expressed genes were identified between the low- and 
       high-immune/stromal groups. Hub genes were screened by constructing 
       protein-protein interaction networks and performing the Cox regression analysis. 
       Differential analysis, survival analysis, gene set enrichment analysis, and 
       clinical relevance analysis specific to hub genes were evaluated by using the 
       TCGA and the Chinese Glioma Genome Atlas datasets, and the results were validated 
       by qRT-PCR, Western blotting, and immunohistochemistry in tissues from LGG 
       patients. Results: The immune and stromal components in TME were negatively 
       related to patient prognosis. Differentially expressed genes sharing immune score 
       and stromal score were mainly involved in the immune response. C-C chemokine 
       receptor type 5 (CCR5), as only a hub gene, was significantly higher in LGG 
       patients than normal patients and negatively correlated with the prognosis of 
       patients. High-expression CCR5 was positively related to immune-related and tumor 
       progression pathways. CCR5 protein expression was higher in LGG with isocitrate 
       dehydrogenase wildtype. Validated results showed that CCR5 was upregulated in LGG 
       tissues at mRNA and protein levels and could affect immune cell infiltration. 
       These results suggested that CCR5 was a potential indicator for the status of 
       TME. Conclusion: Glioma cells remodel the immune microenvironment through the 
       high expression of CCR5 and lead to a poor prognosis in patients with LGG. The 
       inhibition of CCR5 may contribute to the efficacy of LGG immunotherapy.",PMC9294513,Frontiers in genetics,101560621

35710946,"Brain cancer stem cells: resilience through adaptive plasticity and hierarchical 
       heterogeneity.",10.1038/s41568-022-00486-x,"Malignant brain tumours are complex ecosystems containing neoplastic and stromal 
       components that generate adaptive and evolutionarily driven aberrant tissues in 
       the central nervous system. Brain cancers are cultivated by a dynamic population 
       of stem-like cells that enforce intratumoural heterogeneity and respond to 
       intrinsic microenvironment or therapeutically guided insults through 
       proliferation, plasticity and restructuring of neoplastic and stromal components. 
       Far from a rigid hierarchy, heterogeneous neoplastic populations transition 
       between cellular states with differential self-renewal capacities, endowing them 
       with powerful resilience. Here we review the biological machinery used by brain 
       tumour stem cells to commandeer tissues in the intracranial space, evade immune 
       responses and resist chemoradiotherapy. Through recent advances in single-cell 
       sequencing, improved models to investigate the role of the tumour 
       microenvironment and a deeper understanding of the fundamental role of the immune 
       system in cancer biology, we are now better equipped to explore mechanisms by 
       which these processes can be exploited for therapeutic benefit.",,Nature reviews. Cancer,101124168

35706426,Modeling Brain Tumors: A Perspective Overview of in vivo and Organoid Models.,10.3389/fnmol.2022.818696,"Brain tumors are a large and heterogeneous group of neoplasms that affect the 
       central nervous system and include some of the deadliest cancers. Almost all the 
       conventional and new treatments fail to hinder tumoral growth of the most 
       malignant brain tumors. This is due to multiple factors, such as intra-tumor 
       heterogeneity, the microenvironmental properties of the human brain, and the lack 
       of reliable models to test new therapies. Therefore, creating faithful models for 
       each tumor and discovering tailored treatments pose great challenges in the fight 
       against brain cancer. Over the years, different types of models have been 
       generated, and, in this review, we investigated the advantages and disadvantages 
       of the models currently used.",PMC9190727,Frontiers in molecular neuroscience,101477914

35673564,"TGFBI secreted by tumor-associated macrophages promotes glioblastoma stem 
       cell-driven tumor growth via integrin αvβ5-Src-Stat3 signaling.",10.7150/thno.69605,"Rationale: In the glioblastoma (GBM) microenvironment, tumor-associated 
       macrophages (TAMs) are prominent components and facilitate tumor growth. The 
       exact molecular mechanisms underlying TAMs' function in promoting glioma stem 
       cells (GSCs) maintenance and tumor growth remain largely unknown. We found a 
       candidate molecule, transforming growth factor beta-induced (TGFBI), that was 
       specifically expressed by TAMs and extremely low in GBM and GSC cells, and 
       meanwhile closely related to glioma WHO grades and patient prognosis. The exact 
       mechanism of TGFBI linking TAM functions to GSC-driven tumor growth was explored. 
       Methods: Western blot, quantitative real-time PCR (qRT-PCR), enzyme-linked 
       immunosorbent assay (ELISA), immunofluorescence (IF), immunohistochemistry 
       staining (IHC) and public datasets were used to evaluate TGFBI origin and level 
       in GBM. The response of GSCs to recombinant human TGFBI was assessed in vitro and 
       orthotopic xenografts were established to investigate the function and mechanism 
       in vivo. Results: M2-like TAMs infiltration was elevated in high-grade gliomas. 
       TGFBI was preferentially secreted by M2-like TAMs and associated with a poor 
       prognosis for patients with GBM. TGFBI promoted the maintenance of GSCs and GBM 
       malignant growth through integrin αvβ5-Src-Stat3 signaling in vitro and in vivo. 
       Of clinical relevance, TGFBI was enriched in the serum and CSF of GBM patients 
       and significantly decreased after tumor resection. Conclusion: TAM-derived TGFBI 
       promotes GSC-driven tumor growth through integrin αvβ5-Src-Stat3 signaling. High 
       serum or CSF TGFBI may serve as a potential diagnostic and prognostic bio-index 
       for GBMs.",PMC9169371,Theranostics,101552395

35642785,"Differentiated glioma cell-derived fibromodulin activates integrin-dependent 
       Notch signaling in endothelial cells to promote tumor angiogenesis and growth.",10.7554/eLife.78972,"Cancer stem cells (CSCs) alone can initiate and maintain tumors, but the function 
       of non-cancer stem cells (non-CSCs) that form the tumor bulk remains poorly 
       understood. Proteomic analysis showed a higher abundance of the extracellular 
       matrix small leucine-rich proteoglycan fibromodulin (FMOD) in the conditioned 
       medium of differentiated glioma cells (DGCs), the equivalent of glioma non-CSCs, 
       compared to that of glioma stem-like cells (GSCs). DGCs silenced for FMOD fail to 
       cooperate with co-implanted GSCs to promote tumor growth. FMOD downregulation 
       neither affects GSC growth and differentiation nor DGC growth and reprogramming 
       in vitro. DGC-secreted FMOD promotes angiogenesis by activating 
       integrin-dependent Notch signaling in endothelial cells. Furthermore, conditional 
       silencing of FMOD in newly generated DGCs in vivo inhibits the growth of 
       GSC-initiated tumors due to poorly developed vasculature and increases mouse 
       survival. Collectively, these findings demonstrate that DGC-secreted FMOD 
       promotes glioma tumor angiogenesis and growth through paracrine signaling in 
       endothelial cells and identifies a DGC-produced protein as a potential 
       therapeutic target in glioma.",PMC9259034,eLife,101579614

35619544,"Investigating the Interactions of Glioma Stem Cells in the Perivascular Niche at 
       Single-Cell Resolution using a Microfluidic Tumor Microenvironment Model.",10.1002/advs.202201436,"The perivascular niche (PVN) is a glioblastoma tumor microenvironment (TME) that 
       serves as a safe haven for glioma stem cells (GSCs), and acts as a reservoir that 
       inevitably leads to tumor recurrence. Understanding cellular interactions in the 
       PVN that drive GSC treatment resistance and stemness is crucial to develop 
       lasting therapies for glioblastoma. The limitations of in vivo models and in 
       vitro assays have led to critical knowledge gaps regarding the influence of 
       various cell types in the PVN on GSCs behavior. This study developed an 
       organotypic triculture microfluidic model as a means to recapitulate the PVN and 
       study its impact on GSCs. This triculture platform, comprised of endothelial 
       cells (ECs), astrocytes, and GSCs, is used to investigate GSC invasion, 
       proliferation and stemness. Both ECs and astrocytes significantly increased 
       invasiveness of GSCs. This study futher identified 15 ligand-receptor pairs using 
       single-cell RNAseq with putative chemotactic mechanisms of GSCs, where the 
       receptor is up-regulated in GSCs and the diffusible ligand is expressed in either 
       astrocytes or ECs. Notably, the ligand-receptor pair SAA1-FPR1 is demonstrated to 
       be involved in chemotactic invasion of GSCs toward PVN. The novel triculture 
       platform presented herein can be used for therapeutic development and discovery 
       of molecular mechanisms driving GSC biology.",PMC9313491,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",101664569

35574308,Organoids as a Systems Platform for SCLC Brain Metastasis.,10.3389/fonc.2022.881989,"Small Cell Lung Cancer (SCLC) is a highly aggressive, neuroendocrine tumor. 
       Traditional reductionist approaches have proven ineffective to ameliorate the 
       uniformly dismal outcomes for SCLC - survival at 5 years remains less than 5%. A 
       major obstacle to improving treatment is that SCLC tumor cells disseminate early, 
       with a strong propensity for metastasizing to the brain. Accumulating evidence 
       indicates that, contrary to previous textbook knowledge, virtually every SCLC 
       tumor is comprised of multiple subtypes. Important questions persist regarding 
       the role that this intra-tumor subtype heterogeneity may play in supporting the 
       invasive properties of SCLC. A recurrent hypothesis in the field is that subtype 
       interactions and/or transition dynamics are major determinants of SCLC metastatic 
       seeding and progression. Here, we review the advantages of cerebral organoids as 
       an experimentally accessible platform for SCLC brain metastasis, amenable to 
       genetic manipulations, drug perturbations, and assessment of subtype interactions 
       when coupled, e.g., to temporal longitudinal monitoring by high-content imaging 
       or high-throughput omics data generation. We then consider systems approaches 
       that can produce mathematical and computational models useful to generalize 
       lessons learned from ex vivo organoid cultures, and integrate them with in vivo 
       observations. In summary, systems approaches combined with ex vivo SCLC cultures 
       in brain organoids may effectively capture both tumor-tumor and host-tumor 
       interactions that underlie general principles of brain metastasis.",PMC9096159,Frontiers in oncology,101568867

35488036,Disconnecting multicellular networks in brain tumours.,10.1038/s41568-022-00475-0,"Cancer cells can organize and communicate in functional networks. Similarly to 
       other networks in biology and sociology, these can be highly relevant for growth 
       and resilience. In this Perspective, we demonstrate by the example of 
       glioblastomas and other incurable brain tumours how versatile multicellular 
       tumour networks are formed by two classes of long intercellular membrane 
       protrusions: tumour microtubes and tunnelling nanotubes. The resulting networks 
       drive tumour growth and resistance to standard therapies. This raises the 
       question of how to disconnect brain tumour networks to halt tumour growth and 
       whether this can make established therapies more effective. Emerging principles 
       of tumour networks, their potential relevance for tumour types outside the brain 
       and translational implications, including clinical trials that are already based 
       on these discoveries, are discussed.",,Nature reviews. Cancer,101124168

35013227,"Topographic mapping of the glioblastoma proteome reveals a triple-axis model of 
       intra-tumoral heterogeneity.",10.1038/s41467-021-27667-w,"Glioblastoma is an aggressive form of brain cancer with well-established patterns 
       of intra-tumoral heterogeneity implicated in treatment resistance and 
       progression. While regional and single cell transcriptomic variations of 
       glioblastoma have been recently resolved, downstream phenotype-level proteomic 
       programs have yet to be assigned across glioblastoma's hallmark histomorphologic 
       niches. Here, we leverage mass spectrometry to spatially align abundance levels 
       of 4,794 proteins to distinct histologic patterns across 20 patients and propose 
       diverse molecular programs operational within these regional tumor compartments. 
       Using machine learning, we overlay concordant transcriptional information, and 
       define two distinct proteogenomic programs, MYC- and KRAS-axis hereon, that 
       cooperate with hypoxia to produce a tri-dimensional model of intra-tumoral 
       heterogeneity. Moreover, we highlight differential drug sensitivities and 
       relative chemoresistance in glioblastoma cell lines with enhanced KRAS programs. 
       Importantly, these pharmacological differences are less pronounced in 
       transcriptional glioblastoma subgroups suggesting that this model may provide 
       insights for targeting heterogeneity and overcoming therapy resistance.",PMC8748638,Nature communications,101528555

34932099,Cancer cell heterogeneity and plasticity: A paradigm shift in glioblastoma.,10.1093/neuonc/noab269,"Phenotypic plasticity has emerged as a major contributor to intra-tumoral 
       heterogeneity and treatment resistance in cancer. Increasing evidence shows that 
       glioblastoma (GBM) cells display prominent intrinsic plasticity and reversibly 
       adapt to dynamic microenvironmental conditions. Limited genetic evolution at 
       recurrence further suggests that resistance mechanisms also largely operate at 
       the phenotypic level. Here we review recent literature underpinning the role of 
       GBM plasticity in creating gradients of heterogeneous cells including those that 
       carry cancer stem cell (CSC) properties. A historical perspective from the 
       hierarchical to the nonhierarchical concept of CSCs towards the recent 
       appreciation of GBM plasticity is provided. Cellular states interact dynamically 
       with each other and with the surrounding brain to shape a flexible tumor 
       ecosystem, which enables swift adaptation to external pressure including 
       treatment. We present the key components regulating intra-tumoral phenotypic 
       heterogeneity and the equilibrium of phenotypic states, including genetic, 
       epigenetic, and microenvironmental factors. We further discuss plasticity in the 
       context of intrinsic tumor resistance, where a variable balance between 
       preexisting resistant cells and adaptive persisters leads to reversible 
       adaptation upon treatment. Innovative efforts targeting regulators of plasticity 
       and mechanisms of state transitions towards treatment-resistant states are needed 
       to restrict the adaptive capacities of GBM.",PMC9071273,Neuro-oncology,100887420

34918370,Deciphering functional tumor states at single-cell resolution.,10.15252/embj.2021109221,"Within a tumor, cancer cells exist in different states that are associated with 
       distinct tumor functions, including proliferation, differentiation, invasion, 
       metastasis, and resistance to anti-cancer therapy. The identification of the gene 
       regulatory networks underpinning each state is essential for better understanding 
       functional tumor heterogeneity and revealing tumor vulnerabilities. Here, we 
       review the different studies identifying tumor states by single-cell sequencing 
       approaches and the mechanisms that promote and sustain these functional states 
       and regulate their transitions. We also describe how different tumor states are 
       spatially distributed and interact with the specific stromal cells that compose 
       the tumor microenvironment. Finally, we discuss how the understanding of tumor 
       plasticity and transition states can be used to develop new strategies to improve 
       cancer therapy.",PMC8762559,The EMBO journal,8208664

34862404,"The novel BET inhibitor UM-002 reduces glioblastoma cell proliferation and 
       invasion.",10.1038/s41598-021-02584-6,"Bromodomain and extraterminal domain (BET) proteins have emerged as therapeutic 
       targets in multiple cancers, including the most common primary adult brain tumor 
       glioblastoma (GBM). Although several BET inhibitors have entered clinical trials, 
       few are brain penetrant. We have generated UM-002, a novel brain penetrant BET 
       inhibitor that reduces GBM cell proliferation in vitro and in a human cerebral 
       brain organoid model. Since UM-002 is more potent than other BET inhibitors, it 
       could potentially be developed for GBM treatment. Furthermore, UM-002 treatment 
       reduces the expression of cell-cycle related genes in vivo and reduces the 
       expression of invasion related genes within the non-proliferative cells present 
       in tumors as measured by single cell RNA-sequencing. These studies suggest that 
       BET inhibition alters the transcriptional landscape of GBM tumors, which has 
       implications for designing combination therapies. Importantly, they also provide 
       an integrated dataset that combines in vitro and ex vivo studies with in vivo 
       single-cell RNA-sequencing to characterize a novel BET inhibitor in GBM.",PMC8642539,Scientific reports,101563288

34675201,"Comparative epigenetic analysis of tumour initiating cells and syngeneic 
       EPSC-derived neural stem cells in glioblastoma.",10.1038/s41467-021-26297-6,"Epigenetic mechanisms which play an essential role in normal developmental 
       processes, such as self-renewal and fate specification of neural stem cells (NSC) 
       are also responsible for some of the changes in the glioblastoma (GBM) genome. 
       Here we develop a strategy to compare the epigenetic and transcriptional make-up 
       of primary GBM cells (GIC) with patient-matched expanded potential stem cell 
       (EPSC)-derived NSC (iNSC). Using a comparative analysis of the transcriptome of 
       syngeneic GIC/iNSC pairs, we identify a glycosaminoglycan (GAG)-mediated 
       mechanism of recruitment of regulatory T cells (Tregs) in GBM. Integrated 
       analysis of the transcriptome and DNA methylome of GBM cells identifies druggable 
       target genes and patient-specific prediction of drug response in primary GIC 
       cultures, which is validated in 3D and in vivo models. Taken together, we provide 
       a proof of principle that this experimental pipeline has the potential to 
       identify patient-specific disease mechanisms and druggable targets in GBM.",PMC8531305,Nature communications,101528555

34594037,"Epigenetic encoding, heritability and plasticity of glioma transcriptional cell 
       states.",10.1038/s41588-021-00927-7,"Single-cell RNA sequencing has revealed extensive transcriptional cell state 
       diversity in cancer, often observed independently of genetic heterogeneity, 
       raising the central question of how malignant cell states are encoded 
       epigenetically. To address this, here we performed multiomics single-cell 
       profiling-integrating DNA methylation, transcriptome and genotype within the same 
       cells-of diffuse gliomas, tumors characterized by defined transcriptional cell 
       state diversity. Direct comparison of the epigenetic profiles of distinct cell 
       states revealed key switches for state transitions recapitulating 
       neurodevelopmental trajectories and highlighted dysregulated epigenetic 
       mechanisms underlying gliomagenesis. We further developed a quantitative 
       framework to directly measure cell state heritability and transition dynamics 
       based on high-resolution lineage trees in human samples. We demonstrated 
       heritability of malignant cell states, with key differences in hierarchal and 
       plastic cell state architectures in IDH-mutant glioma versus IDH-wild-type 
       glioblastoma, respectively. This work provides a framework anchoring 
       transcriptional cancer cell states in their epigenetic encoding, inheritance and 
       transition dynamics.",PMC8675181,Nature genetics,9216904

34561269,"Glioblastoma Clinical Trials: Current Landscape and Opportunities for 
       Improvement.",10.1158/1078-0432.CCR-21-2750,"Therapeutic advances for glioblastoma have been minimal over the past 2 decades. 
       In light of the multitude of recent phase III trials that have failed to meet 
       their primary endpoints following promising preclinical and early-phase programs, 
       a Society for Neuro-Oncology Think Tank was held in November 2020 to prioritize 
       areas for improvement in the conduct of glioblastoma clinical trials. Here, we 
       review the literature, identify challenges related to clinical trial eligibility 
       criteria and trial design in glioblastoma, and provide recommendations from the 
       Think Tank. In addition, we provide a data-driven context with which to frame 
       this discussion by analyzing key study design features of adult glioblastoma 
       clinical trials listed on ClinicalTrials.gov as ""recruiting"" or ""not yet 
       recruiting"" as of February 2021.",PMC9044253,Clinical cancer research : an official journal of the American Association for,9502500

34489494,"Gelatin methacrylate hydrogels culture model for glioblastoma cells enriches for 
       mesenchymal-like state and models interactions with immune cells.",10.1038/s41598-021-97059-z,"Glioblastoma is the most lethal primary malignant brain tumor in adults. 
       Simplified two-dimensional (2D) cell culture and neurospheres in vitro models 
       fail to recapitulate the complexity of the tumor microenvironment, limiting its 
       ability to predict therapeutic response. Three-dimensional (3D) scaffold-based 
       models have emerged as a promising alternative for addressing these concerns. One 
       such 3D system is gelatin methacrylate (GelMA) hydrogels, and we aimed to 
       understand the suitability of using this system to mimic treatment-resistant 
       glioblastoma cells that reside in specific niches. We characterized the phenotype 
       of patient-derived glioma cells cultured in GelMA hydrogels (3D-GMH) for their 
       tumorigenic properties using invasion and chemoresponse assays. In addition, we 
       used integrated single-cell and spatial transcriptome analysis to compare cells 
       cultured in 3D-GMH to neoplastic cells in vivo. Finally, we assessed tumor-immune 
       cell interactions with a macrophage infiltration assay and a cytokine array. We 
       show that the 3D-GMH system enriches treatment-resistant mesenchymal cells that 
       are not represented in neurosphere cultures. Cells cultured in 3D-GMH resemble a 
       mesenchymal-like cellular phenotype found in perivascular and hypoxic regions and 
       recruit macrophages by secreting cytokines, a hallmark of the mesenchymal 
       phenotype. Our 3D-GMH model effectively mimics the phenotype of glioma cells that 
       are found in the perivascular and hypoxic niches of the glioblastoma core in 
       situ, in contrast to the neurosphere cultures that enrich cells of the 
       infiltrative edge of the tumor. This contrast highlights the need for due 
       diligence in selecting an appropriate model when designing a study's objectives.",PMC8421368,Scientific reports,101563288

34439159,The Renin-Angiotensin System in the Tumor Microenvironment of Glioblastoma.,10.3390/cancers13164004,"Glioblastoma (GB) is an aggressive primary brain tumor. Despite intensive 
       research over the past 50 years, little advance has been made to improve the poor 
       outcome, with an overall median survival of 14.6 months following standard 
       treatment. Local recurrence is inevitable due to the quiescent cancer stem cells 
       (CSCs) in GB that co-express stemness-associated markers and components of the 
       renin-angiotensin system (RAS). The dynamic and heterogeneous tumor 
       microenvironment (TME) plays a fundamental role in tumor development, 
       progression, invasiveness, and therapy resistance. There is increasing evidence 
       showing the critical role of the RAS in the TME influencing CSCs via its upstream 
       and downstream pathways. Drugs that alter the hallmarks of cancer by modulating 
       the RAS present a potential new therapeutic alternative or adjunct to 
       conventional treatment of GB. Cerebral and GB organoids may offer a 
       cost-effective method for evaluating the efficacy of RAS-modulating drugs on GB. 
       We review the nexus between the GB TME, CSC niche, and the RAS, and propose 
       re-purposed RAS-modulating drugs as a potential therapeutic alternative or 
       adjunct to current standard therapy for GB.",PMC8392691,Cancers,101526829

34367482,"Role and mechanism of neural stem cells of the subventricular zone in 
       glioblastoma.",10.4252/wjsc.v13.i7.877,"Glioblastoma multiforme (GBM), the most frequently occurring malignant brain 
       tumor in adults, remains mostly untreatable. Because of the heterogeneity of 
       invasive gliomas and drug resistance associated with the tumor microenvironment, 
       the prognosis is poor, and the survival rate of patients is low. Communication 
       between GBMs and non-glioma cells in the tumor microenvironment plays a vital 
       role in tumor growth and recurrence. Emerging data have suggested that neural 
       stem cells (NSCs) in the subventricular zone (SVZ) are the cells-of-origin of 
       gliomas, and SVZ NSC involvement is associated with the progression and 
       recurrence of GBM. This review highlights the interaction between SVZ NSCs and 
       gliomas, summarizes current findings on the crosstalk between gliomas and other 
       non-glioma cells, and describes the links between SVZ NSCs and gliomas. We also 
       discuss the role and mechanism of SVZ NSCs in glioblastoma, as well as the 
       interventions targeting the SVZ and their therapeutic implications in 
       glioblastoma. Taken together, understanding the biological mechanism of 
       glioma-NSC interactions can lead to new therapeutic strategies for GBM.",PMC8316865,World journal of stem cells,101535826

34067714,Patient-Derived Cancer Organoids for Precision Oncology Treatment.,10.3390/jpm11050423,"The emergence of three-dimensional human organoids has opened the door for the 
       development of patient-derived cancer organoid (PDO) models, which closely 
       recapitulate parental tumor tissue. The mainstays of preclinical cancer modeling 
       include in vitro cell lines and patient-derived xenografts, but these models lack 
       the cellular heterogeneity seen in human tumors. Moreover, xenograft 
       establishment is resource and time intensive, rendering these models difficult to 
       use to inform clinical trials and decisions. PDOs, however, can be created 
       efficiently and retain tumor-specific properties such as cellular heterogeneity, 
       cell-cell and cell-stroma interactions, the tumor microenvironment, and 
       therapeutic responsiveness. PDO models and drug-screening protocols have been 
       described for several solid tumors and, more recently, for gliomas. Since PDOs 
       can be developed in clinically relevant time frames and share many 
       characteristics of parent tumors, they may enhance the ability to provide 
       precision oncologic care for patients. This review explores the current 
       literature on cancer organoids, highlighting the history of PDO development, 
       organoid models of glioma, and potential clinical applications of PDOs.",PMC8156513,Journal of personalized medicine,101602269

34036721,"DDRugging glioblastoma: understanding and targeting the DNA damage response to 
       improve future therapies.",10.1002/1878-0261.13020,"Glioblastoma is the most frequently diagnosed type of primary brain tumour in 
       adults. These aggressive tumours are characterised by inherent treatment 
       resistance and disease progression, contributing to ~ 190 000 brain 
       tumour-related deaths globally each year. Current therapeutic interventions 
       consist of surgical resection followed by radiotherapy and temozolomide 
       chemotherapy, but average survival is typically around 1 year, with < 10% of 
       patients surviving more than 5 years. Recently, a fourth treatment modality of 
       intermediate-frequency low-intensity electric fields [called tumour-treating 
       fields (TTFields)] was clinically approved for glioblastoma in some countries 
       after it was found to increase median overall survival rates by ~ 5 months in a 
       phase III randomised clinical trial. However, beyond these treatments, attempts 
       to establish more effective therapies have yielded little improvement in survival 
       for patients over the last 50 years. This is in contrast to many other types of 
       cancer and highlights glioblastoma as a recognised tumour of unmet clinical need. 
       Previous work has revealed that glioblastomas contain stem cell-like 
       subpopulations that exhibit heightened expression of DNA damage response (DDR) 
       factors, contributing to therapy resistance and disease relapse. Given that 
       radiotherapy, chemotherapy and TTFields-based therapies all impact DDR 
       mechanisms, this Review will focus on our current knowledge of the role of the 
       DDR in glioblastoma biology and treatment. We also discuss the potential of 
       effective multimodal targeting of the DDR combined with standard-of-care 
       therapies, as well as emerging therapeutic targets, in providing much-needed 
       improvements in survival rates for patients.",PMC8732357,Molecular oncology,101308230

33975634,"Deconvolution of cell type-specific drug responses in human tumor tissue with 
       single-cell RNA-seq.",10.1186/s13073-021-00894-y,"BACKGROUND: Preclinical studies require models that recapitulate the cellular 
       diversity of human tumors and provide insight into the drug sensitivities of 
       specific cellular populations. The ideal platform would enable rapid screening of 
       cell type-specific drug sensitivities directly in patient tumor tissue and reveal 
       strategies to overcome intratumoral heterogeneity. METHODS: We combine 
       multiplexed drug perturbation in acute slice culture from freshly resected tumors 
       with single-cell RNA sequencing (scRNA-seq) to profile transcriptome-wide drug 
       responses in individual patients. We applied this approach to drug perturbations 
       on slices derived from six glioblastoma (GBM) resections to identify conserved 
       drug responses and to one additional GBM resection to identify patient-specific 
       responses. RESULTS: We used scRNA-seq to demonstrate that acute slice cultures 
       recapitulate the cellular and molecular features of the originating tumor tissue 
       and the feasibility of drug screening from an individual tumor. Detailed 
       investigation of etoposide, a topoisomerase poison, and the histone deacetylase 
       (HDAC) inhibitor panobinostat in acute slice cultures revealed cell type-specific 
       responses across multiple patients. Etoposide has a conserved impact on 
       proliferating tumor cells, while panobinostat treatment affects both tumor and 
       non-tumor populations, including unexpected effects on the immune 
       microenvironment. CONCLUSIONS: Acute slice cultures recapitulate the major 
       cellular and molecular features of GBM at the single-cell level. In combination 
       with scRNA-seq, this approach enables cell type-specific analysis of sensitivity 
       to multiple drugs in individual tumors. We anticipate that this approach will 
       facilitate pre-clinical studies that identify effective therapies for solid 
       tumors.",PMC8114529,Genome medicine,101475844

33948346,"Tumor-treating fields (TTFields)-based cocktail therapy: a novel blueprint for 
       glioblastoma treatment.",,"Glioblastoma is one of the most common malignant tumors in the central nervous 
       system. Due to the high plasticity, heterogeneity and complexity of the tumor 
       microenvironment, these tumors are resistant to almost all therapeutic strategies 
       when they reach an advanced stage. Along with being a unique and effective way to 
       kill cancer cells, tumor-treating fields (TTFields) has emerged as a breakthrough 
