arxivId,Title,Year,Semantic Scholar ID,URL
,GLUT1 reductions exacerbate Alzheimer's disease vasculo-neuronal dysfunction and degeneration,2015,019e6019e4f6e7c44f6a38edfd83ba5de67159e7,https://www.semanticscholar.org/paper/019e6019e4f6e7c44f6a38edfd83ba5de67159e7
,Non-Steroidal Anti-Inflammatory Drugs as a Treatment for Alzheimer’s Disease: A Systematic Review and Meta-Analysis of Treatment Effect,2015,999e9d9972bdf29d8ac592568e9e80dedae193a8,https://www.semanticscholar.org/paper/999e9d9972bdf29d8ac592568e9e80dedae193a8
,NFκB-Activated Astroglial Release of Complement C3 Compromises Neuronal Morphology and Function Associated with Alzheimer’s Disease,2015,f9199e03f2cad86ebc640d9f3c90145f6507b053,https://www.semanticscholar.org/paper/f9199e03f2cad86ebc640d9f3c90145f6507b053
,Neuronal driven pre-plaque inflammation in a transgenic rat model of Alzheimer's disease,2014,1d64775786eee2e794da7b58d33d466300d75f61,https://www.semanticscholar.org/paper/1d64775786eee2e794da7b58d33d466300d75f61
,Opposing Effects of Membrane-Anchored CX3CL1 on Amyloid and Tau Pathologies via the p38 MAPK Pathway,2014,a99c17a0a54deeb47e62cac40e219008679fc077,https://www.semanticscholar.org/paper/a99c17a0a54deeb47e62cac40e219008679fc077
,"An RNA-Sequencing Transcriptome and Splicing Database of Glia, Neurons, and Vascular Cells of the Cerebral Cortex",2014,c9b94df36183d880403fcaaf5ba8b5b74d022de8,https://www.semanticscholar.org/paper/c9b94df36183d880403fcaaf5ba8b5b74d022de8
,Tau Overexpression Impacts a Neuroinflammation Gene Expression Network Perturbed in Alzheimer’s Disease,2014,92729f8d654bbcbbe423162aceccc25b1e790500,https://www.semanticscholar.org/paper/92729f8d654bbcbbe423162aceccc25b1e790500
,Genetics of Alzheimer’s Disease,2014,b5b125989e87b7042d1bb64653d5f650ba74e45d,https://www.semanticscholar.org/paper/b5b125989e87b7042d1bb64653d5f650ba74e45d
,Autophagy in microglia degrades extracellular β-amyloid fibrils and regulates the NLRP3 inflammasome,2014,b4ebc786947323b34d185361f298afea12f32498,https://www.semanticscholar.org/paper/b4ebc786947323b34d185361f298afea12f32498
,GABA from reactive astrocytes impairs memory in mouse models of Alzheimer's disease,2014,53fcf370b9a3db993dae6c5335932946d8fefb41,https://www.semanticscholar.org/paper/53fcf370b9a3db993dae6c5335932946d8fefb41
,Innate immune activation in neurodegenerative disease,2014,23df89e0215cb98b92de6a0a4aa7cdd268ffe116,https://www.semanticscholar.org/paper/23df89e0215cb98b92de6a0a4aa7cdd268ffe116
,The dual role of astrocyte activation and reactive gliosis,2014,5d5ac76b54b4f9d7150f6841991248e65cf59f09,https://www.semanticscholar.org/paper/5d5ac76b54b4f9d7150f6841991248e65cf59f09
,Microglial priming in neurodegenerative disease,2014,6e0f1b2c4406e56ba33622ef41de346b6abd120f,https://www.semanticscholar.org/paper/6e0f1b2c4406e56ba33622ef41de346b6abd120f
,Neuroinflammation in Alzheimer's disease: an understanding of physiology and pathology,2014,98f288aca67fd9b9e8d7708ecd313ee4d01e988e,https://www.semanticscholar.org/paper/98f288aca67fd9b9e8d7708ecd313ee4d01e988e
,Microglia receptors and their implications in the response to amyloid β for Alzheimer’s disease pathogenesis,2014,1af0124fdc469499303589678f02cc51f01aa32f,https://www.semanticscholar.org/paper/1af0124fdc469499303589678f02cc51f01aa32f
,The M1 and M2 paradigm of macrophage activation: time for reassessment,2014,006a4b8a4191f73633b3283403ffb705dcdd5e50,https://www.semanticscholar.org/paper/006a4b8a4191f73633b3283403ffb705dcdd5e50
,Interferons in the central nervous system: A few instruments play many tunes,2014,52a2516b6be2407b6c3bac5721af77d9e599ed81,https://www.semanticscholar.org/paper/52a2516b6be2407b6c3bac5721af77d9e599ed81
,Increased Amoeboid Microglial Density in the Olfactory Bulb of Parkinson's and Alzheimer's Patients,2014,8048ec387492a95eef81194663ebf85642c53f9d,https://www.semanticscholar.org/paper/8048ec387492a95eef81194663ebf85642c53f9d
,Amyloid-ß-directed immunotherapy for Alzheimer's disease,2014,496b96c1ef00b4aa3428f4411416ad5aa812527e,https://www.semanticscholar.org/paper/496b96c1ef00b4aa3428f4411416ad5aa812527e
,A pilot study on the use of interferon beta-1a in early Alzheimer’s disease subjects,2014,092097fb6173849e88fb1411c3dc8ddad302065d,https://www.semanticscholar.org/paper/092097fb6173849e88fb1411c3dc8ddad302065d
,Neuroinflammation: The role and consequences,2014,45e5af38b5190d8a5cd0a69bb7d910827badd1c0,https://www.semanticscholar.org/paper/45e5af38b5190d8a5cd0a69bb7d910827badd1c0
,"Meta-analysis of 74,046 individuals identifies 11 new susceptibility loci for Alzheimer's disease",2013,7df8343e00e3d09d3b2944643294ddb4b8af1554,https://www.semanticscholar.org/paper/7df8343e00e3d09d3b2944643294ddb4b8af1554
,The amyloid cascade-inflammatory hypothesis of Alzheimer disease: implications for therapy,2013,107906922718ec22c02d34d1e47127fda6601194,https://www.semanticscholar.org/paper/107906922718ec22c02d34d1e47127fda6601194
,Microglia during development and aging.,2013,9edc8f9f1eab01583c8041f59756fb527ae9ca58,https://www.semanticscholar.org/paper/9edc8f9f1eab01583c8041f59756fb527ae9ca58
,In vivo radioligand binding to translocator protein correlates with severity of Alzheimer's disease.,2013,78fea4b501c2ea217f594e3f660acc8e150eabf2,https://www.semanticscholar.org/paper/78fea4b501c2ea217f594e3f660acc8e150eabf2
,Microglia and macrophages of the central nervous system: the contribution of microglia priming and systemic inflammation to chronic neurodegeneration,2013,8680530301d728a4c7511626f9cd3e7423cd99c6,https://www.semanticscholar.org/paper/8680530301d728a4c7511626f9cd3e7423cd99c6
,NF-κB inhibits osteogenic differentiation of mesenchymal stem cells by promoting β-catenin degradation,2013,f05182593652a19f959c53f483f4803bcecbbd50,https://www.semanticscholar.org/paper/f05182593652a19f959c53f483f4803bcecbbd50
,The Triggering Receptor Expressed on Myeloid Cells 2: “TREM-ming” the Inflammatory Component Associated with Alzheimer's Disease,2013,2cf22e518decd95fbd69f22e573317e3defc5f15,https://www.semanticscholar.org/paper/2cf22e518decd95fbd69f22e573317e3defc5f15
,Review: Microglia of the aged brain: primed to be activated and resistant to regulation,2013,7327e08817ce58d14862376aa91a9315643cee07,https://www.semanticscholar.org/paper/7327e08817ce58d14862376aa91a9315643cee07
,Tracking pathophysiological processes in Alzheimer's disease: an updated hypothetical model of dynamic biomarkers,2013,11da0c62b5131f75cbe782466498649bb9972d3f,https://www.semanticscholar.org/paper/11da0c62b5131f75cbe782466498649bb9972d3f
,Microglia emerge from erythromyeloid precursors via Pu.1- and Irf8-dependent pathways,2013,eb4f4608607fdfaa1984eeb284913f44ff29bbc0,https://www.semanticscholar.org/paper/eb4f4608607fdfaa1984eeb284913f44ff29bbc0
,Variant of TREM2 associated with the risk of Alzheimer's disease.,2013,1ec9d827981b7a478e7075d881005321d3500394,https://www.semanticscholar.org/paper/1ec9d827981b7a478e7075d881005321d3500394
,A Genetic Polymorphism for Translocator Protein 18 Kda Affects both in Vitro and in Vivo Radioligand Binding in Human Brain to this Putative Biomarker of Neuroinflammation,2013,527451fc295ada41546e182e15d26ee18bbf48d9,https://www.semanticscholar.org/paper/527451fc295ada41546e182e15d26ee18bbf48d9
,NLRP3 is activated in Alzheimer´s disease and contributes to pathology in APP/PS1 mice,2012,3a962c33176c94bc0dd8bfea4ebe2eb83be8a01e,https://www.semanticscholar.org/paper/3a962c33176c94bc0dd8bfea4ebe2eb83be8a01e
,PPARγ/RXRα-Induced and CD36-Mediated Microglial Amyloid-β Phagocytosis Results in Cognitive Improvement in Amyloid Precursor Protein/Presenilin 1 Mice,2012,5c8c1b6a5899ab2fa9e28907cc0054b1337bb79d,https://www.semanticscholar.org/paper/5c8c1b6a5899ab2fa9e28907cc0054b1337bb79d
,Reactive Astrocytes Overexpress TSPO and Are Detected by TSPO Positron Emission Tomography Imaging,2012,40dbaea40b967298f7fb5f7a75a23971503b126e,https://www.semanticscholar.org/paper/40dbaea40b967298f7fb5f7a75a23971503b126e
,Immune surveillance in the central nervous system,2012,e22428036ead08ddb3df2f13ab0c0e457adedf1b,https://www.semanticscholar.org/paper/e22428036ead08ddb3df2f13ab0c0e457adedf1b
,Mechanisms Underlying the Rapid Peroxisome Proliferator-Activated Receptor-γ-Mediated Amyloid Clearance and Reversal of Cognitive Deficits in a Murine Model of Alzheimer's Disease,2012,a492301f32228893c6a4e413baff17e7af408df0,https://www.semanticscholar.org/paper/a492301f32228893c6a4e413baff17e7af408df0
,The Classification of Microglial Activation Phenotypes on Neurodegeneration and Regeneration in Alzheimer’s Disease Brain,2012,0b7325598ad77cd8280dd5d3c8a4948c800aa96f,https://www.semanticscholar.org/paper/0b7325598ad77cd8280dd5d3c8a4948c800aa96f
,Optimization of supervised cluster analysis for extracting reference tissue input curves in (R)-[11C]PK11195 brain PET studies,2012,638f67a64a6d5d64b6f6d98887e3da32b79615ce,https://www.semanticscholar.org/paper/638f67a64a6d5d64b6f6d98887e3da32b79615ce
,A Network Diffusion Model of Disease Progression in Dementia,2012,200282abb7149035b2bd3fd32fa6f9377498f508,https://www.semanticscholar.org/paper/200282abb7149035b2bd3fd32fa6f9377498f508
,Synapse Loss Induced by Interleukin-1β Requires Pre- and Post-synaptic Mechanisms,2012,7d9feb41f2382eb9e5f9e72efc0c12d663e46633,https://www.semanticscholar.org/paper/7d9feb41f2382eb9e5f9e72efc0c12d663e46633
,Increased NF-κB signalling up-regulates BACE1 expression and its therapeutic potential in Alzheimer's disease.,2012,52f2b8c7944022a967efa571a2c561a099e2cf39,https://www.semanticscholar.org/paper/52f2b8c7944022a967efa571a2c561a099e2cf39
,TLR2 Is a Primary Receptor for Alzheimer’s Amyloid β Peptide To Trigger Neuroinflammatory Activation,2012,8f05439e5fe3c8c08858e98769af2af3985bd8bb,https://www.semanticscholar.org/paper/8f05439e5fe3c8c08858e98769af2af3985bd8bb
,Inflammasomes in health and disease,2012,ec7aa39a9427e9862702d30e67129935c5afdadf,https://www.semanticscholar.org/paper/ec7aa39a9427e9862702d30e67129935c5afdadf
,Aβ Potentiates Inflammatory Activation of Glial Cells Induced by Scavenger Receptor Ligands and Inflammatory Mediators in Culture,2012,0196e3ec66c32f652d7c59b2cfb7cabad0805138,https://www.semanticscholar.org/paper/0196e3ec66c32f652d7c59b2cfb7cabad0805138
,"Blocking IL-1 Signaling Rescues Cognition, Attenuates Tau Pathology, and Restores Neuronal β-Catenin Pathway Function in an Alzheimer’s Disease Model",2011,e07f712bff6ed3d19c3180c90d0cd528b8d68121,https://www.semanticscholar.org/paper/e07f712bff6ed3d19c3180c90d0cd528b8d68121
,Synaptic Pruning by Microglia Is Necessary for Normal Brain Development,2011,ca7f905a4115266720cf5a5e5d0b6c772b82f3a5,https://www.semanticscholar.org/paper/ca7f905a4115266720cf5a5e5d0b6c772b82f3a5
,Neuronal Death Induced by Nanomolar Amyloid β Is Mediated by Primary Phagocytosis of Neurons by Microglia*,2011,38dbaba0e03c94c15ff5356313ddd938989b4698,https://www.semanticscholar.org/paper/38dbaba0e03c94c15ff5356313ddd938989b4698
,Nuclear receptors as therapeutic targets for Alzheimer's disease,2011,ae9aae5ee4a2c3ee94118f691b691368860d3e21,https://www.semanticscholar.org/paper/ae9aae5ee4a2c3ee94118f691b691368860d3e21
,Microglial phagocytosis induced by fibrillar β-amyloid is attenuated by oligomeric β-amyloid: implications for Alzheimer's disease,2011,1d6be07f231631f84f66cfeba329c280461b2345,https://www.semanticscholar.org/paper/1d6be07f231631f84f66cfeba329c280461b2345
,The diagnosis of dementia due to Alzheimer’s disease: Recommendations from the National Institute on Aging-Alzheimer’s Association workgroups on diagnostic guidelines for Alzheimer's disease,2011,37d2d04f8c09da1f0cf8434a38a51841b5b703bf,https://www.semanticscholar.org/paper/37d2d04f8c09da1f0cf8434a38a51841b5b703bf
,"Common variants in ABCA7, MS4A6A/MS4A4E, EPHA1, CD33 and CD2AP are associated with Alzheimer’s disease",2011,d7984bd4d09f091b06dcba03d08de0d4c56ce33f,https://www.semanticscholar.org/paper/d7984bd4d09f091b06dcba03d08de0d4c56ce33f
,In vivo changes in microglial activation and amyloid deposits in brain regions with hypometabolism in Alzheimer’s disease,2011,dc26e486ba888982f2795ff28b362d85089d0d7b,https://www.semanticscholar.org/paper/dc26e486ba888982f2795ff28b362d85089d0d7b
,Anti-TNF-α reduces amyloid plaques and tau phosphorylation and induces CD11c-positive dendritic-like cell in the APP/PS1 transgenic mouse brains,2011,cd08412651c8ac8749be13d283c95fb16acbd121,https://www.semanticscholar.org/paper/cd08412651c8ac8749be13d283c95fb16acbd121
,Mixed-Affinity Binding in Humans with 18-kDa Translocator Protein Ligands,2011,174d0fa95b4a17ff28509591d34989795c009764,https://www.semanticscholar.org/paper/174d0fa95b4a17ff28509591d34989795c009764
,A Meta-Analysis of Cytokines in Alzheimer's Disease,2010,45bb07d61acdaafd9b946a43d782470688608a05,https://www.semanticscholar.org/paper/45bb07d61acdaafd9b946a43d782470688608a05
,Glial and neuronal control of brain blood flow,2010,4b0288f32a53094b5386643bbea56cb3803941bc,https://www.semanticscholar.org/paper/4b0288f32a53094b5386643bbea56cb3803941bc
,Regulation of synaptic connectivity by glia,2010,4c2b0919e6e3c48803914be2e70fbce4ed2089a2,https://www.semanticscholar.org/paper/4c2b0919e6e3c48803914be2e70fbce4ed2089a2
,Fate Mapping Analysis Reveals That Adult Microglia Derive from Primitive Macrophages,2010,ca1f6780aab9a846b98ef72efe4edde3b6e5782a,https://www.semanticscholar.org/paper/ca1f6780aab9a846b98ef72efe4edde3b6e5782a
,"Rosiglitazone Monotherapy in Mild-to-Moderate Alzheimer’s Disease: Results from a Randomized, Double-Blind, Placebo-Controlled Phase III Study",2010,945ab683e20a12f0bae58fbf45af8afebbf17296,https://www.semanticscholar.org/paper/945ab683e20a12f0bae58fbf45af8afebbf17296
,CNS expression of anti‐inflammatory cytokine interleukin‐4 attenuates Alzheimer's disease‐like pathogenesis in APP+PS1 bigenic mice,2010,c6098ab42e18ea1265cfc289adc8b17b8d91a08c,https://www.semanticscholar.org/paper/c6098ab42e18ea1265cfc289adc8b17b8d91a08c
,Rosiglitazone Rescues Memory Impairment in Alzheimer's Transgenic Mice: Mechanisms Involving a Reduced Amyloid and Tau Pathology,2010,af46a290a67ebdbd04620381ef3bc6cd50b7631b,https://www.semanticscholar.org/paper/af46a290a67ebdbd04620381ef3bc6cd50b7631b
,Targeting p38 MAPK pathway for the treatment of Alzheimer's disease,2010,3899a5b817f5542c61288a0c9610e243403a882d,https://www.semanticscholar.org/paper/3899a5b817f5542c61288a0c9610e243403a882d
,Hypothetical model of dynamic biomarkers of the Alzheimer's pathological cascade,2010,fa9e7e5541f4f4304383fe3a987b7f3270363d98,https://www.semanticscholar.org/paper/fa9e7e5541f4f4304383fe3a987b7f3270363d98
,Astrocytes: biology and pathology,2009,1a1761eb00bdce0c1c7887a29168852d0cada096,https://www.semanticscholar.org/paper/1a1761eb00bdce0c1c7887a29168852d0cada096
,CCR2+Ly-6Chi monocytes are crucial for the effector phase of autoimmunity in the central nervous system.,2009,f2fa9e4468a2834ab5cfcb477ab4af2282068884,https://www.semanticscholar.org/paper/f2fa9e4468a2834ab5cfcb477ab4af2282068884
,Dystrophic (senescent) rather than activated microglial cells are associated with tau pathology and likely precede neurodegeneration in Alzheimer’s disease,2009,266552504f23dadc9fe555e1b0c00e01006da286,https://www.semanticscholar.org/paper/266552504f23dadc9fe555e1b0c00e01006da286
,Decreased expression of CD200 and CD200 receptor in Alzheimer's disease: A potential mechanism leading to chronic inflammation,2009,e983f4deba50152f7520008761ffcc2ea2a957dd,https://www.semanticscholar.org/paper/e983f4deba50152f7520008761ffcc2ea2a957dd
,Microglial activation and amyloid deposition in mild cognitive impairment,2009,b1461bda6c92f54c53822ad5e423e55e85828e0e,https://www.semanticscholar.org/paper/b1461bda6c92f54c53822ad5e423e55e85828e0e
,Astroglial Metabolic Networks Sustain Hippocampal Synaptic Transmission,2008,d5e0bca39569bb3e115698d4e2ca398ce1ced9c7,https://www.semanticscholar.org/paper/d5e0bca39569bb3e115698d4e2ca398ce1ced9c7
,"Microglia, amyloid, and cognition in Alzheimer's disease: An [11C](R)PK11195-PET and [11C]PIB-PET study",2008,ef02ae9da7af12e5ecfda13265aaf1213980eeea,https://www.semanticscholar.org/paper/ef02ae9da7af12e5ecfda13265aaf1213980eeea
,Linking Aβ and Tau in Late-Onset Alzheimer's Disease: A Dual Pathway Hypothesis,2008,91fd74c8c416a213976c6e21213150eaef812a20,https://www.semanticscholar.org/paper/91fd74c8c416a213976c6e21213150eaef812a20
,Imaging of Peripheral Benzodiazepine Receptor Expression as Biomarkers of Detrimental versus Beneficial Glial Responses in Mouse Models of Alzheimer's and Other CNS Pathologies,2008,4738707a16d75b9bd20f788c49a5119472d34282,https://www.semanticscholar.org/paper/4738707a16d75b9bd20f788c49a5119472d34282
,"Amyloid Precursor Protein Trafficking, Processing, and Function*",2008,b12b6bf23f1632f4fed655b84d74ec132d9d0687,https://www.semanticscholar.org/paper/b12b6bf23f1632f4fed655b84d74ec132d9d0687
,The Positron Emission Tomography Ligand DAA1106 Binds With High Affinity to Activated Microglia in Human Neurological Disorders,2008,8e16892aefdf1a188d50e9de16340d347c692a88,https://www.semanticscholar.org/paper/8e16892aefdf1a188d50e9de16340d347c692a88
,Soluble oligomers of the amyloid β-protein impair synaptic plasticity and behavior,2008,e307982b5f7c289e18fb584059d4631f5597893e,https://www.semanticscholar.org/paper/e307982b5f7c289e18fb584059d4631f5597893e
,Rapid improvement in verbal fluency and aphasia following perispinal etanercept in Alzheimer's disease,2008,e4cba00740d8b82f14418b7b8338b1ca2629f628,https://www.semanticscholar.org/paper/e4cba00740d8b82f14418b7b8338b1ca2629f628
,Effects of docosahexaenoic acid-rich n-3 fatty acid supplementation on cytokine release from blood mononuclear leukocytes: the OmegAD study.,2008,303db85f83d2c8d25e7acea07b8f66baea2b2ce4,https://www.semanticscholar.org/paper/303db85f83d2c8d25e7acea07b8f66baea2b2ce4
,Imaging Brain Inflammation with [11C]PK11195 by PET and Induction of the Peripheral-Type Benzodiazepine Receptor after Transient Focal Ischemia in Rats,2007,7e639781baecb3b8cadf308d672bbbe57d408224,https://www.semanticscholar.org/paper/7e639781baecb3b8cadf308d672bbbe57d408224
,The peripheral benzodiazepine receptor (Translocator protein 18kDa) in microglia: From pathology to imaging,2006,60e4241651d80079d01ef755847847daab71ccd5,https://www.semanticscholar.org/paper/60e4241651d80079d01ef755847847daab71ccd5
,Microglial senescence: does the brain's immune system have an expiration date?,2006,1f64a9d6070f4928c437e0ec3cf7dd8bfef7daa6,https://www.semanticscholar.org/paper/1f64a9d6070f4928c437e0ec3cf7dd8bfef7daa6
,Minocycline for Short‐Term Neuroprotection,2006,4891a6c031b8eac46ba0221702999ec65fe02d5f,https://www.semanticscholar.org/paper/4891a6c031b8eac46ba0221702999ec65fe02d5f
,Focal glial activation coincides with increased BACE1 activation and precedes amyloid plaque deposition in APP[V717I] transgenic mice,2005,99c48ec639eb9d1287f3558d33bfef85e9511351,https://www.semanticscholar.org/paper/99c48ec639eb9d1287f3558d33bfef85e9511351
,ATP mediates rapid microglial response to local brain injury in vivo,2005,224652d920e232f794db9357f359886cb5d52a28,https://www.semanticscholar.org/paper/224652d920e232f794db9357f359886cb5d52a28
,Resting Microglial Cells Are Highly Dynamic Surveillants of Brain Parenchyma in Vivo,2005,99f1cc3b9f1d05faa60bdfa6a414ad270e0c6c9c,https://www.semanticscholar.org/paper/99f1cc3b9f1d05faa60bdfa6a414ad270e0c6c9c
,Association between Dementia and Infectious Disease: Evidence from a Case-Control Study,2005,9109f595a4cd89ccb188f3f88e3f31164f0f38f5,https://www.semanticscholar.org/paper/9109f595a4cd89ccb188f3f88e3f31164f0f38f5
,β-Amyloid-Stimulated Microglia Induce Neuron Death via Synergistic Stimulation of Tumor Necrosis Factor α and NMDA Receptors,2005,3883c35ffb4673f55cd6e49670266a5b305cacce,https://www.semanticscholar.org/paper/3883c35ffb4673f55cd6e49670266a5b305cacce
,The neurobiology of glia in the context of water and ion homeostasis,2004,6a17f3b29fb6c9ad75d161ba34c23adaa75c1a5b,https://www.semanticscholar.org/paper/6a17f3b29fb6c9ad75d161ba34c23adaa75c1a5b
,Microglia as a Potential Bridge between the Amyloid β‐Peptide and Tau,2004,a5ce7f7e7ae0265a830202f93ac24f3dcf0ca1ef,https://www.semanticscholar.org/paper/a5ce7f7e7ae0265a830202f93ac24f3dcf0ca1ef
,Microglial Phagocytosis of Fibrillar β-Amyloid through a β1 Integrin-Dependent Mechanism,2004,ff0c136e34e2b36206b67176c2bac5f157302f50,https://www.semanticscholar.org/paper/ff0c136e34e2b36206b67176c2bac5f157302f50
,Dystrophic microglia in the aging human brain,2004,e4e4ef378ddd78667ae39133bb53f045dcf9283d,https://www.semanticscholar.org/paper/e4e4ef378ddd78667ae39133bb53f045dcf9283d
,On the Dynamics of,2003,5862259f90f5138084abcf0feee728d4cefd6a5b,https://www.semanticscholar.org/paper/5862259f90f5138084abcf0feee728d4cefd6a5b
,Induction of TNF Receptor I-Mediated Apoptosis via Two Sequential Signaling Complexes,2003,77c467221b9ac15822a9b96b66cfe30d036ff849,https://www.semanticscholar.org/paper/77c467221b9ac15822a9b96b66cfe30d036ff849
,Effect of non-steroidal anti-inflammatory drugs on risk of Alzheimer's disease: systematic review and meta-analysis of observational studies,2003,573552080ac96acee2a0536ca7f79f694c93af2b,https://www.semanticscholar.org/paper/573552080ac96acee2a0536ca7f79f694c93af2b
,Activation of Peroxisome Proliferator-Activated Receptor γ Does Not Explain the Antiproliferative Activity of the Nonsteroidal Anti-Inflammatory Drug Indomethacin on Human Colorectal Cancer Cells,2003,abc53d216c91153b7842a7811fd13b2bf2c8798a,https://www.semanticscholar.org/paper/abc53d216c91153b7842a7811fd13b2bf2c8798a
,Adult mouse astrocytes degrade amyloid-β in vitro and in situ,2003,2447a5c0df439683fc671b53f244d9275346f5c7,https://www.semanticscholar.org/paper/2447a5c0df439683fc671b53f244d9275346f5c7
,Microglia as a source and target of cytokines,2002,f5e2d31821e1bb770166e9a3b436f79c19729e98,https://www.semanticscholar.org/paper/f5e2d31821e1bb770166e9a3b436f79c19729e98
,Pathological relationships between microglial cell activity and tau and amyloid β protein in patients with Alzheimer's disease,2002,baef6e7cf5fabcdd2d372215bf18d04b85835430,https://www.semanticscholar.org/paper/baef6e7cf5fabcdd2d372215bf18d04b85835430
,Characterization of chemokines and their receptors in the central nervous system: physiopathological implications,2002,0dfe43b612d2b33aad20c0ab5794e77e05f53313,https://www.semanticscholar.org/paper/0dfe43b612d2b33aad20c0ab5794e77e05f53313
,The Amyloid Hypothesis of Alzheimer's Disease: Progress and Problems on the Road to Therapeutics,2002,9cfbc163abbc8be0348ad13f9e31045f3704e019,https://www.semanticscholar.org/paper/9cfbc163abbc8be0348ad13f9e31045f3704e019
,Targeting gene-modified hematopoietic cells to the central nervous system: Use of green fluorescent protein uncovers microglial engraftment,2001,a0113bedf6813bbee9c9937c083617175f4b5861,https://www.semanticscholar.org/paper/a0113bedf6813bbee9c9937c083617175f4b5861
,Nonsteroidal antiinflammatory drugs and the risk of Alzheimer's disease.,2001,29c01ac52ec50618ec7b3b87ca55b707ca397434,https://www.semanticscholar.org/paper/29c01ac52ec50618ec7b3b87ca55b707ca397434
,In-vivo measurement of activated microglia in dementia,2001,307d78442cf7164e150975d730616ac19533b238,https://www.semanticscholar.org/paper/307d78442cf7164e150975d730616ac19533b238
,Scavenger receptor class B type I (SR-BI) mediates adhesion of neonatal murine microglia to fibrillar β-amyloid,2001,2c04f98ee37dba1a0a5867d18c6c07e80ca82dc1,https://www.semanticscholar.org/paper/2c04f98ee37dba1a0a5867d18c6c07e80ca82dc1
,Dynamics of microglial activation: A confocal time‐lapse analysis in hippocampal slices,2001,a66b12e0d05c12c1699c5a964f3854bc265057cf,https://www.semanticscholar.org/paper/a66b12e0d05c12c1699c5a964f3854bc265057cf
,β-Amyloid Stimulation of Microglia and Monocytes Results in TNFα-Dependent Expression of Inducible Nitric Oxide Synthase and Neuronal Apoptosis,2001,3940fdce9857e419ca64281cca69e4ae6834c951,https://www.semanticscholar.org/paper/3940fdce9857e419ca64281cca69e4ae6834c951
,Age-specific incidence rates of Alzheimer’s disease,2000,b9ff22a1088db251c9d3e3be0f08e1849292157d,https://www.semanticscholar.org/paper/b9ff22a1088db251c9d3e3be0f08e1849292157d
,Inflammation and Alzheimer’s disease,2000,306830c702c0547cc349a04c56cc3f148c39f595,https://www.semanticscholar.org/paper/306830c702c0547cc349a04c56cc3f148c39f595
,Astrocytes containing amyloid beta-protein (Abeta)-positive granules are associated with Abeta40-positive diffuse plaques in the aged human brain.,1998,b3f77e251bd2e988d2487eef1e28b6206fc6b93b,https://www.semanticscholar.org/paper/b3f77e251bd2e988d2487eef1e28b6206fc6b93b
,Slow Degradation of Aggregates of the Alzheimer’s Disease Amyloid β-Protein by Microglial Cells*,1997,1c6fa24e26a2917db3f811e5cc93d10db8b7461f,https://www.semanticscholar.org/paper/1c6fa24e26a2917db3f811e5cc93d10db8b7461f
,"Reciprocal control of inflammatory cytokines, IL-1 and IL-6, and β-amyloid production in cultures",1995,29429c6e21f03372cbf4a7156b412bc172b3d2c3,https://www.semanticscholar.org/paper/29429c6e21f03372cbf4a7156b412bc172b3d2c3
,Alzheimer's disease: the amyloid cascade hypothesis.,1992,586fb2b1d84e1434922b0b00a68091b6840ed599,https://www.semanticscholar.org/paper/586fb2b1d84e1434922b0b00a68091b6840ed599
,Pathology of Alzheimer's disease.,1991,8d278b7428617337affe744a434f4798d08f5f00,https://www.semanticscholar.org/paper/8d278b7428617337affe744a434f4798d08f5f00
,Peripheral benzodiazepine binding sites in Alzheimer's disease frontal and temporal cortex,1991,11d3be2dc7731ae986c30f26a4af531dec89b38f,https://www.semanticscholar.org/paper/11d3be2dc7731ae986c30f26a4af531dec89b38f
,Reactive microglia express class I and class II major histocompatibility complex antigens in Alzheimer's disease,1990,8b15b2cdad11d8d7e5c16c0f1df93c4a3682af1d,https://www.semanticscholar.org/paper/8b15b2cdad11d8d7e5c16c0f1df93c4a3682af1d
,PET Imaging of human gliomas with ligands for the peripheral benzodiazepine binding site,1989,1488cfacf70589a49bdc3a208bd26cc2842e5c37,https://www.semanticscholar.org/paper/1488cfacf70589a49bdc3a208bd26cc2842e5c37
,Reactive microglia in patients with senile dementia of the Alzheimer type are positive for the histocompatibility glycoprotein HLA-DR,1987,a97f2dcd288f162b74bd9f5427bc343f542a35b1,https://www.semanticscholar.org/paper/a97f2dcd288f162b74bd9f5427bc343f542a35b1
,Imaging Translocator Protein as a Biomarker of Neuroinflammation in Dementia.,2018,4a4ef10091502593cd03c85ed0c21a9722db1e97,https://www.semanticscholar.org/paper/4a4ef10091502593cd03c85ed0c21a9722db1e97
,Neuroinflammation appears early and then plateaus in a mouse model of Alzheimer ’ s disease shown by PET imaging,2017,bfc6a90b07ee46f2d3c6278bd0fbaca8d9f3c5e4,https://www.semanticscholar.org/paper/bfc6a90b07ee46f2d3c6278bd0fbaca8d9f3c5e4
,Does Microglial Activation Influence Hippocampal Volume and Neuronal Function in Alzheimer's Disease and Parkinson's Disease Dementia?,2016,942608bb04894d814c5d7d82106c4aad643fc6ce,https://www.semanticscholar.org/paper/942608bb04894d814c5d7d82106c4aad643fc6ce
,Additional files 3: Figure S3. of Increased tauopathy drives microglia-mediated clearance of beta-amyloid,2016,807a5a7dedcb21006d1441dadd428e6e82dc84f2,https://www.semanticscholar.org/paper/807a5a7dedcb21006d1441dadd428e6e82dc84f2
