PMID,Title,DOI,Abstract,PMCID,Journal_title,Journal_id
       SVM. In addition, some novel feature selection methods are included in the 
       package to improve the classification. Furthermore, because methylation data can 
       be converted to other omics, such as copy number variation data, we also provide 
       functions for multi-omics studies. The testing of this package on four datasets 
       shows the accurate performance of our package, especially eSVM, which can be used 
       in both methylation and multi-omics models and outperforms other methods in both 
       cases. methylClass is available at: https://github.com/yuabrahamliu/methylClass.",PMC10782803,Briefings in bioinformatics,100912837

38182734,"Autosurv: interpretable deep learning framework for cancer survival analysis 
       incorporating clinical and multi-omics data.",10.1038/s41698-023-00494-6,"Accurate prognosis for cancer patients can provide critical information for 
       optimizing treatment plans and improving life quality. Combining omics data and 
       demographic/clinical information can offer a more comprehensive view of cancer 
       prognosis than using omics or clinical data alone and can also reveal the 
       underlying disease mechanisms at the molecular level. In this study, we developed 
       and validated a deep learning framework to extract information from 
       high-dimensional gene expression and miRNA expression data and conduct prognosis 
       prediction for breast cancer and ovarian-cancer patients using multiple 
       independent multi-omics datasets. Our model achieved significantly better 
       prognosis prediction than the current machine learning and deep learning 
       approaches in various settings. Moreover, an interpretation method was applied to 
       tackle the ""black-box"" nature of deep neural networks and we identified features 
       (i.e., genes, miRNA, demographic/clinical variables) that were important to 
       distinguish predicted high- and low-risk patients. The significance of the 
       identified features was partially supported by previous studies.",PMC10770412,NPJ precision oncology,101708166

38097699,"scPML: pathway-based multi-view learning for cell type annotation from 
       single-cell RNA-seq data.",10.1038/s42003-023-05634-z,"Recent developments in single-cell technology have enabled the exploration of 
       cellular heterogeneity at an unprecedented level, providing invaluable insights 
       into various fields, including medicine and disease research. Cell type 
       annotation is an essential step in its omics research. The mainstream approach is 
       to utilize well-annotated single-cell data to supervised learning for cell type 
       annotation of new singlecell data. However, existing methods lack good 
       generalization and robustness in cell annotation tasks, partially due to 
       difficulties in dealing with technical differences between datasets, as well as 
       not considering the heterogeneous associations of genes in regulatory mechanism 
       levels. Here, we propose the scPML model, which utilizes various gene signaling 
       pathway data to partition the genetic features of cells, thus characterizing 
       different interaction maps between cells. Extensive experiments demonstrate that 
       scPML performs better in cell type annotation and detection of unknown cell types 
       from different species, platforms, and tissues.",PMC10721875,Communications biology,101719179

38089932,Multimodal analysis methods in predictive biomedicine.,10.1016/j.csbj.2023.11.011,"For medicine to fulfill its promise of personalized treatments based on a better 
       understanding of disease biology, computational and statistical tools must exist 
       to analyze the increasing amount of patient data that becomes available. A 
       particular challenge is that several types of data are being measured to cope 
       with the complexity of the underlying systems, enhance predictive modeling and 
       enrich molecular understanding. Here we review a number of recent approaches that 
       specialize in the analysis of multimodal data in the context of predictive 
       biomedicine. We focus on methods that combine different OMIC measurements with 
       image or genome variation data. Our overview shows the diversity of methods that 
       address analysis challenges and reveals new avenues for novel developments.",PMC10711035,Computational and structural biotechnology journal,101585369

38085234,"GDmicro: classifying host disease status with GCN and deep adaptation network 
       based on the human gut microbiome data.",10.1093/bioinformatics/btad747,"MOTIVATION: With advances in metagenomic sequencing technologies, there are 
       accumulating studies revealing the associations between the human gut microbiome 
       and some human diseases. These associations shed light on using gut microbiome 
       data to distinguish case and control samples of a specific disease, which is also 
       called host disease status classification. Importantly, using learning-based 
       models to distinguish the disease and control samples is expected to identify 
       important biomarkers more accurately than abundance-based statistical analysis. 
       However, available tools have not fully addressed two challenges associated with 
       this task: limited labeled microbiome data and decreased accuracy in 
       cross-studies. The confounding factors, such as the diet, technical biases in 
       sample collection/sequencing across different studies/cohorts often jeopardize 
       the generalization of the learning model. RESULTS: To address these challenges, 
       we develop a new tool GDmicro, which combines semi-supervised learning and domain 
       adaptation to achieve a more generalized model using limited labeled samples. We 
       evaluated GDmicro on human gut microbiome data from 11 cohorts covering 5 
       different diseases. The results show that GDmicro has better performance and 
       robustness than state-of-the-art tools. In particular, it improves the AUC from 
       0.783 to 0.949 in identifying inflammatory bowel disease. Furthermore, GDmicro 
       can identify potential biomarkers with greater accuracy than abundance-based 
       statistical analysis methods. It also reveals the contribution of these 
       biomarkers to the host's disease status. AVAILABILITY AND IMPLEMENTATION: 
       https://github.com/liaoherui/GDmicro.",PMC10749762,"Bioinformatics (Oxford, England)",9808944

38075049,"Multi-view information fusion using multi-view variational autoencoder to predict 
       proximal femoral fracture load.",10.3389/fendo.2023.1261088,"BACKGROUND: Hip fracture occurs when an applied force exceeds the force that the 
       proximal femur can support (the fracture load or ""strength"") and can have 
       devastating consequences with poor functional outcomes. Proximal femoral 
       strengths for specific loading conditions can be computed by subject-specific 
       finite element analysis (FEA) using quantitative computerized tomography (QCT) 
       images. However, the radiation and availability of QCT limit its clinical 
       usability. Alternative low-dose and widely available measurements, such as dual 
       energy X-ray absorptiometry (DXA) and genetic factors, would be preferable for 
       bone strength assessment. The aim of this paper is to design a deep 
       learning-based model to predict proximal femoral strength using multi-view 
       information fusion. RESULTS: We developed new models using multi-view variational 
       autoencoder (MVAE) for feature representation learning and a product of expert 
       (PoE) model for multi-view information fusion. We applied the proposed models to 
       an in-house Louisiana Osteoporosis Study (LOS) cohort with 931 male subjects, 
       including 345 African Americans and 586 Caucasians. We performed genome-wide 
       association studies (GWAS) to select 256 genetic variants with the lowest 
       p-values for each proximal femoral strength and integrated whole genome sequence 
       (WGS) features and DXA-derived imaging features to predict proximal femoral 
       strength. The best prediction model for fall fracture load was acquired by 
       integrating WGS features and DXA-derived imaging features. The designed models 
       achieved the mean absolute percentage error of 18.04%, 6.84% and 7.95% for 
       predicting proximal femoral fracture loads using linear models of fall loading, 
       nonlinear models of fall loading, and nonlinear models of stance loading, 
       respectively. CONCLUSION: The proposed models are capable of predicting proximal 
       femoral strength using WGS features and DXA-derived imaging features. Though this 
       tool is not a substitute for predicting FEA using QCT images, it would make 
       improved assessment of hip fracture risk more widely available while avoiding the 
       increased radiation exposure from QCT.",PMC10710145,Frontiers in endocrinology,101555782

37941139,Rapid in situ RNA imaging based on Cas12a thrusting strand displacement reaction.,10.1093/nar/gkad953,"RNA In situ imaging through DNA self-assembly is advantaged in illustrating its 
       structures and functions with high-resolution, while the limited reaction 
       efficiency and time-consuming operation hinder its clinical application. Here, we 
       first proposed a new strand displacement reaction (SDR) model (Cas12a thrusting 
       SDR, CtSDR), in which Cas12a could overcome the inherent reaction limitation and 
       dramatically enhance efficiency through energy replenishment and by-product 
       consumption. The target-initiated CtSDR amplification was established for RNA 
       analysis, with order of magnitude lower limit of detection (LOD) than the Cas13a 
       system. The CtSDR-based RNA in situ imaging strategy was developed to monitor 
       intra-cellular microRNA expression change and delineate the landscape of 
       oncogenic RNA in 66 clinic tissue samples, possessing a clear advantage over 
       classic in situ hybridization (ISH) in terms of operation time (1 h versus 14 h) 
       while showing comparable sensitivity and specificity. This work presents a 
       promising approach to developing advanced molecular diagnostic tools.",PMC10711451,Nucleic acids research,411011

37904203,"DeepGAMI: deep biologically guided auxiliary learning for multimodal integration 
       and imputation to improve genotype-phenotype prediction.",10.1186/s13073-023-01248-6,"BACKGROUND: Genotypes are strongly associated with disease phenotypes, 
       particularly in brain disorders. However, the molecular and cellular mechanisms 
       behind this association remain elusive. With emerging multimodal data for these 
       mechanisms, machine learning methods can be applied for phenotype prediction at 
       different scales, but due to the black-box nature of machine learning, 
       integrating these modalities and interpreting biological mechanisms can be 
       challenging. Additionally, the partial availability of these multimodal data 
       presents a challenge in developing these predictive models. METHOD: To address 
       these challenges, we developed DeepGAMI, an interpretable neural network model to 
       improve genotype-phenotype prediction from multimodal data. DeepGAMI leverages 
       functional genomic information, such as eQTLs and gene regulation, to guide 
       neural network connections. Additionally, it includes an auxiliary learning layer 
       for cross-modal imputation allowing the imputation of latent features of missing 
       modalities and thus predicting phenotypes from a single modality. Finally, 
       DeepGAMI uses integrated gradient to prioritize multimodal features for various 
       phenotypes. RESULTS: We applied DeepGAMI to several multimodal datasets including 
       genotype and bulk and cell-type gene expression data in brain diseases, and gene 
       expression and electrophysiology data of mouse neuronal cells. Using 
       cross-validation and independent validation, DeepGAMI outperformed existing 
       methods for classifying disease types, and cellular and clinical phenotypes, even 
       using single modalities (e.g., AUC score of 0.79 for Schizophrenia and 0.73 for 
       cognitive impairment in Alzheimer's disease). CONCLUSION: We demonstrated that 
       DeepGAMI improves phenotype prediction and prioritizes phenotypic features and 
       networks in multiple multimodal datasets in complex brains and brain diseases. 
       Also, it prioritized disease-associated variants, genes, and regulatory networks 
       linked to different phenotypes, providing novel insights into the interpretation 
       of gene regulatory mechanisms. DeepGAMI is open-source and available for general 
       use.",PMC10617196,Genome medicine,101475844

37889117,"Multiomics dynamic learning enables personalized diagnosis and prognosis for 
       pancancer and cancer subtypes.",10.1093/bib/bbad378,"Artificial intelligence (AI) approaches in cancer analysis typically utilize a 
       'one-size-fits-all' methodology characterizing average patient responses. This 
       manner neglects the diverse conditions in the pancancer and cancer subtypes of 
       individual patients, resulting in suboptimal outcomes in diagnosis and treatment. 
       To overcome this limitation, we shift from a blanket application of statistics to 
       a focus on the explicit recognition of patient-specific abnormalities. Our 
       objective is to use multiomics data to empower clinicians with personalized 
       molecular descriptions that allow for customized diagnosis and interventions. 
       Here, we propose a highly trustworthy multiomics learning (HTML) framework that 
       employs multiomics self-adaptive dynamic learning to process each sample with 
       data-dependent architectures and computational flows, ensuring personalized and 
       trustworthy patient-centering of cancer diagnosis and prognosis. Extensive 
       testing on a 33-type pancancer dataset and 12 cancer subtype datasets underscored 
       the superior performance of HTML compared with static-architecture-based methods. 
       Our findings also highlighting the potential of HTML in elucidating complex 
       biological pathogenesis and paving the way for improved patient-specific care in 
       cancer treatment.",PMC10605059,Briefings in bioinformatics,100912837

37882747,"Bayesian linear mixed model with multiple random effects for prediction analysis 
       on high-dimensional multi-omics data.",10.1093/bioinformatics/btad647,"MOTIVATION: Accurate disease risk prediction is an essential step in the modern 
       quest for precision medicine. While high-dimensional multi-omics data have 
       provided unprecedented data resources for prediction studies, their 
       high-dimensionality and complex inter/intra-relationships have posed significant 
       analytical challenges. RESULTS: We proposed a two-step Bayesian linear mixed 
       model framework (TBLMM) for risk prediction analysis on multi-omics data. TBLMM 
       models the predictive effects from multi-omics data using a hybrid of the 
       sparsity regression and linear mixed model with multiple random effects. It can 
       resemble the shape of the true effect size distributions and accounts for 
       non-linear, including interaction effects, among multi-omics data via kernel 
       fusion. It infers its parameters via a computationally efficient variational 
       Bayes algorithm. Through extensive simulation studies and the prediction analyses 
       on the positron emission tomography imaging outcomes using data obtained from the 
       Alzheimer's Disease Neuroimaging Initiative, we have demonstrated that TBLMM can 
       consistently outperform the existing method in predicting the risk of complex 
       traits. AVAILABILITY AND IMPLEMENTATION: The corresponding R package is available 
       on GitHub (https://github.com/YaluWen/TBLMM).",PMC10627352,"Bioinformatics (Oxford, England)",9808944

37873011,"Multi-View Variational Autoencoder for Missing Value Imputation in Untargeted 
       Metabolomics.",,"BACKGROUND: Missing data is a common challenge in mass spectrometry-based 
       metabolomics, which can lead to biased and incomplete analyses. The integration 
       of whole-genome sequencing (WGS) data with metabolomics data has emerged as a 
       promising approach to enhance the accuracy of data imputation in metabolomics 
       studies. METHOD: In this study, we propose a novel method that leverages the 
       information from WGS data and reference metabolites to impute unknown 
       metabolites. Our approach utilizes a multi-view variational autoencoder to 
       jointly model the burden score, polygenetic risk score (PGS), and linkage 
       disequilibrium (LD) pruned single nucleotide polymorphisms (SNPs) for feature 
       extraction and missing metabolomics data imputation. By learning the latent 
       representations of both omics data, our method can effectively impute missing 
       metabolomics values based on genomic information. RESULTS: We evaluate the 
       performance of our method on empirical metabolomics datasets with missing values 
       and demonstrate its superiority compared to conventional imputation techniques. 
       Using 35 template metabolites derived burden scores, PGS and LD-pruned SNPs, the 
       proposed methods achieved R2-scores > 0.01 for 71.55% of metabolites. CONCLUSION: 
       The integration of WGS data in metabolomics imputation not only improves data 
       completeness but also enhances downstream analyses, paving the way for more 
       comprehensive and accurate investigations of metabolic pathways and disease 
       associations. Our findings offer valuable insights into the potential benefits of 
       utilizing WGS data for metabolomics data imputation and underscore the importance 
       of leveraging multi-modal data integration in precision medicine research.",PMC10593076,ArXiv,101759493

37867968,"The application of multi-omics in the respiratory microbiome: Progresses, 
       challenges and promises.",10.1016/j.csbj.2023.10.016,"The study of the respiratory microbiome has entered a multi-omic era. Through 
       integrating different omic data types such as metagenome, metatranscriptome, 
       metaproteome, metabolome, culturome and radiome surveyed from respiratory 
       specimens, holistic insights can be gained on the lung microbiome and its 
       interaction with host immunity and inflammation in respiratory diseases. The 
       power of multi-omics have moved the field forward from associative assessment of 
       microbiome alterations to causative understanding of the lung microbiome in the 
       pathogenesis of chronic, acute and other types of respiratory diseases. However, 
       the application of multi-omics in respiratory microbiome remains with unique 
       challenges from sample processing, data integration, and downstream validation. 
       In this review, we first introduce the respiratory sample types and omic data 
       types applicable to studying the respiratory microbiome. We next describe 
       approaches for multi-omic integration, focusing on dimensionality reduction, 
       multi-omic association and prediction. We then summarize progresses in the 
       application of multi-omics to studying the microbiome in respiratory diseases. We 
       finally discuss current challenges and share our thoughts on future promises in 
       the field.",PMC10585227,Computational and structural biotechnology journal,101585369

37762122,"Multi-Level Biomarkers for Early Diagnosis of Ischaemic Stroke: A Systematic 
       Review and Meta-Analysis.",10.3390/ijms241813821,"Blood biomarkers hold potential for the early diagnosis of ischaemic stroke (IS). 
       We aimed to evaluate the current weight of evidence and identify potential 
       biomarkers and biological pathways for further investigation. We searched PubMed, 
       EMBASE, the Cochrane Library and Web of Science, used R package meta4diag for 
       diagnostic meta-analysis and applied Gene Ontology (GO) analysis to identify 
       vital biological processes (BPs). Among 8544 studies, we included 182 articles 
       with a total of 30,446 participants: 15675 IS, 2317 haemorrhagic stroke (HS), 
       1798 stroke mimics, 846 transient ischaemic attack and 9810 control subjects. 
       There were 518 pooled biomarkers including 203 proteins, 114 genes, 108 
       metabolites and 88 transcripts. Our study generated two shortlists of biomarkers 
       for future research: one with optimal diagnostic performance and another with low 
       selection bias. Glial fibrillary acidic protein was eligible for diagnostic 
       meta-analysis, with summary sensitivities and specificities for differentiating 
       HS from IS between 3 h and 24 h after stroke onset ranging from 73% to 80% and 
       77% to 97%, respectively. GO analysis revealed the top five BPs associated with 
       IS. This study provides a holistic view of early diagnostic biomarkers in IS. Two 
       shortlists of biomarkers and five BPs warrant future investigation.",PMC10530879,International journal of molecular sciences,101092791

37759791,"Transformer-Based Multi-Modal Data Fusion Method for COPD Classification and 
       Physiological and Biochemical Indicators Identification.",10.3390/biom13091391,"As the number of modalities in biomedical data continues to increase, the 
       significance of multi-modal data becomes evident in capturing complex 
       relationships between biological processes, thereby complementing disease 
       classification. However, the current multi-modal fusion methods for biomedical 
       data require more effective exploitation of intra- and inter-modal interactions, 
       and the application of powerful fusion methods to biomedical data is relatively 
       rare. In this paper, we propose a novel multi-modal data fusion method that 
       addresses these limitations. Our proposed method utilizes a graph neural network 
       and a 3D convolutional network to identify intra-modal relationships. By doing 
       so, we can extract meaningful features from each modality, preserving crucial 
       information. To fuse information from different modalities, we employ the 
       Low-rank Multi-modal Fusion method, which effectively integrates multiple 
       modalities while reducing noise and redundancy. Additionally, our method 
       incorporates the Cross-modal Transformer to automatically learn relationships 
       between different modalities, facilitating enhanced information exchange and 
       representation. We validate the effectiveness of our proposed method using lung 
       CT imaging data and physiological and biochemical data obtained from patients 
       diagnosed with Chronic Obstructive Pulmonary Disease (COPD). Our method 
       demonstrates superior performance compared to various fusion methods and their 
       variants in terms of disease classification accuracy.",PMC10527317,Biomolecules,101596414

37740295,"GOAT: Gene-level biomarker discovery from multi-Omics data using graph ATtention 
       neural network for eosinophilic asthma subtype.",10.1093/bioinformatics/btad582,"MOTIVATION: Asthma is a heterogeneous disease where various subtypes are 
       established and molecular biomarkers of the subtypes are yet to be discovered. 
       Recent availability of multi-omics data paved a way to discover molecular 
       biomarkers for the subtypes. However, multi-omics biomarker discovery is 
       challenging because of the complex interplay between different omics layers. 
       RESULTS: We propose a deep attention model named Gene-level biomarker discovery 
       from multi-Omics data using graph ATtention neural network (GOAT) for identifying 
       molecular biomarkers for eosinophilic asthma subtypes with multi-omics data. GOAT 
       identifies genes that discriminate subtypes using a graph neural network by 
       modeling complex interactions among genes as the attention mechanism in the deep 
       learning model. In experiments with multi-omics profiles of the COREA (Cohort for 
       Reality and Evolution of Adult Asthma in Korea) asthma cohort of 300 patients, 
       GOAT outperforms existing models and suggests interpretable biological mechanisms 
       underlying asthma subtypes. Importantly, GOAT identified genes that are distinct 
       only in terms of relationship with other genes through attention. To better 
       understand the role of biomarkers, we further investigated two transcription 
       factors, CTNNB1 and JUN, captured by GOAT. We were successful in showing the role 
       of the transcription factors in eosinophilic asthma pathophysiology in a network 
       propagation and transcriptional network analysis, which were not distinct in 
       terms of gene expression level differences. AVAILABILITY AND IMPLEMENTATION: 
       Source code is available https://github.com/DabinJeong/Multi-omics_biomarker. The 
       preprocessed data underlying this article is accessible in data folder of the 
       github repository. Raw data are available in Multi-Omics Platform at 
       http://203.252.206.90:5566/, and it can be accessible when requested.",PMC10547929,"Bioinformatics (Oxford, England)",9808944

37693852,Multimodal data fusion for cancer biomarker discovery with deep learning.,10.1038/s42256-023-00633-5,"Technological advances now make it possible to study a patient from multiple 
       angles with high-dimensional, high-throughput multi-scale biomedical data. In 
       oncology, massive amounts of data are being generated ranging from molecular, 
       histopathology, radiology to clinical records. The introduction of deep learning 
       has significantly advanced the analysis of biomedical data. However, most 
       approaches focus on single data modalities leading to slow progress in methods to 
       integrate complementary data types. Development of effective multimodal fusion 
       approaches is becoming increasingly important as a single modality might not be 
       consistent and sufficient to capture the heterogeneity of complex diseases to 
       tailor medical care and improve personalised medicine. Many initiatives now focus 
       on integrating these disparate modalities to unravel the biological processes 
       involved in multifactorial diseases such as cancer. However, many obstacles 
       remain, including lack of usable data as well as methods for clinical validation 
       and interpretation. Here, we cover these current challenges and reflect on 
       opportunities through deep learning to tackle data sparsity and scarcity, 
       multimodal interpretability, and standardisation of datasets.",PMC10484010,Nature machine intelligence,101740243

37680392,SUPREME: multiomics data integration using graph convolutional networks.,10.1093/nargab/lqad063,"To pave the road towards precision medicine in cancer, patients with similar 
       biology ought to be grouped into same cancer subtypes. Utilizing high-dimensional 
       multiomics datasets, integrative approaches have been developed to uncover cancer 
       subtypes. Recently, Graph Neural Networks have been discovered to learn node 
       embeddings utilizing node features and associations on graph-structured data. 
       Some integrative prediction tools have been developed leveraging these advances 
       on multiple networks with some limitations. Addressing these limitations, we 
       developed SUPREME, a node classification framework, which integrates multiple 
       data modalities on graph-structured data. On breast cancer subtyping, unlike 
       existing tools, SUPREME generates patient embeddings from multiple similarity 
       networks utilizing multiomics features and integrates them with raw features to 
       capture complementary signals. On breast cancer subtype prediction tasks from 
       three datasets, SUPREME outperformed other tools. SUPREME-inferred subtypes had 
       significant survival differences, mostly having more significance than ground 
       truth, and outperformed nine other approaches. These results suggest that with 
       proper multiomics data utilization, SUPREME could demystify undiscovered 
       characteristics in cancer subtypes that cause significant survival differences 
       and could improve ground truth label, which depends mainly on one datatype. In 
       addition, to show model-agnostic property of SUPREME, we applied it to two 
       additional datasets and had a clear outperformance.",PMC10481254,NAR genomics and bioinformatics,101756213

37609286,"AUTOSURV: INTERPRETABLE DEEP LEARNING FRAMEWORK FOR CANCER SURVIVAL ANALYSIS 
       INCORPORATING CLINICAL AND MULTI-OMICS DATA.",10.21203/rs.3.rs-2486756/v1,"Accurate prognosis for cancer patients can provide critical information for 
       optimizing treatment plans and improving life quality. Combining omics data and 
       demographic/clinical information can offer a more comprehensive view of cancer 
       prognosis than using omics or clinical data alone and can reveal the underlying 
       disease mechanisms at the molecular level. In this study, we developed a novel 
       deep learning framework to extract information from high-dimensional gene 
       expression and miRNA expression data and conduct prognosis prediction for breast 
       cancer and ovarian cancer patients. Our model achieved significantly better 
       prognosis prediction than the conventional Cox Proportional Hazard model and 
       other competitive deep learning approaches in various settings. Moreover, an 
       interpretation approach was applied to tackle the ""black-box"" nature of deep 
       neural networks and we identified features (i.e., genes, miRNA, 
       demographic/clinical variables) that made important contributions to 
       distinguishing predicted high- and low-risk patients. The identified associations 
       were partially supported by previous studies.",PMC10441464,Research square,101768035

37598796,"Prenatal exposures to endocrine disrupting chemicals: The role of multi-omics in 
       understanding toxicity.",10.1016/j.mce.2023.112046,"Endocrine disrupting chemicals (EDCs) are a diverse group of toxicants detected 
       in populations globally. Prenatal EDC exposures impact birth and childhood 
       outcomes. EDCs work through persistent changes at the molecular, cellular, and 
       organ level. Molecular and biochemical signals or 'omics' can be measured at 
       various functional levels - including the epigenome, transcriptome, proteome, 
       metabolome, and the microbiome. In this narrative review, we introduce each omics 
       and give examples of associations with prenatal EDC exposures. There is 
       substantial research on epigenomic modifications in offspring exposed to EDCs 
       during gestation, and a growing number of studies evaluating the transcriptome, 
       proteome, metabolome, or microbiome in response to these exposures. Multi-omics, 
       integrating data across omics layers, may improve understanding of disrupted 
       function pathways related to early life exposures. We highlight several data 
       integration methods to consider in multi-omics studies. Information from 
       multi-omics can improve understanding of the biological processes and mechanisms 
       underlying prenatal EDC toxicity.",PMC10592024,Molecular and cellular endocrinology,7500844

37559907,"MOCSS: Multi-omics data clustering and cancer subtyping via shared and specific 
       representation learning.",10.1016/j.isci.2023.107378,"Cancer is an extremely complex disease and each type of cancer usually has 
       several different subtypes. Multi-omics data can provide more comprehensive 
       biological information for identifying and discovering cancer subtypes. However, 
       existing unsupervised cancer subtyping methods cannot effectively learn 
       comprehensive shared and specific information of multi-omics data. Therefore, a 
       novel method is proposed based on shared and specific representation learning. 
       For each omics data, two autoencoders are applied to extract shared and specific 
       information, respectively. To reduce redundancy and mutual interference, 
       orthogonality constraint is introduced to separate shared and specific 
       information. In addition, contrastive learning is applied to align the shared 
       information and strengthen their consistency. Finally, the obtained shared and 
       specific information for all samples are used for clustering tasks to achieve 
       cancer subtyping. Experimental results demonstrate that the proposed method can 
       effectively capture shared and specific information of multi-omics data and 
       outperform other state-of-the-art methods on cancer subtyping.",PMC10407241,iScience,101724038

37547471,"A review of multi-omics data integration through deep learning approaches for 
       disease diagnosis, prognosis, and treatment.",10.3389/fgene.2023.1199087,"Accurate diagnosis is the key to providing prompt and explicit treatment and 
       disease management. The recognized biological method for the molecular diagnosis 
       of infectious pathogens is polymerase chain reaction (PCR). Recently, deep 
       learning approaches are playing a vital role in accurately identifying 
       disease-related genes for diagnosis, prognosis, and treatment. The models reduce 
       the time and cost used by wet-lab experimental procedures. Consequently, 
       sophisticated computational approaches have been developed to facilitate the 
       detection of cancer, a leading cause of death globally, and other complex 
       diseases. In this review, we systematically evaluate the recent trends in 
       multi-omics data analysis based on deep learning techniques and their application 
       in disease prediction. We highlight the current challenges in the field and 
       discuss how advances in deep learning methods and their optimization for 
       application is vital in overcoming them. Ultimately, this review promotes the 
       development of novel deep-learning methodologies for data integration, which is 
       essential for disease detection and treatment.",PMC10398577,Frontiers in genetics,101560621

37533767,Applications of multi-omics analysis in human diseases.,10.1002/mco2.315,"Multi-omics usually refers to the crossover application of multiple 
       high-throughput screening technologies represented by genomics, transcriptomics, 
       single-cell transcriptomics, proteomics and metabolomics, spatial 
       transcriptomics, and so on, which play a great role in promoting the study of 
       human diseases. Most of the current reviews focus on describing the development 
       of multi-omics technologies, data integration, and application to a particular 
       disease; however, few of them provide a comprehensive and systematic introduction 
       of multi-omics. This review outlines the existing technical categories of 
       multi-omics, cautions for experimental design, focuses on the integrated analysis 
       methods of multi-omics, especially the approach of machine learning and deep 
       learning in multi-omics data integration and the corresponding tools, and the 
       application of multi-omics in medical researches (e.g., cancer, neurodegenerative 
       diseases, aging, and drug target discovery) as well as the corresponding 
       open-source analysis tools and databases, and finally, discusses the challenges 
       and future directions of multi-omics integration and application in precision 
       medicine. With the development of high-throughput technologies and data 
       integration algorithms, as important directions of multi-omics for future disease 
       research, single-cell multi-omics and spatial multi-omics also provided a 
       detailed introduction. This review will provide important guidance for 
       researchers, especially who are just entering into multi-omics medical research.",PMC10390758,MedComm,101769925

37205427,"CLCLSA: Cross-omics Linked embedding with Contrastive Learning and Self Attention 
       for multi-omics integration with incomplete multi-omics data.",10.21203/rs.3.rs-2768563/v1,"Integration of heterogeneous and high-dimensional multi-omics data is becoming 
       increasingly important in understanding genetic data. Each omics technique only 
       provides a limited view of the underlying biological process and integrating 
       heterogeneous omics layers simultaneously would lead to a more comprehensive and 
       detailed understanding of diseases and phenotypes. However, one obstacle faced 
       when performing multi-omics data integration is the existence of unpaired 
       multi-omics data due to instrument sensitivity and cost. Studies may fail if 
       certain aspects of the subjects are missing or incomplete. In this paper, we 
       propose a deep learning method for multi-omics integration with incomplete data 
       by Cross-omics Linked unified embedding with Contrastive Learning and Self 
       Attention (CLCLSA). Utilizing complete multi-omics data as supervision, the model 
       employs cross-omics autoencoders to learn the feature representation across 
       different types of biological data. The multi-omics contrastive learning, which 
       is used to maximize the mutual information between different types of omics, is 
       employed before latent feature concatenation. In addition, the feature-level 
       self-attention and omics-level self-attention are employed to dynamically 
       identify the most informative features for multi-omics data integration. 
       Extensive experiments were conducted on four public multi-omics datasets. The 
       experimental results indicated that the proposed CLCLSA outperformed the 
       state-of-the-art approaches for multi-omics data classification using incomplete 
       multiomics data.",PMC10187371,Research square,101768035

37189058,"A systematic review of biologically-informed deep learning models for cancer: 
       fundamental trends for encoding and interpreting oncology data.",10.1186/s12859-023-05262-8,"BACKGROUND: There is an increasing interest in the use of Deep Learning (DL) 
       based methods as a supporting analytical framework in oncology. However, most 
       direct applications of DL will deliver models with limited transparency and 
       explainability, which constrain their deployment in biomedical settings. METHODS: 
       This systematic review discusses DL models used to support inference in cancer 
       biology with a particular emphasis on multi-omics analysis. It focuses on how 
       existing models address the need for better dialogue with prior knowledge, 
       biological plausibility and interpretability, fundamental properties in the 
       biomedical domain. For this, we retrieved and analyzed 42 studies focusing on 
       emerging architectural and methodological advances, the encoding of biological 
       domain knowledge and the integration of explainability methods. RESULTS: We 
       discuss the recent evolutionary arch of DL models in the direction of integrating 
       prior biological relational and network knowledge to support better 
       generalisation (e.g. pathways or Protein-Protein-Interaction networks) and 
       interpretability. This represents a fundamental functional shift towards models 
       which can integrate mechanistic and statistical inference aspects. We introduce a 
       concept of bio-centric interpretability and according to its taxonomy, we discuss 
       representational methodologies for the integration of domain prior knowledge in 
       such models. CONCLUSIONS: The paper provides a critical outlook into contemporary 
       methods for explainability and interpretability used in DL for cancer. The 
       analysis points in the direction of a convergence between encoding prior 
       knowledge and improved interpretability. We introduce bio-centric 
       interpretability which is an important step towards formalisation of biological 
       interpretability of DL models and developing methods that are less problem- or 
       application-specific.",PMC10186658,BMC bioinformatics,100965194

37147619,"MODILM: towards better complex diseases classification using a novel multi-omics 
       data integration learning model.",10.1186/s12911-023-02173-9,"BACKGROUND: Accurately classifying complex diseases is crucial for diagnosis and 
       personalized treatment. Integrating multi-omics data has been demonstrated to 
       enhance the accuracy of analyzing and classifying complex diseases. This can be 
       attributed to the highly correlated nature of the data with various diseases, as 
       well as the comprehensive and complementary information it provides. However, 
       integrating multi-omics data for complex diseases is challenged by data 
       characteristics such as high imbalance, scale variation, heterogeneity, and noise 
       interference. These challenges further emphasize the importance of developing 
       effective methods for multi-omics data integration. RESULTS: We proposed a novel 
       multi-omics data learning model called MODILM, which integrates multiple omics 
       data to improve the classification accuracy of complex diseases by obtaining more 
       significant and complementary information from different single-omics data. Our 
       approach includes four key steps: 1) constructing a similarity network for each 
       omics data using the cosine similarity measure, 2) leveraging Graph Attention 
       Networks to learn sample-specific and intra-association features from similarity 
       networks for single-omics data, 3) using Multilayer Perceptron networks to map 
       learned features to a new feature space, thereby strengthening and extracting 
       high-level omics-specific features, and 4) fusing these high-level features using 
