Title,Abstract,PMID,PMCID,DOI,Cited Number,journal_title,Journal_id,impact_factor,relevance_score,cited_Normalized,impact_Normalized,final_score
Regulation of Gene Expression and the Elucidative Role of CRISPR-Based Epigenetic Modifiers and CRISPR-Induced Chromosome Conformational Changes,"In complex multicellular systems, gene expression is regulated at multiple stages through interconnected complex molecular pathways and regulatory networks. Transcription is the first step in gene expression and is subject to multiple layers of regulation in which epigenetic mechanisms such as DNA methylation, histone tail modifications, and chromosomal conformation play an essential role. In recent years, CRISPR-Cas9 systems have been employed to unearth this complexity and provide new insights on the contribution of chromatin dysregulation in the development of genetic diseases, as well as new tools to prevent or reverse this dysregulation. In this review, we outline the recent development of a variety of CRISPR-based epigenetic editors for targeted DNA methylation/demethylation, histone modification, and three-dimensional DNA conformational change, highlighting their relative performance and impact on gene regulation. Finally, we provide insights on the future developments aimed to accelerate our understanding of the causal relationship between epigenetic marks, genome organization, and gene regulation.",33616442,,10.1089/crispr.2020.0108,3,The CRISPR journal,101738191,4.321,0.6435533165931702,0.20735785953177258,0.3377926421404682,0.49516209029035024
The Role of Epigenetics in the Regulation of Hemostatic Balance,"Epigenetics, a term conventionally used to explain the intricate interplay between genes and the environment, is now regarded as the fundament of developmental biology. Several lines of evidence garnered over the past decades suggest that epigenetic alterations, mostly encompassing DNA methylation, histone tail modifications, and generation of microRNAs, play an important, though still incompletely explored, role in both primary and secondary hemostasis. Epigenetic variations may interplay with platelet functions and their responsiveness to antiplatelet drugs, and they may also exert a substantial contribution in modulating the production and release into the bloodstream of proteins involved in blood coagulation and fibrinolysis. This emerging evidence may have substantial biological and clinical implications. An enhanced understanding of posttranscriptional mechanisms would help to clarify some remaining enigmatic issues in primary and secondary hemostasis, which cannot be thoughtfully explained by genetics or biochemistry alone. Increased understanding would also pave the way to developing innovative tests for better assessment of individual risk of bleeding or thrombosis. The accurate recognition of key epigenetic mechanisms in hemostasis would then contribute to identify new putative therapeutic targets, and develop innovative agents that could be helpful for preventing or managing a vast array of hemostasis disturbances.",33368118,,10.1055/s-0040-1718400,4,Seminars in thrombosis and hemostasis,431155,6.398,0.6408606171607971,0.27424749163879597,0.6454849498327759,0.5684628585907927
Genome-wide analysis of epigenetic dynamics across human developmental stages and tissues,"Background:Epigenome is highly dynamic during the early stages of embryonic development. Epigenetic modifications provide the necessary regulation for lineage specification and enable the maintenance of cellular identity. Given the rapid accumulation of genome-wide epigenomic modification maps across cellular differentiation process, there is an urgent need to characterize epigenetic dynamics and reveal their impacts on differential gene regulation.Methods:We proposed DiffEM, a computational method for differential analysis of epigenetic modifications and identified highly dynamic modification sites along cellular differentiation process. We applied this approach to investigating 6 epigenetic marks of 20 kinds of human early developmental stages and tissues, including hESCs, 4 hESC-derived lineages and 15 human primary tissues.Results:We identified highly dynamic modification sites where different cell types exhibit distinctive modification patterns, and found that these highly dynamic sites enriched in the genes related to cellular development and differentiation. Further, to evaluate the effectiveness of our method, we correlated the dynamics scores of epigenetic modifications with the variance of gene expression, and compared the results of our method with those of the existing algorithms. The comparison results demonstrate the power of our method in evaluating the epigenetic dynamics and identifying highly dynamic regions along cell differentiation process.",30967107,PMC6457072,10.1186/s12864-019-5472-0,3,BMC genomics,100965258,4.547,0.6406359076499939,0.21070234113712374,0.39464882943143814,0.5054517787037087
Epigenetic Modifications at the Center of the Barker Hypothesis and Their Transgenerational Implications,"Embryo/fetal nutrition and the environment in the reproductive tract influence the subsequent risk of developing adult diseases and disorders, as formulated in the Barker hypothesis. Metabolic syndrome, obesity, heart disease, and hypertension in adulthood have all been linked to unwanted epigenetic programing in embryos and fetuses. Multiple studies support the conclusion that environmental challenges, such as a maternal low-protein diet, can change one-carbon amino acid metabolism and, thus, alter histone and DNA epigenetic modifications. Since histones influence gene expression and the program of embryo development, these epigenetic changes likely contribute to the risk of adult disease onset not just in the directly affected offspring, but for multiple generations to come. In this paper, we hypothesize that the effects of parental nutritional status on fetal epigenetic programming are transgenerational and warrant further investigation. Numerous studies supporting this hypothesis are reviewed, and potential research techniques to study these transgenerational epigenetic effects are offered.",34886453,PMC8656758,10.3390/ijerph182312728,8,International journal of environmental research and public health,101238455,4.614,0.6399610638618469,0.43812709030100333,0.411371237458194,0.5538763038689476
Computational methods and next-generation sequencing approaches to analyze epigenetics data: Profiling of methods and applications,"Epigenetics is mainly comprised of features that regulate genomic interactions thereby playing a crucial role in a vast array of biological processes. Epigenetic mechanisms such as DNA methylation and histone modifications influence gene expression by modulating the packaging of DNA in the nucleus. A plethora of studies have emphasized the importance of analyzing epigenetics data through genome-wide studies and high-throughput approaches, thereby providing key insights towards epigenetics-based diseases such as cancer. Recent advancements have been made towards translating epigenetics research into a high throughput approach such as genome-scale profiling. Amongst all, bioinformatics plays a pivotal role in achieving epigenetics-related computational studies. Despite significant advancements towards epigenomic profiling, it is challenging to understand how various epigenetic modifications such as chromatin modifications and DNA methylation regulate gene expression. Next-generation sequencing (NGS) provides accurate and parallel sequencing thereby allowing researchers to comprehend epigenomic profiling. In this review, we summarize different computational methods such as machine learning and other bioinformatics tools, publicly available databases and resources to identify key modifications associated with epigenetic machinery. Additionally, the review also focuses on understanding recent methodologies related to epigenome profiling using NGS methods ranging from library preparation, different sequencing platforms and analytical techniques to evaluate various epigenetic modifications such as DNA methylation and histone modifications. We also provide detailed information on bioinformatics tools and computational strategies responsible for analyzing large scale data in epigenetics.",32941995,PMC7914156,10.1016/j.ymeth.2020.09.008,8,"Methods (San Diego, Calif.)",9426302,4.647,0.6398485898971558,0.4414715719063545,0.4180602006688963,0.5558155084533436
Current understanding of epigenetics mechanism as a novel target in reducing cancer stem cells resistance,"At present, after extensive studies in the field of cancer, cancer stem cells (CSCs) have been proposed as a major factor in tumor initiation, progression, metastasis, and recurrence. CSCs are a subpopulation of bulk tumors, with stem cell-like properties and tumorigenic capabilities, having the abilities of self-renewal and differentiation, thereby being able to generate heterogeneous lineages of cancer cells and lead to resistance toward anti-tumor treatments. Highly resistant to conventional chemo- and radiotherapy, CSCs have heterogeneity and can migrate to different organs and metastasize. Recent studies have demonstrated that the population of CSCs and the progression of cancer are increased by the deregulation of different epigenetic pathways having effects on gene expression patterns and key pathways connected with cell proliferation and survival. Further, epigenetic modifications (DNA methylation, histone modifications, and RNA methylations) have been revealed to be key drivers in the formation and maintenance of CSCs. Hence, identifying CSCs and targeting epigenetic pathways therein can offer new insights into the treatment of cancer. In the present review, recent studies are addressed in terms of the characteristics of CSCs, the resistance thereof, and the factors influencing the development thereof, with an emphasis on different types of epigenetic changes in genes and main signaling pathways involved therein. Finally, targeted therapy for CSCs by epigenetic drugs is referred to, which is a new approach in overcoming resistance and recurrence of cancer.",34051847,PMC8164819,10.1186/s13148-021-01107-4,21,Clinical epigenetics,101516977,7.259,0.6390605568885803,0.705685618729097,0.7157190635451505,0.6677172705879977
An Engineered Split-TET2 Enzyme for Chemical-inducible DNA Hydroxymethylation and Epigenetic Remodeling,"DNA methylation is a stable and heritable epigenetic modification in the mammalian genome and is involved in regulating gene expression to control cellular functions. The reversal of DNA methylation, or DNA demethylation, is mediated by the ten-eleven translocation (TET) protein family of dioxygenases. Although it has been widely reported that aberrant DNA methylation and demethylation are associated with developmental defects and cancer, how these epigenetic changes directly contribute to the subsequent alteration in gene expression or disease progression remains unclear, largely owing to the lack of reliable tools to accurately add or remove DNA modifications in the genome at defined temporal and spatial resolution. To overcome this hurdle, we designed a split-TET2 enzyme to enable temporal control of 5-methylcytosine (5mC) oxidation and subsequent remodeling of epigenetic states in mammalian cells by simply adding chemicals. Here, we describe methods for introducing a chemical-inducible epigenome remodeling tool (CiDER), based on an engineered split-TET2 enzyme, into mammalian cells and quantifying the chemical inducible production of 5-hydroxymethylcytosine (5hmC) with immunostaining, flow cytometry or a dot-blot assay. This chemical-inducible epigenome remodeling tool will find broad use in interrogating cellular systems without altering the genetic code, as well as in probing the epigenotype-phenotype relations in various biological systems.",29286410,PMC5755596,10.3791/56858,0,Journal of visualized experiments : JoVE,101313252,1.424,0.6384972333908081,0.010033444816053512,0.10367892976588629,0.4058408149508728
Advances in epigenetics in systemic sclerosis: molecular mechanisms and therapeutic potential,"Systemic sclerosis (SSc) is a prototypical inflammatory fibrotic disease involving inflammation, vascular abnormalities and fibrosis that primarily affect the skin and lungs. The aetiology of SSc is unknown and its pathogenesis is only partially understood. Of all the rheumatic diseases, SSc carries the highest all-cause mortality rate and represents an unmet medical need. A growing body of evidence implicates epigenetic aberrations in this intractable disease, including specific modifications affecting the three main cell types involved in SSc pathogenesis: immune cells, endothelial cells and fibroblasts. In this Review, we discuss the latest insights into the role of DNA methylation, histone modifications and non-coding RNAs in SSc and how these epigenetic alterations affect disease features. In particular, histone modifications have a role in the regulation of gene expression pertinent to activation of fibroblasts to myofibroblasts, governing their fate. DNA methyltransferases are crucial in disease pathogenesis by mediating methylation of DNA in specific promoters, regulating expression of specific pathways. We discuss targeting of these enzymes for therapeutic gain. Innovative epigenetic therapy could be targeted to treat the disease in a precision epigenetics approach.",34480165,,10.1038/s41584-021-00683-2,37,Nature reviews. Rheumatology,101500080,32.286,0.6363531351089478,0.8260869565217391,0.9665551839464883,0.7403403091590142
Research Progress in Predicting DNA Methylation Modifications and the Relation with Human Diseases,"DNA methylation is an important mode of regulation in epigenetic mechanisms, and it is one of the research foci in the field of epigenetics. DNA methylation modification affects a series of biological processes, such as eukaryotic cell growth, differentiation, and transformation mechanisms, by regulating gene expression. In this review, we systematically summarized the DNA methylation databases, prediction tools for DNA methylation modification, machine learning algorithms for predicting DNA methylation modification, and the relationship between DNA methylation modification and diseases such as hypertension, Alzheimer's disease, diabetic nephropathy, and cancer. An in-depth understanding of DNA methylation mechanisms can promote accurate prediction of DNA methylation modifications and the treatment and diagnosis of related diseases.",34533438,,10.2174/0929867328666210917115733,5,Current medicinal chemistry,9440157,4.74,0.6360140442848206,0.31438127090301005,0.44481605351170567,0.5334478914538355
Targeting DNA Hypomethylation in Malignancy by Epigenetic Therapies,"DNA methylation is a chemically reversible epigenetic modification that regulates the chromatin structure and gene expression, and thereby takes part in various cellular processes like embryogenesis, genomic imprinting, X-chromosome inactivation, and genome stability. Alterations in the normal methylation levels of DNA may contribute to the development of pathological conditions like cancer. Even though both hypo- and hypermethylation-mediated abnormalities are prevalent in the cancer genome, the field of cancer epigenetics has been more focused on targeting hypermethylation. As a result, DNA hypomethylation-mediated abnormalities remained relatively less explored, and currently, there are no approved drugs that can be clinically used to target hypomethylation. Understanding the precise role of DNA hypomethylation is not only crucial from a mechanistic point of view but also for the development of pharmacological agents that can reverse the hypomethylated state of the DNA. This chapter focuses on the causes and impact of DNA hypomethylation in the development of cancer and describes the possible ways to pharmacologically target it, especially by using a naturally occurring physiologic agent S-adenosylmethionine (SAM).",31576549,,10.1007/978-3-030-22254-3_14,17,Advances in experimental medicine and biology,121103,3.65,0.6360140442848206,0.6655518394648829,0.21739130434782608,0.5581970553334342
Emerging concepts on the role of epigenetics in the relationships between nutrition and health,"Understanding the physiological and metabolic underpinnings that confer individual differences in responses to diet and diet-related chronic disease is essential to advance the field of nutrition. This includes elucidating the differences in gene expression that are mediated through programming of the genome through epigenetic chromatin modifications. Epigenetic landscapes are influenced by age, genetics, toxins and other environmental factors, including dietary exposures and nutritional status. Epigenetic modifications influence transcription and genome stability are established during development with life-long consequences. They can be inherited from one generation to the next. The covalent modifications of chromatin, which include methylation and acetylation, on DNA nucleotide bases, histone proteins and RNA are derived from intermediates of one-carbon metabolism and central metabolism. They influence key physiological processes throughout life, and together with inherited DNA primary sequence, contribute to responsiveness to environmental stresses, diet and risk for age-related chronic disease. Revealing diet-epigenetic relationships has the potential to transform nutrition science by increasing our fundamental understanding of: (i) the role of nutrients in biological systems, (ii) the resilience of living organisms in responding to environmental perturbations, and (iii) the development of dietary patterns that programme physiology for life-long health. Epigenetics may also enable the classification of individuals with chronic disease for specific dietary management and/or for efficacious diet-pharmaceutical combination therapies. These new emerging concepts at the interface of nutrition and epigenetics were discussed, and future research needs identified by leading experts at the 26th Marabou Symposium entitled 'Nutrition, Epigenetics, Genetics: Impact on Health and Disease'. For a compilation of the general discussion at the marabou symposium, click here http://www.marabousymposium.org/.",29706028,,10.1111/joim.12768,18,Journal of internal medicine,8904841,13.068,0.6313670873641968,0.6755852842809364,0.8795986622073578,0.6898570417161769
Epigenetic impacts of endocrine disruptors in the brain,"The acquisition of reproductive competence is organized and activated by steroid hormones acting upon the hypothalamus during critical windows of development. This review describes the potential role of epigenetic processes, particularly DNA methylation, in the regulation of sexual differentiation of the hypothalamus by hormones. We examine disruption of these processes by endocrine-disrupting chemicals (EDCs) in an age-, sex-, and region-specific manner, focusing on how perinatal EDCs act through epigenetic mechanisms to reprogram DNA methylation and sex steroid hormone receptor expression throughout life. These receptors are necessary for brain sexual differentiation and their altered expression may underlie disrupted reproductive physiology and behavior. Finally, we review the literature on histone modifications and non-coding RNA involvement in brain sexual differentiation and their perturbation by EDCs. By putting these data into a sex and developmental context we conclude that perinatal EDC exposure alters the developmental trajectory of reproductive neuroendocrine systems in a sex-specific manner.",27663243,PMC5429819,10.1016/j.yfrne.2016.09.002,23,Frontiers in neuroendocrinology,7513292,8.333,0.6312534213066101,0.7424749163879598,0.7591973244147158,0.6790865009445012
Epigenetics and Malaria Susceptibility/Protection: A Missing Piece of the Puzzle,"A better understanding of stable changes in regulation of gene expression that result from epigenetic events is of great relevance in the development of strategies to prevent and treat infectious diseases. Histone modification and DNA methylation are key epigenetic mechanisms that can be regarded as marks, which ensure an accurate transmission of the chromatin states and gene expression profiles over generations of cells. There is an increasing list of these modifications, and the complexity of their action is just beginning to be understood. It is clear that the epigenetic landscape plays a fundamental role in most biological processes that involve the manipulation and expression of DNA. Although the molecular mechanism of gene regulation is relatively well understood, the hierarchical order of events and dependencies that lead to protection against infection remain largely unknown. In this review, we propose that host epigenetics is an essential, though relatively under studied, factor in the protection or susceptibility to malaria.",30158923,PMC6104485,10.3389/fimmu.2018.01733,10,Frontiers in immunology,101560960,8.786,0.6306849718093872,0.5150501672240803,0.7892976588628763,0.6392805483030236
The role of epigenetic mechanisms in the regulation of gene expression in the cyclical endometrium,"Background:The human endometrium is a highly dynamic tissue whose function is mainly regulated by the ovarian steroid hormones estradiol and progesterone. The serum levels of these and other hormones are associated with three specific phases that compose the endometrial cycle: menstrual, proliferative, and secretory. Throughout this cycle, the endometrium exhibits different transcriptional networks according to the genes expressed in each phase. Epigenetic mechanisms are crucial in the fine-tuning of gene expression to generate such transcriptional networks. The present review aims to provide an overview of current research focused on the epigenetic mechanisms that regulate gene expression in the cyclical endometrium and discuss the technical and clinical perspectives regarding this topic.Main body:The main epigenetic mechanisms reported are DNA methylation, histone post-translational modifications, and non-coding RNAs. These epigenetic mechanisms induce the expression of genes associated with transcriptional regulation, endometrial epithelial growth, angiogenesis, and stromal cell proliferation during the proliferative phase. During the secretory phase, epigenetic mechanisms promote the expression of genes associated with hormone response, insulin signaling, decidualization, and embryo implantation. Furthermore, the global content of specific epigenetic modifications and the gene expression of non-coding RNAs and epigenetic modifiers vary according to the menstrual cycle phase. In vitro and cell type-specific studies have demonstrated that epithelial and stromal cells undergo particular epigenetic changes that modulate their transcriptional networks to accomplish their function during decidualization and implantation.Conclusion and perspectives:Epigenetic mechanisms are emerging as key players in regulating transcriptional networks associated with key processes and functions of the cyclical endometrium. Further studies using next-generation sequencing and single-cell technology are warranted to explore the role of other epigenetic mechanisms in each cell type that composes the endometrium throughout the menstrual cycle. The application of this knowledge will definitively provide essential information to understand the pathological mechanisms of endometrial diseases, such as endometriosis and endometrial cancer, and to identify potential therapeutic targets and improve women's health.",34034824,PMC8146649,10.1186/s13148-021-01103-8,25,Clinical epigenetics,101516977,7.259,0.6293190717697144,0.7692307692307693,0.7190635451505016,0.6752503059380828
"Multigenerational epigenetic inheritance: One step forward, two generations back","Modifications to DNA and histone proteins serve a critical regulatory role in the developing and adult brain, and over a decade of research has established the importance of these ""epigenetic"" modifications in a wide variety of brain functions across the lifespan. Epigenetic patterns orchestrate gene expression programs that establish the phenotypic diversity of various cellular classes in the central nervous system, play a key role in experience-dependent gene regulation in the adult brain, and are commonly implicated in neurodevelopmental, psychiatric, and neurodegenerative disease states. In addition to these established roles, emerging evidence indicates that epigenetic information can potentially be transmitted to offspring, giving rise to inter- and trans-generational epigenetic inheritance phenotypes. However, our understanding of the cellular events that participate in this information transfer is incomplete, and the ability of this transfer to overcome complete epigenetic reprogramming during embryonic development is highly controversial. This review explores the existing literature on multigenerational epigenetic mechanisms in the central nervous system. First, we focus on the cellular mechanisms that may perpetuate or counteract this type of information transfer, and consider how epigenetic modification in germline and somatic cells regulate important aspects of cellular and organismal development. Next, we review the potential phenotypes resulting from ancestral experiences that impact gene regulatory modifications, including how these changes may give rise to unique metabolic phenotypes. Finally, we discuss several caveats and technical limitations that influence multigenerational epigenetic effects. We argue that studies reporting multigenerational epigenetic changes impacting the central nervous system must be interpreted with caution, and provide suggestions for how epigenetic information transfer can be mechanistically disentangled from genetic and environmental influences on brain function.",31470104,,10.1016/j.nbd.2019.104591,22,Neurobiology of disease,9500169,7.046,0.6282933950424194,0.7190635451505016,0.6989966555183946,0.660588077159231
Cancer type-specific epigenetic changes: gastric cancer,"Gastric cancer (GC) remains a major cause of mortality despite declining rate in the world. Epigenetic alterations contribute significantly to the development and progression of gastric tumors. Epigenetic refers to the number of modifications of the chromatin structure that affect gene expression without altering the primary sequence of DNA, and these changes lead to transcriptional activation or silencing of the gene. Over the years, the study of epigenetic processes has increased, and novel therapeutic approaches have emerged. This chapter summarizes the main epigenomic mechanisms described recently involved in gastric carcinogenesis, focusing on the roles that aberrant DNA methylation, histone modifications (histone acetylation and methylation), and miRNAs (oncogenic and tumor suppressor function of miRNA) play in the onset and progression of gastric tumors. Clinical implications of these epigenetic alterations in GC are also discussed.",25421656,,10.1007/978-1-4939-1804-1_5,12,"Methods in molecular biology (Clifton, N.J.)",9214969,0.0,0.6278371214866638,0.5852842809364549,0.033444816053511704,0.5004480922899917
Differential gene methylation patterns in cancerous and nonâcancerous cells,"Largeâscale projects, such as The Cancer Genome Atlas (TCGA), Human Epigenome Project (HEP) and Human Epigenome Atlas (HEA), provide an insight into DNA methylation and histone modification markers. Changes in the epigenome significantly contribute to the initiation and progression of cancer. The goal of the present study was to characterize the prostate cancer malignant transformation model using the CpG island methylation pattern. The Human Prostate Cancer EpiTect Methyl II Signature PCR Array was used to evaluate the methylation status of 22 genes in prostate cancer cell lines: PC3, PC3M, PC3MPro4 and PC3MLN4, each representing different metastatic potential in vivo. Subsequently, it was ascertained whether DNA methylation plays a role in the expression of these genes in prostate cancer cells. Hypermethylation of APC, DKK3, GPX3, GSTP1, MGMT, PTGS2, RASSF1, TIMP2 and TNFRSF10D resulted in downregulation of their expression in prostate cancer cell lines as compared to WT fibroblasts. Mining of the TCGA data deposited in the MetHC database found increases in the methylation status of these 9 genes in prostate cancer patients, further supporting the role of methylation in altering the expression of these genes in prostate cancer. Future studies are warranted to investigate the role of these proteins in prostate cancer development.",31115550,PMC6549081,10.3892/or.2019.7159,9,Oncology reports,9422756,4.136,0.6265812516212463,0.46488294314381273,0.3076923076923077,0.5304638011399719
[Epigenetic Regulation and Epigenomic Landscape in Normal Physiological Hematopoiesis--Editorial],"Abstract The physiological hematopoiesis depends on the programmed expression of a series of gene regulated by mechanisms at various levels. Currently, the epigenetic regulation has been considered as the most important mechanism during hematopoietic differentiation, resulting in a specific epigenomic landscape in the hematopoietic stem/progenitor cells. We try to concisely review the epigenetic mechanisms, including the genomic methylation, the histone modifications and the expression profiles of noncoding RNA, illustrating briefly the differentiation from the hematopoietic stem/progenitor cells to to the erythroid, myeloid and lymphoid cells.",31839027,,10.19746/j.cnki.issn.1009-2137.2019.06.001,0,Zhongguo shi yan xue ye xue za zhi,101084424,0.0,0.6264670491218567,0.013377926421404682,0.03678929765886288,0.3859136742891675
Learning the Formation Mechanism of Domain-Level Chromatin States with Epigenomics Data,"Epigenetic modifications can extend over long genomic regions to form domain-level chromatin states that play critical roles in gene regulation. The molecular mechanism for the establishment and maintenance of these states is not fully understood and remains challenging to study with existing experimental techniques. Here, we took a data-driven approach and parameterized an information-theoretic model to infer the formation mechanism of domain-level chromatin states from genome-wide epigenetic modification profiles. This model reproduces statistical correlations among histone modifications and identifies well-known states. Importantly, it predicts drastically different mechanisms and kinetic pathways for the formation of euchromatin and heterochromatin. In particular, long, strong enhancer and promoter states grow gradually from short but stable regulatory elements via a multistep process. On the other hand, the formation of heterochromatin states is highly cooperative, and no intermediate states are found along the transition path. This cooperativity can arise from a chromatin looping-mediated spreading of histone methylation mark and supports collapsed, globular three-dimensional conformations rather than regular fibril structures for heterochromatin. We further validated these predictions using changes of epigenetic profiles along cell differentiation. Our study demonstrates that information-theoretic models can go beyond statistical analysis to derive insightful kinetic information that is otherwise difficult to access.",31053260,PMC6531873,10.1016/j.bpj.2019.04.006,20,Biophysical journal,370626,3.699,0.6256668567657471,0.6923076923076923,0.25752508361204013,0.5653666692433947
Signaling coupled epigenomic regulation of gene expression,"Inheritance of genomic information independent of the DNA sequence, the epigenetics, as well as gene transcription are profoundly shaped by serine/threonine and tyrosine signaling kinases and components of the chromatin remodeling complexes. To precisely respond to a changing external milieu, human cells efficiently translate upstream signals into post-translational modifications (PTMs) on histones and coregulators such as corepressors, coactivators, DNA-binding factors and PTM modifying enzymes. Because a protein with multiple residues for putative PTMs is expected to undergo more than one PTM in cells stimulated with growth factors, the outcome of combinational PTM codes on histones and coregulators is profoundly shaped by regulatory interplays between PTMs. The genomic functions of signaling kinases in cancer cells are manifested by the downstream effectors of cytoplasmic signaling cascades as well as translocation of the cytoplasmic signaling kinases to the nucleus. Signaling-mediated phosphorylation of histones serves as a regulatory switch for other PTMs, and connects chromatin remodeling complexes into gene transcription and gene activity. Here, we will discuss the recent advances in signaling-dependent epigenomic regulation of gene transcription using a few representative cancer-relevant serine/threonine and tyrosine kinases and their interplay with chromatin remodeling factors in cancer cells.",28650470,,10.1038/onc.2017.201,8,Oncogene,8711562,8.756,0.6242935061454773,0.44481605351170567,0.7859531772575251,0.6207299498411325
Aging: Epigenetic modifications,"Aging is one of the most complex and irreversible health conditions characterized by continuous decline in physical/mental activities that eventually poses an increased risk of several diseases and ultimately death. These conditions cannot be ignored by anyone but there are evidences that suggest that exercise, healthy diet and good routines may delay the Aging process significantly. Several studies have demonstrated that Epigenetics plays a key role in Aging and Aging-associated diseases through methylation of DNA, histone modification and non-coding RNA (ncRNA). Comprehension and relevant alterations in these epigenetic modifications can lead to new therapeutic avenues of age-delaying contrivances. These processes affect gene transcription, DNA replication and DNA repair, comprehending epigenetics as a key factor in understanding Aging and developing new avenues for delaying Aging, clinical advancements in ameliorating aging-related diseases and rejuvenating health. In the present article, we have described and advocated the epigenetic role in Aging and associated diseases.",37019592,,10.1016/bs.pmbts.2023.02.002,0,Progress in molecular biology and translational science,101498165,4.025,0.621540904045105,0.016722408026755852,0.28762541806020064,0.4337941076444543
Epigenetic modifications in acute myeloid leukemia: The emerging role of circular RNAs (Review),"Canonical epigenetic modifications, which include histone modification, chromatin remodeling and DNA methylation, play key roles in numerous cellular processes. Epigenetics underlies how cells that posses DNA with similar sequences develop into different cell types with different functions in an organism. Earlier epigenetic research has primarily been focused at the chromatin level. However, the number of studies on epigenetic modifications of RNA, such as N1âmethyladenosine, 2'âOâribosemethylation, inosine, 5âmethylcytidine, N6âmethyladenosine (m6A) and pseudouridine, has seen an increase. Circular RNAs (circRNAs), a type of RNA species that lacks a 5' cap or 3' poly(A) tail, are abundantly expressed in acute myeloid leukemia (AML) and may regulate disease progression. circRNAs possess various functions, including microRNA sponging, gene transcription regulation and RNAâbinding protein interaction. Furthermore, circRNAs are m6A methylated in other types of cancer, such as colorectal and hypopharyngeal squamous cell cancers. Therefore, the critical roles of circRNA epigenetic modifications, particularly m6A, and their possible involvement in AML are discussed in the present review. Epigenetic modification of circRNAs may become a diagnostic and therapeutic target for AML in the future.",34792180,PMC8651224,10.3892/ijo.2021.5287,5,International journal of oncology,9306042,5.884,0.6214834451675415,0.3177257525083612,0.5652173913043478,0.5494786958630666
Epigenetic Dysregulation in Autoimmune and Inflammatory Skin Diseases,"Epigenetics is the study of heritable, reversible gene expression patterns that do not originate from alterations in the DNA sequence. Epigenetic modifications influence gene expression patterns and include DNA methylation, histone modifications, and gene regulation via non-coding RNAs. While the study of epigenetics has been most broadly applied to neoplastic diseases, the role of the epigenome in a wide range of disease processes including autoimmune, allergic, and inflammatory processes is increasingly being recognized. Recent advances in the study of the epigenome have led to novel insights into the pathogenesis and potential therapeutic targets of various pathologic entities including inflammatory diseases. In this review, we examine the nature of epigenetic modifications in several well-studied autoimmune, allergic, and/or inflammatory disorders of the skin including systemic lupus erythematosus, vitiligo, systemic sclerosis, alopecia areata, pemphigus, psoriasis, atopic dermatitis, keloidal scarring, and hidradenitis suppurativa with the aim to determine how such epigenetic changes may be targeted for therapeutic benefit.",36346551,,10.1007/s12016-022-08956-8,8,Clinical reviews in allergy & immunology,9504368,10.817,0.6195863485336304,0.44816053511705684,0.8662207357859532,0.6346280633007803
New insights into the epigenetics of inflammatory rheumatic diseases,"Over the past decade, awareness of the importance of epigenetic alterations in the pathogenesis of rheumatic diseases has grown in parallel with a general recognition of the fundamental role of epigenetics in the regulation of gene expression. Large-scale efforts to generate genome-wide maps of epigenetic modifications in different cell types, as well as in physiological and pathological contexts, illustrate the increasing recognition of the relevance of epigenetics. To date, although several reports have demonstrated the occurrence of epigenetic alterations in a wide range of inflammatory rheumatic conditions, epigenomic information is rarely used in a clinical setting. By contrast, several epigenetic biomarkers and treatments are currently in use for personalized therapies in patients with cancer. This Review highlights advances from the past 5 years in the field of epigenetics and their application to inflammatory rheumatic diseases, delineating the future lines of development for a rational use of epigenetic information in clinical settings and in personalized medicine. These advances include the identification of epipolymorphisms associated with clinical outcomes, DNA methylation as a contributor to disease susceptibility in rheumatic conditions, the discovery of novel epigenetic mechanisms that modulate disease susceptibility and the development of new epigenetic therapies.",28905855,,10.1038/nrrheum.2017.147,24,Nature reviews. Rheumatology,101500080,32.286,0.6165896058082581,0.7525083612040134,0.9698996655518395,0.7144353688361255
Dissecting early life stress-induced adolescent depression through epigenomic approach,"Early life stress (ELS), such as abuse and neglect during childhood, can lead to psychiatric disorders in later life. Previous studies have suggested that ELS can cause profound changes in gene expression through epigenetic mechanisms, which can lead to psychiatric disorders in adulthood; however, studies on epigenetic modifications associated with ELS and psychiatric disorders in adolescents are limited. Moreover, how these epigenetic modifications can lead to psychiatric disorders in adolescents is not fully understood. Commonly, DNA methylation, histone modification, and the regulation of noncoding RNAs have been attributed to the reprogramming of epigenetic profiling associated with ELS. Although only a few studies have attempted to examine epigenetic modifications in adolescents with ELS, existing evidence suggests that there are commonalities and differences in epigenetic profiling between adolescents and adults. In addition, epigenetic modifications are sex-dependent and are influenced by the type of ELS. In this review, we have critically evaluated the current evidence on epigenetic modifications in adolescents with ELS, particularly DNA methylation and the expression of microRNAs in both preclinical models and humans. We have also clarified the impact of ELS on psychiatric disorders in adolescents to predict the development of neuropsychiatric disorders and to prevent and recover these disorders through personalized medicine.",36517640,PMC9812796,10.1038/s41380-022-01907-x,8,Molecular psychiatry,9607835,13.437,0.6164164543151855,0.451505016722408,0.8929765886287625,0.6387461936593455
